product_id,warehouse_id,current_stock,reorder_level,stock_status,last_updated
15701,142,60,290,Reorder,2020-11-23 04:28:54
4800,192,604,293,Sufficient,2018-05-13 12:02:15
22965,153,771,232,Sufficient,2022-06-28 10:02:04
3786,127,999,272,Sufficient,2020-08-27 23:06:34
11764,128,602,252,Sufficient,2018-12-18 19:04:15
14750,131,566,281,Sufficient,2022-09-28 23:39:24
4636,119,146,141,Sufficient,2022-08-02 00:29:44
23060,96,155,253,Reorder,2023-12-06 08:48:14
20466,12,704,284,Sufficient,2022-09-06 15:07:31
20652,14,193,296,Reorder,2022-05-05 22:09:29
2372,23,735,222,Sufficient,2018-07-23 14:09:24
23752,105,419,230,Sufficient,2022-05-13 12:04:39
21266,184,566,220,Sufficient,2018-10-24 14:57:47
26167,10,445,137,Sufficient,2020-04-16 15:45:42
17240,184,681,100,Sufficient,2018-02-09 01:17:05
12059,179,414,105,Sufficient,2018-09-17 02:36:03
24557,187,641,125,Sufficient,2021-05-11 22:31:31
15052,181,788,289,Sufficient,2023-11-12 22:20:50
17820,154,852,223,Sufficient,2024-10-08 19:16:43
4214,43,629,103,Sufficient,2022-08-24 11:06:39
21140,105,596,196,Sufficient,2018-10-04 12:24:32
2148,13,481,102,Sufficient,2021-03-15 08:50:30
13370,20,957,218,Sufficient,2019-08-18 23:17:17
8659,140,46,298,Reorder,2020-01-14 02:14:51
17622,172,794,128,Sufficient,2019-03-11 03:31:31
19843,110,778,190,Sufficient,2018-08-25 10:46:39
28138,141,708,200,Sufficient,2020-04-25 20:37:13
2827,57,756,158,Sufficient,2020-11-25 17:19:27
19714,56,702,149,Sufficient,2021-02-23 20:31:25
7815,170,510,110,Sufficient,2022-05-13 22:15:30
2397,132,507,148,Sufficient,2018-12-02 13:07:58
4470,125,287,282,Sufficient,2020-09-01 23:06:20
16392,168,553,292,Sufficient,2022-08-04 08:22:30
26977,99,338,292,Sufficient,2021-05-29 16:19:00
29849,115,395,195,Sufficient,2023-04-18 00:01:48
24968,175,905,238,Sufficient,2018-04-17 06:08:12
24732,95,284,112,Sufficient,2021-06-16 17:21:02
14915,135,339,255,Sufficient,2022-01-30 12:56:59
24555,93,725,108,Sufficient,2018-04-02 20:33:58
26180,80,449,277,Sufficient,2022-03-19 18:36:58
16935,147,807,103,Sufficient,2021-05-17 20:08:18
26454,175,370,261,Sufficient,2022-02-13 04:27:52
29118,146,491,171,Sufficient,2019-07-18 19:19:07
18761,108,254,203,Sufficient,2022-04-10 19:04:43
5609,62,404,206,Sufficient,2019-08-11 04:35:23
3290,164,525,276,Sufficient,2023-06-22 04:39:20
11894,105,508,242,Sufficient,2023-06-13 21:37:46
20857,7,31,265,Reorder,2024-01-12 03:09:18
14724,177,193,215,Reorder,2023-10-03 14:26:14
6359,47,669,152,Sufficient,2019-04-08 00:44:09
21949,18,280,133,Sufficient,2020-09-03 18:10:59
15848,148,377,242,Sufficient,2024-06-24 01:10:51
15366,2,934,245,Sufficient,2019-06-22 10:48:00
29681,79,188,147,Sufficient,2024-03-04 02:50:50
20391,1,607,291,Sufficient,2024-02-13 12:16:18
1492,113,536,150,Sufficient,2018-02-02 22:40:29
494,176,255,240,Sufficient,2022-01-22 08:36:36
11459,183,211,107,Sufficient,2024-10-25 00:10:35
27160,153,439,178,Sufficient,2023-04-12 10:26:07
26432,131,230,247,Reorder,2020-11-06 16:45:54
26424,43,587,231,Sufficient,2023-04-16 10:20:23
16835,72,177,156,Sufficient,2022-12-17 08:24:30
3214,119,603,238,Sufficient,2024-03-19 03:25:05
9402,153,546,203,Sufficient,2023-03-07 20:05:44
21977,84,657,151,Sufficient,2020-07-17 06:04:13
25320,10,348,164,Sufficient,2024-02-27 21:17:39
16508,83,150,106,Sufficient,2022-11-10 18:35:48
17255,173,45,125,Reorder,2020-07-18 06:15:39
16805,84,21,154,Reorder,2020-03-23 08:22:48
18878,123,788,193,Sufficient,2023-09-02 03:23:01
26506,129,637,258,Sufficient,2024-11-21 09:01:45
14966,123,942,209,Sufficient,2018-06-23 18:26:23
2264,45,649,202,Sufficient,2018-06-21 05:36:16
26311,111,418,120,Sufficient,2022-09-15 00:48:35
17905,104,178,283,Reorder,2023-11-18 16:02:17
15603,9,198,206,Reorder,2021-07-21 06:45:51
24987,142,524,297,Sufficient,2021-05-30 21:16:00
24990,100,866,128,Sufficient,2024-06-21 18:21:48
5448,190,270,151,Sufficient,2021-12-08 06:49:45
4338,151,560,280,Sufficient,2019-08-23 10:11:50
9632,119,614,230,Sufficient,2020-07-13 09:56:38
13293,127,394,245,Sufficient,2023-02-12 11:37:49
12947,115,225,123,Sufficient,2024-12-10 09:08:43
9449,177,278,110,Sufficient,2024-04-14 07:20:44
7250,33,169,142,Sufficient,2019-11-06 16:20:22
16539,4,498,201,Sufficient,2020-11-27 03:37:47
5614,152,315,244,Sufficient,2020-04-08 09:54:45
20403,151,608,263,Sufficient,2020-12-27 14:22:02
19138,94,191,207,Reorder,2018-10-11 06:33:05
14983,188,211,157,Sufficient,2024-10-13 02:11:21
19527,158,915,110,Sufficient,2024-04-13 20:07:12
13099,82,948,259,Sufficient,2021-05-23 05:37:39
14970,125,77,223,Reorder,2018-09-01 22:09:18
14160,168,171,250,Reorder,2022-11-29 02:15:16
4849,7,686,212,Sufficient,2023-01-16 02:25:34
29449,171,540,165,Sufficient,2019-12-14 04:28:59
29175,114,31,131,Reorder,2023-08-18 22:28:33
29934,99,902,137,Sufficient,2019-01-28 13:24:16
3379,48,7,153,Reorder,2023-10-15 21:35:30
747,80,739,200,Sufficient,2022-10-14 11:22:05
14969,37,980,263,Sufficient,2019-01-06 01:05:22
1938,121,508,202,Sufficient,2020-03-21 11:23:31
13306,177,813,296,Sufficient,2023-04-06 08:09:41
28138,167,984,272,Sufficient,2019-03-08 11:15:25
25807,111,645,192,Sufficient,2019-07-05 09:21:22
20819,66,973,139,Sufficient,2022-08-04 13:09:58
17551,44,999,111,Sufficient,2021-11-03 14:00:34
28846,9,725,226,Sufficient,2021-07-14 22:42:41
8002,141,715,261,Sufficient,2020-01-04 23:08:17
13909,136,653,144,Sufficient,2023-02-25 17:14:54
5197,13,410,180,Sufficient,2022-12-23 10:21:47
23481,85,417,240,Sufficient,2018-06-10 06:50:41
6528,40,661,143,Sufficient,2023-12-22 09:14:00
6390,110,977,140,Sufficient,2024-12-22 20:39:12
8088,63,609,298,Sufficient,2019-01-20 17:05:27
12396,88,878,177,Sufficient,2023-11-04 17:56:23
6570,19,955,203,Sufficient,2021-06-07 20:56:46
13052,85,97,190,Reorder,2023-02-08 06:47:59
10811,182,98,112,Reorder,2021-11-12 12:21:55
26787,91,95,112,Reorder,2024-01-24 07:45:29
12585,183,670,243,Sufficient,2021-06-28 19:57:49
9336,121,108,126,Reorder,2024-10-28 15:49:28
10182,174,857,114,Sufficient,2024-11-23 20:18:42
1814,13,978,263,Sufficient,2024-06-08 05:59:57
23888,67,388,225,Sufficient,2023-07-10 00:36:12
21221,45,914,127,Sufficient,2020-01-11 18:03:07
29706,89,571,228,Sufficient,2022-12-01 19:44:07
22872,139,228,162,Sufficient,2018-06-26 20:46:01
16097,3,930,100,Sufficient,2021-03-13 12:28:22
25980,113,519,170,Sufficient,2022-07-15 12:54:20
25233,147,961,247,Sufficient,2020-07-22 03:08:56
21274,41,409,165,Sufficient,2019-08-22 01:04:07
9889,18,111,290,Reorder,2024-05-06 17:47:30
3165,31,964,270,Sufficient,2022-03-22 23:06:42
27984,7,99,151,Reorder,2018-09-02 11:11:14
6680,129,711,145,Sufficient,2020-12-25 17:44:20
5721,167,608,283,Sufficient,2023-07-13 02:32:50
29765,160,582,270,Sufficient,2021-08-14 13:29:13
5945,76,668,110,Sufficient,2020-09-12 22:07:09
7264,111,428,116,Sufficient,2021-11-16 13:05:59
2606,167,363,213,Sufficient,2019-02-16 16:46:13
29072,60,559,186,Sufficient,2018-11-04 23:11:29
27364,112,179,157,Sufficient,2022-03-14 13:44:45
29644,185,505,278,Sufficient,2018-05-14 02:34:11
733,52,918,192,Sufficient,2023-01-04 12:08:59
24161,163,596,174,Sufficient,2023-06-23 14:08:41
11320,153,604,291,Sufficient,2018-04-09 14:21:35
5685,99,348,220,Sufficient,2020-10-30 20:01:19
18830,126,584,190,Sufficient,2022-11-21 00:57:00
21312,27,951,189,Sufficient,2021-01-31 15:50:30
356,83,970,287,Sufficient,2021-01-16 21:50:51
16422,147,704,193,Sufficient,2018-12-20 06:01:00
19350,30,308,254,Sufficient,2018-07-31 01:14:11
17739,124,672,201,Sufficient,2019-06-22 17:08:05
21572,92,328,191,Sufficient,2021-02-22 12:37:19
23152,129,173,114,Sufficient,2024-10-09 23:26:11
1653,5,652,145,Sufficient,2018-12-10 06:57:57
19418,38,514,249,Sufficient,2021-07-25 18:28:02
3053,91,119,115,Sufficient,2021-09-15 19:17:57
20003,183,697,299,Sufficient,2024-08-01 09:27:50
26974,191,517,200,Sufficient,2022-07-11 16:40:13
8327,150,419,124,Sufficient,2022-11-29 20:38:30
8190,119,501,224,Sufficient,2023-11-24 14:52:49
26311,115,760,296,Sufficient,2024-02-13 13:32:17
24564,26,919,103,Sufficient,2022-10-03 04:30:25
3514,14,199,218,Reorder,2023-10-06 16:31:56
16917,137,283,226,Sufficient,2018-09-26 07:28:58
3840,44,239,101,Sufficient,2022-02-12 13:26:53
16796,119,268,159,Sufficient,2020-01-09 20:00:07
26705,136,965,142,Sufficient,2018-07-05 14:43:42
19684,161,811,173,Sufficient,2022-04-04 16:40:05
23514,127,871,197,Sufficient,2020-04-14 17:02:49
4873,37,781,157,Sufficient,2021-10-06 05:03:00
28326,152,486,144,Sufficient,2023-05-23 08:46:05
5356,44,560,202,Sufficient,2018-08-24 19:30:56
22383,174,46,128,Reorder,2021-07-16 12:44:03
882,55,245,199,Sufficient,2018-02-18 22:58:29
11939,169,812,123,Sufficient,2021-12-06 13:16:49
27694,22,975,155,Sufficient,2020-02-07 18:10:00
10394,22,219,286,Reorder,2020-11-06 05:35:31
7388,191,110,262,Reorder,2022-01-08 15:25:13
8301,104,134,158,Reorder,2022-12-14 15:27:54
15072,41,494,100,Sufficient,2024-07-13 16:46:04
80,71,414,215,Sufficient,2024-08-25 17:25:05
1382,94,716,210,Sufficient,2019-10-30 19:20:22
22467,176,600,123,Sufficient,2019-03-19 13:26:11
15326,38,881,297,Sufficient,2021-06-06 07:52:35
21220,193,491,133,Sufficient,2019-07-08 15:46:29
19773,17,691,270,Sufficient,2019-08-26 16:52:13
2862,25,214,166,Sufficient,2019-01-19 07:17:38
29706,14,855,250,Sufficient,2019-03-05 02:02:42
16422,142,193,118,Sufficient,2018-12-09 06:54:23
19371,12,657,194,Sufficient,2023-08-20 17:14:49
1468,102,747,140,Sufficient,2021-05-25 06:31:16
20598,194,801,163,Sufficient,2024-07-14 12:44:27
16045,140,840,129,Sufficient,2018-01-17 21:15:15
23019,8,222,284,Reorder,2022-08-21 00:05:23
16209,75,173,183,Reorder,2018-06-03 19:01:50
12218,175,449,298,Sufficient,2018-02-28 15:02:27
24774,28,705,142,Sufficient,2018-08-14 19:36:18
12784,38,121,189,Reorder,2019-11-19 13:31:10
19186,29,708,113,Sufficient,2023-06-03 16:18:32
5958,81,257,131,Sufficient,2018-05-19 17:54:37
7957,36,254,209,Sufficient,2019-05-04 19:43:06
28340,11,612,248,Sufficient,2020-11-06 07:06:54
14127,147,631,270,Sufficient,2022-06-14 19:42:00
18932,195,158,238,Reorder,2021-04-15 03:15:33
29809,146,782,244,Sufficient,2023-05-08 11:22:49
8635,28,816,125,Sufficient,2020-03-05 00:14:34
12016,105,560,262,Sufficient,2019-03-05 09:02:54
26344,135,551,210,Sufficient,2024-02-03 21:47:47
18160,147,185,234,Reorder,2019-11-11 04:21:55
5151,92,423,131,Sufficient,2018-08-30 08:49:01
18727,11,379,184,Sufficient,2024-03-12 15:30:21
9650,177,728,264,Sufficient,2019-04-17 20:33:08
27377,129,548,266,Sufficient,2023-08-17 08:52:51
5726,92,889,122,Sufficient,2023-12-05 16:34:28
22143,29,838,181,Sufficient,2023-03-01 18:10:30
2007,181,348,173,Sufficient,2023-04-16 02:26:26
6575,45,816,118,Sufficient,2018-07-08 07:19:58
19969,47,213,190,Sufficient,2022-07-06 21:51:20
1527,119,759,244,Sufficient,2020-08-06 06:19:36
29519,88,434,248,Sufficient,2019-02-12 07:04:58
14221,187,738,194,Sufficient,2021-04-06 15:26:56
24720,114,41,256,Reorder,2021-07-03 16:43:15
25651,11,644,216,Sufficient,2021-02-15 16:05:02
2513,92,870,135,Sufficient,2019-12-07 04:42:05
10608,67,782,122,Sufficient,2021-02-02 19:31:43
11984,81,45,215,Reorder,2021-06-15 12:31:05
26374,165,657,242,Sufficient,2020-10-25 16:11:20
17958,111,223,150,Sufficient,2021-08-22 14:59:24
9969,74,963,186,Sufficient,2022-09-02 07:46:38
29380,146,584,218,Sufficient,2022-12-11 13:24:48
7066,169,256,193,Sufficient,2023-08-11 16:25:43
24085,165,828,280,Sufficient,2021-05-30 12:30:07
27331,130,295,272,Sufficient,2018-01-07 04:05:00
18052,61,669,169,Sufficient,2022-01-04 05:07:52
25800,144,964,106,Sufficient,2020-10-15 18:03:56
7951,169,304,270,Sufficient,2024-02-01 07:30:26
2820,120,30,299,Reorder,2023-02-15 17:08:59
24039,191,503,166,Sufficient,2019-06-07 22:56:21
29934,137,237,260,Reorder,2020-03-28 05:28:37
3196,19,622,238,Sufficient,2023-08-14 05:32:30
22892,79,367,100,Sufficient,2019-12-11 04:36:10
21193,75,534,294,Sufficient,2022-02-04 13:14:27
29783,15,169,136,Sufficient,2020-05-18 12:41:37
7807,81,489,153,Sufficient,2021-07-11 23:53:01
29641,36,479,271,Sufficient,2024-06-18 05:10:36
13217,36,718,142,Sufficient,2019-05-03 10:01:17
1909,135,629,273,Sufficient,2018-08-21 11:41:26
13716,195,871,274,Sufficient,2023-10-19 11:02:00
27844,140,104,132,Reorder,2024-09-16 03:37:33
2799,40,877,169,Sufficient,2021-09-18 20:49:40
2857,160,350,209,Sufficient,2018-07-06 09:29:41
2985,15,566,111,Sufficient,2024-10-10 20:01:58
5342,49,452,263,Sufficient,2019-09-18 21:08:46
5469,107,876,242,Sufficient,2020-06-07 16:31:12
26378,12,32,154,Reorder,2021-07-22 23:01:06
16741,78,573,249,Sufficient,2021-04-10 14:28:53
835,174,358,157,Sufficient,2018-04-28 15:09:29
26067,92,2,269,Reorder,2024-01-18 15:23:58
10012,87,987,111,Sufficient,2024-03-06 18:55:34
8380,60,878,251,Sufficient,2024-11-08 00:01:32
24722,55,633,133,Sufficient,2023-12-29 17:18:48
21843,72,388,174,Sufficient,2023-07-27 00:22:35
5604,161,834,287,Sufficient,2024-09-20 23:03:57
28414,164,689,148,Sufficient,2018-07-20 13:17:38
8037,84,339,195,Sufficient,2023-12-16 18:34:31
20687,75,950,177,Sufficient,2024-01-29 04:55:45
3365,146,364,158,Sufficient,2024-11-21 09:05:44
15933,11,125,242,Reorder,2019-02-25 17:02:16
3043,77,872,177,Sufficient,2022-01-09 01:34:38
6099,33,554,132,Sufficient,2024-08-07 20:26:14
31,129,646,148,Sufficient,2020-12-03 05:39:15
15812,30,133,185,Reorder,2020-12-12 13:20:21
596,31,772,140,Sufficient,2024-08-10 16:11:14
3970,163,974,198,Sufficient,2021-10-17 14:30:20
25437,58,516,231,Sufficient,2019-07-01 19:15:36
17974,175,695,266,Sufficient,2020-02-22 14:13:30
20706,110,157,188,Reorder,2020-04-25 06:16:39
1063,98,579,164,Sufficient,2018-04-21 15:02:00
2199,86,827,155,Sufficient,2018-02-16 20:18:57
2532,48,114,217,Reorder,2022-02-17 12:58:11
29185,137,219,133,Sufficient,2022-04-09 05:40:12
17570,116,65,290,Reorder,2024-06-07 05:24:54
25120,61,176,249,Reorder,2020-07-06 09:51:20
17265,72,844,149,Sufficient,2024-04-05 07:36:36
26694,7,859,226,Sufficient,2019-12-30 20:17:11
8281,78,493,131,Sufficient,2020-05-20 04:39:58
28799,83,0,281,Reorder,2019-10-28 17:01:50
19921,110,451,237,Sufficient,2022-12-18 23:30:48
8776,32,577,284,Sufficient,2023-02-10 17:50:42
23554,52,616,128,Sufficient,2022-12-19 10:55:36
25565,124,22,297,Reorder,2020-03-28 23:00:06
10962,21,868,119,Sufficient,2023-11-28 21:27:20
26779,159,142,260,Reorder,2021-11-04 11:57:09
18453,161,90,129,Reorder,2021-06-18 07:08:59
2260,65,185,186,Reorder,2018-08-20 08:40:43
14159,149,539,284,Sufficient,2018-11-24 10:30:47
11994,24,716,236,Sufficient,2023-03-20 01:59:37
11044,32,463,239,Sufficient,2024-08-10 09:48:00
27880,154,266,267,Reorder,2019-12-05 12:55:02
24620,90,198,183,Sufficient,2020-11-05 12:06:34
15774,150,383,263,Sufficient,2019-06-09 07:44:53
5552,134,406,113,Sufficient,2022-07-04 18:12:12
10808,145,649,176,Sufficient,2020-08-05 10:08:45
3377,109,297,297,Sufficient,2018-03-02 19:33:23
9746,65,194,170,Sufficient,2023-03-30 09:05:44
117,5,290,288,Sufficient,2024-08-05 21:40:46
8429,74,309,206,Sufficient,2020-01-20 18:43:11
4832,147,190,290,Reorder,2024-12-09 06:49:04
27866,73,98,292,Reorder,2020-07-29 14:37:05
7328,40,619,231,Sufficient,2020-06-02 13:10:30
15072,66,609,272,Sufficient,2021-11-06 15:03:56
19975,150,592,180,Sufficient,2018-09-04 07:34:21
22995,88,456,272,Sufficient,2020-02-08 12:13:45
13550,67,503,269,Sufficient,2022-11-05 12:24:28
23403,195,67,285,Reorder,2019-09-22 08:56:11
18883,161,261,187,Sufficient,2019-08-05 16:49:08
27758,85,795,280,Sufficient,2022-06-30 01:28:15
10597,99,808,269,Sufficient,2022-10-19 07:13:54
4907,107,73,275,Reorder,2018-10-18 14:54:37
21919,45,165,278,Reorder,2020-08-14 13:51:15
6040,33,278,224,Sufficient,2020-09-07 13:20:02
11342,185,296,247,Sufficient,2024-09-01 19:47:31
17199,140,393,104,Sufficient,2018-02-05 21:52:59
25008,20,227,173,Sufficient,2019-07-15 19:38:16
3281,48,373,112,Sufficient,2023-11-15 08:26:14
13080,155,701,177,Sufficient,2019-05-30 14:30:46
7231,101,511,227,Sufficient,2018-01-15 12:50:39
8450,66,662,147,Sufficient,2024-08-18 22:49:53
3356,117,187,263,Reorder,2018-10-03 10:40:06
23792,169,799,185,Sufficient,2019-09-25 03:04:12
5132,164,347,224,Sufficient,2019-03-22 07:38:32
17169,61,459,277,Sufficient,2021-10-10 23:50:13
25860,187,584,132,Sufficient,2020-02-05 09:11:31
3975,114,496,234,Sufficient,2021-10-22 00:21:50
9212,167,841,214,Sufficient,2020-04-26 20:15:52
16513,102,502,231,Sufficient,2024-09-28 15:19:32
22561,37,662,227,Sufficient,2018-09-28 02:17:57
24945,105,979,127,Sufficient,2023-11-12 11:14:30
26579,33,910,234,Sufficient,2022-10-06 14:56:56
12193,84,521,193,Sufficient,2024-11-08 18:06:49
10560,161,102,200,Reorder,2023-07-30 06:46:35
1554,5,577,101,Sufficient,2022-02-16 10:10:34
24349,114,391,203,Sufficient,2019-05-30 18:39:01
9627,13,568,123,Sufficient,2022-03-09 02:51:24
3029,59,731,279,Sufficient,2018-12-12 10:13:04
9106,158,907,128,Sufficient,2018-08-21 07:23:23
16007,16,565,203,Sufficient,2023-03-02 01:45:41
6725,169,475,245,Sufficient,2024-09-18 16:57:43
16251,123,78,298,Reorder,2019-10-03 03:12:09
16588,68,888,270,Sufficient,2021-08-13 20:04:19
6403,110,139,264,Reorder,2021-08-12 13:20:20
29241,35,193,185,Sufficient,2020-09-17 03:05:51
15220,58,279,213,Sufficient,2023-08-02 14:46:20
21453,145,569,130,Sufficient,2023-07-07 06:11:49
26187,112,333,181,Sufficient,2023-01-31 18:48:15
24387,30,173,151,Sufficient,2023-05-07 14:01:16
15007,43,887,285,Sufficient,2022-10-12 03:36:29
28702,80,910,146,Sufficient,2024-04-01 01:17:48
11354,79,180,276,Reorder,2024-10-13 05:59:00
21755,112,288,141,Sufficient,2020-11-29 00:19:32
10801,171,980,253,Sufficient,2019-04-25 23:11:49
7007,123,735,115,Sufficient,2019-05-16 08:16:55
24816,14,482,175,Sufficient,2024-11-20 11:18:10
3661,162,186,110,Sufficient,2018-01-09 00:09:47
22380,84,580,294,Sufficient,2020-03-23 14:15:35
4023,192,965,260,Sufficient,2020-05-13 04:40:32
4222,182,306,179,Sufficient,2024-10-04 12:32:23
8311,35,253,107,Sufficient,2021-06-15 11:33:31
25558,155,338,177,Sufficient,2019-04-18 19:24:00
15729,89,802,249,Sufficient,2022-01-08 10:51:54
8583,23,125,217,Reorder,2020-10-22 04:01:52
27163,155,966,269,Sufficient,2024-02-14 19:15:04
28467,140,778,109,Sufficient,2023-07-27 13:50:13
19377,84,572,123,Sufficient,2021-08-24 19:39:48
13673,49,833,275,Sufficient,2023-02-26 02:18:40
15321,113,983,120,Sufficient,2019-11-12 00:29:12
12608,182,728,292,Sufficient,2018-06-15 23:14:03
21014,15,115,221,Reorder,2019-01-25 04:50:12
26704,151,994,213,Sufficient,2022-07-27 03:28:24
9096,123,160,259,Reorder,2023-08-23 20:20:01
28266,86,434,295,Sufficient,2019-11-04 23:10:40
16497,171,861,138,Sufficient,2022-08-04 10:39:43
20024,138,34,215,Reorder,2021-08-11 12:10:27
16939,119,244,130,Sufficient,2021-05-04 20:04:57
16886,110,457,285,Sufficient,2019-07-28 20:33:25
20566,122,171,226,Reorder,2022-06-17 14:01:22
14164,121,127,148,Reorder,2019-10-02 14:42:01
10160,28,321,101,Sufficient,2024-01-24 21:43:55
3205,194,503,103,Sufficient,2024-09-25 05:04:51
7213,165,7,282,Reorder,2018-11-12 19:06:27
23201,182,404,289,Sufficient,2024-03-30 00:53:52
10055,98,531,106,Sufficient,2021-08-27 06:01:35
1406,60,953,208,Sufficient,2022-05-14 06:29:17
2833,81,473,151,Sufficient,2020-12-01 09:54:29
20924,171,42,153,Reorder,2023-10-08 07:51:50
23456,110,379,282,Sufficient,2019-01-31 10:48:27
27441,199,877,283,Sufficient,2018-05-11 18:49:36
12694,85,959,113,Sufficient,2018-11-21 17:29:03
9601,195,58,211,Reorder,2022-11-04 03:15:35
16765,44,427,128,Sufficient,2023-07-31 11:55:23
23682,47,791,160,Sufficient,2023-08-13 01:41:57
14354,109,850,266,Sufficient,2024-02-28 10:39:56
12416,100,32,154,Reorder,2020-01-08 16:32:27
20798,128,190,230,Reorder,2019-01-31 03:11:24
20864,123,675,163,Sufficient,2022-10-20 05:00:32
14072,21,305,285,Sufficient,2023-04-28 11:40:02
9131,100,739,296,Sufficient,2021-08-28 21:22:57
11793,142,541,266,Sufficient,2021-03-22 00:00:50
365,165,76,166,Reorder,2023-12-30 03:39:42
28105,100,600,104,Sufficient,2018-07-26 09:26:04
13163,35,502,270,Sufficient,2022-07-29 01:32:56
18666,1,549,173,Sufficient,2022-04-04 06:49:07
6380,62,503,225,Sufficient,2024-05-19 09:58:42
25004,179,567,281,Sufficient,2024-12-04 17:28:31
20210,99,746,274,Sufficient,2018-04-03 13:43:15
21166,66,142,183,Reorder,2020-12-04 13:55:27
12095,178,433,215,Sufficient,2022-04-09 20:20:18
25923,150,219,285,Reorder,2024-03-13 21:41:28
1577,174,588,249,Sufficient,2022-06-02 05:00:35
12919,123,863,243,Sufficient,2024-12-20 09:47:33
9229,187,395,292,Sufficient,2022-11-29 12:40:00
1694,166,667,244,Sufficient,2024-02-17 21:39:44
23993,104,312,142,Sufficient,2022-04-25 11:02:05
14537,69,122,100,Sufficient,2021-02-12 10:26:29
17505,133,625,294,Sufficient,2022-08-29 04:22:08
25270,160,774,243,Sufficient,2023-05-31 22:10:54
4678,22,964,220,Sufficient,2022-01-25 19:29:16
14363,184,147,290,Reorder,2023-08-04 12:43:11
15500,173,209,228,Reorder,2022-03-12 05:17:39
5795,134,908,272,Sufficient,2023-02-28 09:56:52
226,148,64,235,Reorder,2021-08-21 12:31:04
5387,118,441,234,Sufficient,2023-03-20 05:00:02
12134,30,550,136,Sufficient,2023-03-04 00:24:40
10596,70,733,213,Sufficient,2023-08-17 01:33:02
27617,109,826,233,Sufficient,2021-03-03 19:04:12
13510,84,474,207,Sufficient,2018-03-13 19:03:07
24451,195,114,111,Sufficient,2018-12-25 16:23:43
24250,147,96,168,Reorder,2022-08-15 07:33:49
2074,43,139,251,Reorder,2020-09-21 07:33:33
2702,60,807,199,Sufficient,2021-12-18 04:53:15
12605,130,468,244,Sufficient,2021-09-24 12:01:47
10867,29,746,225,Sufficient,2021-05-10 15:46:43
18151,179,179,154,Sufficient,2023-11-10 03:03:51
18339,1,381,230,Sufficient,2022-04-13 00:43:55
18390,145,408,159,Sufficient,2022-07-02 11:17:56
1871,174,412,253,Sufficient,2022-08-02 12:43:36
13183,131,275,282,Reorder,2019-04-12 19:55:38
21911,151,989,251,Sufficient,2021-03-04 21:47:58
10161,56,517,176,Sufficient,2020-08-20 06:40:49
15611,196,64,159,Reorder,2021-03-25 15:45:36
16410,18,848,101,Sufficient,2022-10-28 07:41:59
5211,91,850,272,Sufficient,2024-09-25 22:09:57
29444,171,433,228,Sufficient,2022-11-03 12:10:45
23532,108,212,233,Reorder,2020-10-07 19:41:23
5229,180,923,119,Sufficient,2018-05-19 08:48:38
29243,136,761,131,Sufficient,2021-07-14 15:07:37
14070,93,688,210,Sufficient,2021-09-19 03:52:15
5571,99,757,133,Sufficient,2021-04-26 00:19:00
2424,81,686,128,Sufficient,2023-11-22 00:59:38
19843,144,683,214,Sufficient,2023-12-29 23:01:56
13079,137,24,126,Reorder,2023-02-28 07:28:55
2206,138,470,177,Sufficient,2020-02-19 11:38:19
12155,164,94,195,Reorder,2022-09-29 16:57:28
3925,146,22,170,Reorder,2021-05-04 19:59:44
20707,11,569,286,Sufficient,2018-08-15 16:05:05
29587,137,214,160,Sufficient,2024-06-22 04:57:44
4882,80,363,209,Sufficient,2020-02-10 02:47:09
21854,107,407,247,Sufficient,2018-10-26 18:17:46
16522,153,908,130,Sufficient,2024-06-15 13:47:15
9431,2,616,236,Sufficient,2021-04-01 03:07:14
5812,180,516,203,Sufficient,2019-12-05 06:47:14
2460,158,857,247,Sufficient,2021-12-01 13:42:37
26110,41,266,131,Sufficient,2022-11-14 18:24:25
20496,100,573,262,Sufficient,2020-11-22 05:16:20
23469,173,755,173,Sufficient,2022-09-01 01:00:33
20292,192,330,226,Sufficient,2019-03-28 09:23:45
13995,18,522,296,Sufficient,2020-06-03 19:45:09
27716,147,628,274,Sufficient,2024-05-29 22:36:17
21274,22,663,236,Sufficient,2018-12-12 06:15:37
14163,131,221,198,Sufficient,2021-01-12 18:11:07
5011,121,989,140,Sufficient,2019-12-26 16:15:03
19640,117,835,104,Sufficient,2019-01-04 16:15:31
7460,79,157,241,Reorder,2022-09-17 04:54:13
6265,38,641,143,Sufficient,2021-09-19 16:22:08
8473,35,654,296,Sufficient,2019-02-19 17:56:19
16089,53,165,197,Reorder,2023-09-01 00:00:11
22602,17,503,280,Sufficient,2018-03-21 06:54:36
29216,189,665,169,Sufficient,2024-08-01 19:15:54
28011,115,698,154,Sufficient,2020-01-11 05:13:42
26179,187,727,154,Sufficient,2021-09-02 13:43:22
21440,108,248,119,Sufficient,2024-11-19 09:27:58
28947,179,177,173,Sufficient,2020-07-20 18:19:50
9315,59,8,150,Reorder,2020-12-20 12:50:06
22473,136,329,153,Sufficient,2024-04-05 18:56:11
18560,180,301,203,Sufficient,2018-01-16 18:17:44
2102,42,469,222,Sufficient,2021-06-08 01:24:41
22904,34,336,131,Sufficient,2018-02-13 17:57:28
12446,82,221,240,Reorder,2022-06-20 20:57:02
13225,167,107,214,Reorder,2020-05-29 15:21:23
