supplier_id,product_category,delivery_days,defect_rate_percent,supplier_rating,last_delivery_date
3394,Electronics,4,6.8,Good,2024-04-08 01:09:02
4849,Home,1,2.9,Good,2020-01-13 17:44:30
702,Home,8,3.15,Average,2021-08-24 18:36:15
706,Clothing,8,5.88,Average,2021-07-10 03:06:02
1663,Home,12,2.25,Average,2021-06-24 20:55:15
261,Electronics,14,2.69,Average,2023-07-31 03:30:33
902,Electronics,2,3.43,Good,2018-07-17 16:50:21
4976,Grocery,15,3.16,Average,2021-11-22 05:23:04
464,Grocery,6,0.28,Average,2020-07-15 01:53:49
2216,Home,6,3.32,Average,2018-02-28 07:03:00
884,Clothing,14,3.87,Average,2022-10-27 12:16:08
931,Clothing,15,3.47,Average,2020-09-09 01:06:30
3295,Clothing,4,6.69,Good,2021-10-20 04:16:40
4348,Home,5,7.18,Good,2018-09-27 15:34:10
1015,Electronics,10,0.64,Average,2021-02-04 06:26:34
881,Grocery,5,0.12,Good,2020-07-04 19:53:00
3185,Clothing,13,0.59,Average,2022-07-20 18:29:56
570,Electronics,11,7.18,Average,2024-08-05 22:57:39
3293,Grocery,4,1.63,Good,2020-08-06 09:21:09
140,Grocery,19,3.28,Average,2024-01-12 15:53:40
433,Clothing,5,7.45,Good,2018-05-23 10:29:11
4807,Electronics,9,4.04,Average,2020-10-05 18:57:03
2364,Electronics,3,3.81,Good,2023-01-22 22:40:06
1551,Home,2,6.01,Good,2022-03-26 20:37:59
4503,Clothing,13,3.43,Average,2021-12-19 08:06:06
691,Electronics,18,5.17,Average,2022-04-04 13:20:05
2889,Home,11,4.18,Average,2024-07-20 03:37:33
2529,Grocery,6,1.91,Average,2018-06-30 19:21:13
3383,Clothing,5,7.22,Good,2021-10-21 23:45:18
4982,Grocery,16,1.66,Average,2020-06-23 13:23:57
3625,Home,17,1.44,Average,2021-11-01 01:34:40
4649,Home,15,3.44,Average,2018-03-09 13:54:39
3612,Clothing,7,1.47,Average,2019-12-19 11:27:53
3770,Grocery,12,7.04,Average,2023-07-22 17:25:32
4624,Clothing,2,1.75,Good,2020-01-13 16:53:13
1779,Clothing,6,3.98,Average,2020-12-24 11:47:05
1938,Electronics,14,0.92,Average,2020-05-18 16:51:18
4126,Electronics,14,5.68,Average,2018-06-16 22:22:06
934,Clothing,19,2.1,Average,2023-09-08 13:17:18
4334,Home,10,0.4,Average,2022-02-02 09:26:58
4227,Home,2,2.23,Good,2024-02-25 18:00:53
925,Grocery,14,3.21,Average,2020-11-20 00:02:35
1126,Grocery,13,3.43,Average,2020-08-07 20:52:21
3761,Grocery,4,4.08,Good,2024-07-26 02:10:24
801,Grocery,4,4.26,Good,2024-05-16 11:51:08
3784,Electronics,5,6.48,Good,2023-06-26 11:33:24
1937,Home,17,5.84,Average,2024-03-29 13:54:29
712,Home,9,5.9,Average,2018-12-12 11:12:36
1516,Home,15,7.52,Average,2023-02-20 23:57:25
2687,Home,2,0.84,Good,2024-10-09 16:52:48
2678,Grocery,3,2.95,Good,2023-07-26 00:50:58
2381,Clothing,7,5.32,Average,2021-12-23 02:12:00
2028,Clothing,19,5.25,Average,2019-04-19 20:54:53
3898,Clothing,11,3.35,Average,2021-10-15 17:17:30
4860,Grocery,12,0.97,Average,2021-11-17 05:23:49
466,Home,14,7.53,Average,2018-03-05 17:56:00
93,Clothing,19,7.31,Average,2021-10-22 00:09:54
3225,Clothing,3,5.21,Good,2019-04-06 03:03:56
2715,Electronics,14,4.94,Average,2018-09-24 14:38:41
2762,Grocery,4,4.31,Good,2022-07-18 06:33:18
1001,Electronics,14,6.72,Average,2018-10-01 15:05:19
4313,Grocery,11,0.93,Average,2023-12-01 17:57:42
1933,Home,19,7.09,Average,2024-05-21 15:04:23
258,Home,18,1.87,Average,2023-04-10 11:24:44
320,Home,16,4.82,Average,2021-01-25 00:37:52
106,Electronics,7,5.48,Average,2018-10-22 08:52:47
520,Clothing,2,7.21,Good,2021-03-01 03:38:49
1348,Clothing,6,4.44,Average,2022-12-27 16:04:44
695,Clothing,13,6.25,Average,2023-03-07 10:49:11
2326,Clothing,13,6.52,Average,2020-03-14 07:35:13
2587,Home,11,4.44,Average,2022-03-29 20:53:34
539,Electronics,18,3.2,Average,2020-04-20 06:18:37
2407,Grocery,8,0.52,Average,2021-06-22 19:00:51
3252,Clothing,18,3.77,Average,2023-09-17 05:36:54
2485,Home,4,1.37,Good,2023-01-10 01:03:50
1210,Clothing,13,3.63,Average,2020-10-30 06:22:12
1391,Clothing,6,7.71,Average,2021-11-26 04:09:11
104,Clothing,14,4.46,Average,2018-11-10 14:39:37
1547,Grocery,11,5.07,Average,2019-12-05 11:01:37
1662,Electronics,2,5.05,Good,2022-03-20 03:34:21
4931,Grocery,1,2.12,Good,2021-01-20 22:44:08
1271,Grocery,10,4.07,Average,2019-02-12 05:06:03
587,Clothing,1,1.71,Good,2019-10-17 07:37:56
1723,Electronics,19,7.54,Average,2024-03-28 20:45:53
605,Grocery,9,3.74,Average,2018-02-20 20:14:33
447,Clothing,10,0.02,Average,2023-09-08 04:10:04
4571,Electronics,5,0.66,Good,2019-03-04 03:01:25
49,Clothing,18,7.01,Average,2021-07-05 11:47:50
1515,Electronics,4,1.14,Good,2022-11-25 18:10:20
3266,Clothing,13,4.19,Average,2018-12-02 11:14:03
4782,Clothing,19,2.61,Average,2023-11-23 16:10:51
3446,Electronics,18,6.25,Average,2019-03-15 23:02:28
4861,Clothing,5,2.27,Good,2021-03-16 06:38:23
1733,Electronics,7,1.11,Average,2020-08-22 20:11:25
376,Grocery,4,2.77,Good,2022-06-27 11:05:06
2811,Grocery,14,7.34,Average,2020-03-17 22:47:23
619,Grocery,19,1.98,Average,2019-07-12 15:59:50
89,Clothing,17,0.94,Average,2019-01-22 11:10:28
4481,Home,14,3.05,Average,2018-05-05 14:05:14
2647,Electronics,6,6.84,Average,2019-04-17 07:47:53
416,Electronics,13,0.77,Average,2021-01-12 12:02:30
344,Home,12,7.15,Average,2018-11-27 05:39:05
1596,Grocery,16,5.7,Average,2018-05-10 21:07:13
1383,Electronics,15,6.72,Average,2023-12-02 01:59:13
4037,Clothing,1,1.62,Good,2024-11-29 07:36:14
419,Electronics,18,0.86,Average,2023-06-08 02:19:31
1906,Home,15,4.98,Average,2021-09-21 08:35:58
2444,Clothing,4,7.01,Good,2019-07-15 00:54:53
4789,Electronics,15,5.64,Average,2021-12-29 08:29:22
3691,Grocery,2,6.38,Good,2019-03-18 11:29:06
2071,Home,11,2.16,Average,2021-12-19 01:56:15
2488,Grocery,8,1.93,Average,2020-10-05 19:44:42
4536,Home,5,5.78,Good,2019-09-30 08:05:20
79,Home,13,3.49,Average,2018-04-18 14:27:16
4201,Home,4,2.43,Good,2020-10-21 08:04:52
4044,Clothing,11,3.47,Average,2019-10-29 00:56:28
3086,Home,18,7.11,Average,2018-09-27 05:08:09
4740,Home,9,2.12,Average,2023-10-05 18:10:19
4513,Home,13,7.05,Average,2018-07-15 02:45:46
4420,Home,2,6.15,Good,2023-06-15 02:13:01
4188,Grocery,13,5.79,Average,2021-04-21 23:41:54
3344,Home,18,1.14,Average,2022-08-28 14:26:33
4389,Clothing,5,6.02,Good,2024-01-26 02:38:18
1156,Home,12,2.37,Average,2023-03-23 20:39:23
2422,Electronics,19,0.1,Average,2022-08-06 06:52:55
2753,Home,10,1.33,Average,2024-11-13 10:44:01
1797,Grocery,12,7.5,Average,2018-05-07 19:09:49
3520,Grocery,17,4.02,Average,2019-08-04 19:06:13
3552,Clothing,14,1.93,Average,2023-01-16 16:24:51
3976,Electronics,1,3.03,Good,2021-01-30 13:07:38
1576,Grocery,17,6.81,Average,2018-06-04 11:27:11
1073,Home,11,0.06,Average,2024-09-14 07:31:12
3598,Grocery,11,7.81,Average,2018-06-26 04:50:16
4350,Electronics,3,7.65,Good,2024-08-19 19:44:26
2959,Clothing,11,1.3,Average,2023-03-30 19:58:48
483,Electronics,4,0.21,Good,2019-12-10 09:32:15
1470,Home,15,1.55,Average,2021-10-31 07:21:34
103,Home,17,3.99,Average,2018-04-30 23:34:37
3527,Grocery,5,3.12,Good,2019-10-15 14:11:28
1304,Grocery,4,5.23,Good,2018-12-08 09:45:07
1130,Grocery,4,0.05,Good,2024-02-01 20:08:02
2514,Home,11,7.19,Average,2019-03-09 18:45:38
3851,Home,15,2.15,Average,2019-03-27 15:42:26
1478,Grocery,14,4.46,Average,2020-04-18 15:39:38
2283,Home,6,4.65,Average,2020-03-15 07:55:18
2539,Home,2,0.7,Good,2020-11-05 11:04:13
2261,Electronics,14,7.86,Average,2024-03-20 01:16:49
3669,Electronics,12,5.6,Average,2023-03-04 12:29:33
2188,Home,3,0.9,Good,2024-04-17 13:08:03
3915,Electronics,12,5.72,Average,2019-07-29 12:10:10
4428,Electronics,12,2.46,Average,2019-09-21 01:52:29
1464,Grocery,11,3.69,Average,2018-01-22 19:04:45
1179,Grocery,14,3.8,Average,2020-06-25 20:35:10
1960,Clothing,16,3.91,Average,2021-06-02 08:26:09
2246,Grocery,18,5.43,Average,2021-06-06 15:57:40
1862,Clothing,8,2.17,Average,2018-07-18 22:32:24
3013,Clothing,3,5.59,Good,2022-01-15 13:15:16
1418,Clothing,14,3.92,Average,2023-08-15 18:12:43
1436,Clothing,2,7.54,Good,2023-10-05 00:21:13
4668,Clothing,19,0.1,Average,2019-07-25 04:06:39
994,Home,17,5.21,Average,2023-10-28 21:42:44
3758,Grocery,18,7.04,Average,2018-09-30 00:41:10
2825,Grocery,8,5.47,Average,2019-11-16 04:06:27
1833,Home,13,6.17,Average,2019-09-14 11:57:37
221,Home,16,4.67,Average,2023-04-24 07:48:10
1217,Clothing,2,5.75,Good,2024-03-12 14:49:19
3138,Clothing,8,1.28,Average,2024-01-03 13:41:59
3148,Grocery,8,3.68,Average,2019-10-06 16:31:48
3778,Electronics,8,3.27,Average,2024-03-10 16:00:24
2970,Electronics,12,7.35,Average,2020-12-09 22:11:43
650,Clothing,2,6.52,Good,2020-05-21 10:00:27
1802,Clothing,15,3.67,Average,2018-07-24 14:08:48
3576,Grocery,12,4.57,Average,2024-09-20 19:52:01
1489,Electronics,19,3.49,Average,2021-05-13 11:31:24
549,Home,19,5.36,Average,2024-04-05 04:25:53
4301,Electronics,9,3.33,Average,2022-07-09 14:18:50
575,Clothing,13,4.02,Average,2023-12-26 12:21:29
4631,Grocery,3,2.96,Good,2020-10-22 08:18:11
2991,Clothing,18,2.9,Average,2024-09-19 23:35:58
235,Clothing,14,1.01,Average,2020-03-27 21:19:15
1438,Clothing,1,5.1,Good,2019-09-08 18:32:17
3488,Grocery,10,7.73,Average,2021-08-26 04:31:08
4685,Clothing,1,5.56,Good,2022-03-30 21:27:21
4312,Grocery,15,4.74,Average,2022-03-03 11:14:53
2227,Clothing,19,0.52,Average,2020-12-05 22:09:06
692,Home,18,4.43,Average,2022-01-16 23:54:10
4857,Home,7,1.0,Average,2023-06-19 06:47:51
970,Electronics,5,0.69,Good,2023-10-20 06:44:29
264,Home,10,2.94,Average,2023-03-26 06:47:48
4349,Grocery,1,2.38,Good,2022-12-24 05:20:13
1723,Grocery,10,5.24,Average,2020-12-20 07:12:43
2797,Home,16,2.03,Average,2021-10-24 19:48:35
1790,Clothing,2,2.76,Good,2022-08-16 12:37:49
3685,Grocery,4,4.21,Good,2022-09-18 20:21:27
4291,Home,18,2.92,Average,2023-05-29 23:18:30
4435,Electronics,5,2.07,Good,2022-02-12 23:23:57
3443,Grocery,15,3.38,Average,2020-01-02 22:53:18
2130,Grocery,13,2.35,Average,2018-01-15 14:54:32
2840,Home,15,4.14,Average,2021-09-20 05:48:29
369,Grocery,8,5.03,Average,2018-07-24 17:27:00
577,Home,11,5.49,Average,2018-05-01 09:59:22
2636,Electronics,13,4.39,Average,2018-03-23 18:00:18
3106,Grocery,3,5.94,Good,2023-06-28 07:39:23
3195,Home,17,6.48,Average,2023-05-29 20:52:49
3340,Electronics,5,1.94,Good,2024-10-09 03:57:37
3088,Grocery,1,6.29,Good,2023-04-17 04:52:52
2076,Electronics,1,2.17,Good,2020-04-06 16:11:30
3572,Grocery,4,3.77,Good,2022-10-09 03:45:08
1403,Home,4,4.13,Good,2022-10-20 15:30:16
3735,Grocery,6,5.26,Average,2019-07-28 08:56:46
188,Electronics,12,3.75,Average,2023-03-09 05:56:48
2133,Grocery,7,2.33,Average,2023-08-02 00:36:45
2868,Clothing,1,1.77,Good,2018-06-23 15:41:08
1581,Electronics,17,3.76,Average,2022-09-22 21:47:06
4106,Clothing,16,7.58,Average,2020-03-05 10:57:02
3774,Electronics,5,6.2,Good,2023-03-05 11:58:27
3115,Home,9,0.87,Average,2022-12-15 04:06:49
2342,Home,4,1.71,Good,2020-02-19 05:47:39
1888,Clothing,6,1.17,Average,2019-07-30 15:01:04
1469,Electronics,10,4.87,Average,2018-08-12 08:18:16
3746,Electronics,9,5.41,Average,2020-11-19 10:15:03
4104,Grocery,13,1.03,Average,2023-04-10 07:36:20
1679,Grocery,17,2.03,Average,2020-05-21 08:09:29
2579,Clothing,8,6.44,Average,2020-11-06 12:31:58
2139,Home,10,2.47,Average,2023-02-05 21:16:57
1650,Clothing,14,4.44,Average,2022-08-05 18:14:07
1483,Home,7,3.62,Average,2020-07-28 02:20:04
1720,Electronics,4,5.54,Good,2019-10-14 17:30:22
830,Grocery,15,0.06,Average,2023-05-22 10:51:09
61,Clothing,9,3.08,Average,2020-09-14 01:03:43
3544,Clothing,7,0.38,Average,2019-10-27 16:48:04
3803,Electronics,12,1.52,Average,2019-12-10 01:47:02
2356,Grocery,9,1.05,Average,2021-06-19 18:31:52
4802,Electronics,10,2.35,Average,2023-05-13 10:47:56
4318,Electronics,10,4.39,Average,2018-03-27 02:56:21
3125,Home,15,4.05,Average,2019-02-07 10:55:26
1481,Home,11,7.73,Average,2019-12-20 18:11:41
4610,Electronics,4,4.01,Good,2022-09-27 00:27:53
1407,Home,19,5.21,Average,2020-11-27 14:21:13
781,Home,12,5.69,Average,2023-05-22 15:49:39
4639,Grocery,4,1.23,Good,2018-11-03 22:33:04
3328,Grocery,1,2.94,Good,2020-03-16 11:25:17
2687,Grocery,19,0.32,Average,2019-08-24 06:05:48
3245,Electronics,7,6.08,Average,2018-01-31 18:45:11
824,Grocery,10,1.18,Average,2024-08-28 21:25:16
1934,Home,1,7.41,Good,2021-02-19 23:56:23
3135,Home,18,0.25,Average,2020-11-04 06:42:25
1876,Clothing,7,2.39,Average,2018-08-14 04:31:33
2787,Home,15,3.44,Average,2018-12-08 09:46:09
4844,Grocery,15,4.59,Average,2019-01-29 12:18:43
2785,Grocery,2,1.07,Good,2020-06-13 22:34:35
4689,Clothing,18,5.58,Average,2019-07-07 23:22:49
3424,Clothing,2,0.92,Good,2019-07-25 14:30:18
3040,Electronics,2,4.02,Good,2021-12-28 01:51:31
2950,Electronics,19,3.31,Average,2021-04-15 23:07:21
966,Clothing,15,3.79,Average,2021-04-07 15:30:53
4339,Electronics,3,2.57,Good,2018-02-07 03:05:41
3461,Grocery,3,5.67,Good,2019-11-07 22:58:12
1114,Grocery,15,4.35,Average,2024-10-23 01:21:16
4031,Clothing,19,5.29,Average,2019-04-21 13:51:42
3436,Home,8,1.66,Average,2018-08-15 20:07:26
2740,Electronics,10,2.39,Average,2023-10-12 01:41:57
215,Home,18,6.16,Average,2021-07-07 14:20:24
2057,Electronics,12,1.68,Average,2018-12-10 19:57:04
1780,Home,3,2.64,Good,2022-11-06 16:27:18
2917,Electronics,7,0.72,Average,2018-07-11 09:26:16
1892,Electronics,6,2.08,Average,2018-02-24 18:39:11
550,Home,11,2.34,Average,2019-08-29 19:04:00
1228,Electronics,19,7.32,Average,2018-02-15 10:52:33
267,Electronics,8,7.27,Average,2022-02-06 07:23:52
11,Home,11,4.92,Average,2019-01-11 18:00:37
670,Home,9,2.3,Average,2020-11-12 11:50:29
4739,Grocery,4,7.82,Good,2020-03-06 03:49:24
2500,Home,4,6.31,Good,2020-08-01 14:09:12
951,Grocery,19,2.27,Average,2023-09-01 04:39:51
3981,Clothing,15,3.85,Average,2023-08-30 19:01:48
3269,Electronics,14,7.91,Average,2019-10-07 02:29:47
3770,Grocery,10,4.22,Average,2019-06-28 14:13:46
3134,Grocery,11,3.29,Average,2023-02-11 02:05:43
943,Grocery,5,2.75,Good,2019-12-21 20:27:35
2938,Grocery,6,6.78,Average,2021-07-15 01:59:05
2700,Grocery,3,3.09,Good,2022-11-21 00:38:06
1358,Grocery,9,1.68,Average,2018-06-09 12:08:01
4648,Clothing,18,2.98,Average,2018-04-02 23:46:41
2375,Clothing,13,1.74,Average,2022-08-17 22:51:19
669,Grocery,15,0.14,Average,2021-05-26 19:06:14
1350,Electronics,4,4.55,Good,2020-04-23 15:08:31
3044,Home,2,7.96,Good,2019-09-03 00:48:20
1497,Home,18,2.46,Average,2019-11-09 22:15:26
2569,Clothing,14,1.75,Average,2022-10-24 05:20:16
4510,Clothing,14,5.11,Average,2021-08-03 15:28:19
4340,Home,14,3.91,Average,2022-03-02 10:55:15
3599,Electronics,13,6.03,Average,2024-07-16 08:11:15
2334,Electronics,2,0.69,Good,2024-12-14 02:13:59
4554,Grocery,9,1.43,Average,2018-10-24 13:39:45
423,Electronics,16,2.47,Average,2024-09-30 03:26:20
425,Grocery,18,3.59,Average,2021-11-26 02:03:27
4366,Electronics,16,4.96,Average,2021-02-15 12:57:50
2810,Home,1,0.67,Good,2024-08-30 23:02:53
1107,Electronics,12,5.71,Average,2018-08-24 15:49:18
4759,Electronics,8,2.88,Average,2020-07-21 12:23:04
446,Home,1,2.3,Good,2020-10-11 14:41:41
4244,Electronics,12,3.45,Average,2022-04-09 22:00:55
2366,Clothing,11,3.16,Average,2024-04-20 17:57:35
75,Electronics,8,1.92,Average,2021-10-03 06:58:01
1633,Electronics,13,7.89,Average,2020-07-27 16:13:51
3503,Home,9,6.56,Average,2023-10-15 17:14:27
3807,Grocery,9,7.75,Average,2021-10-22 10:23:34
411,Grocery,12,4.34,Average,2022-06-07 14:23:26
1570,Home,1,2.84,Good,2023-12-08 08:12:22
1375,Clothing,13,2.35,Average,2023-02-03 15:31:01
4956,Grocery,16,4.31,Average,2018-05-14 07:26:26
3413,Clothing,14,0.04,Average,2023-04-25 03:47:48
1869,Home,19,2.59,Average,2023-08-04 10:01:17
2834,Clothing,17,4.17,Average,2022-07-30 07:17:22
3734,Electronics,18,4.48,Average,2020-02-05 12:33:06
2059,Grocery,18,3.02,Average,2022-01-28 22:34:28
1949,Grocery,16,5.09,Average,2020-05-08 07:21:25
2951,Clothing,2,0.98,Good,2024-01-26 14:50:44
1355,Grocery,4,0.24,Good,2019-07-17 22:44:28
325,Clothing,9,6.31,Average,2018-03-02 12:27:50
1731,Clothing,2,5.61,Good,2024-01-02 12:53:25
4711,Grocery,18,0.14,Average,2019-11-26 12:33:11
1473,Grocery,10,0.72,Average,2022-01-21 17:27:13
4978,Electronics,3,0.83,Good,2023-05-11 15:51:49
1762,Home,11,1.67,Average,2018-08-24 19:06:49
1027,Clothing,11,1.53,Average,2022-04-25 15:14:14
128,Home,15,7.7,Average,2020-11-04 05:18:05
1221,Clothing,16,2.4,Average,2019-05-09 18:39:02
3918,Clothing,19,2.97,Average,2022-06-19 14:01:46
4340,Home,10,7.95,Average,2019-09-11 15:27:07
1372,Clothing,17,3.26,Average,2024-06-27 12:28:33
1243,Grocery,4,5.06,Good,2024-09-28 11:36:12
1424,Clothing,9,0.1,Average,2023-12-03 19:57:30
3597,Grocery,6,7.73,Average,2020-04-18 10:10:38
1589,Grocery,8,4.53,Average,2019-01-25 16:12:42
4122,Electronics,11,5.07,Average,2021-05-22 21:41:28
1396,Home,6,1.09,Average,2021-12-22 17:25:38
372,Grocery,3,0.43,Good,2023-06-16 15:36:14
2728,Grocery,15,6.58,Average,2018-10-01 09:06:51
180,Home,2,0.18,Good,2019-08-06 16:41:18
665,Clothing,5,3.0,Good,2024-10-14 17:37:33
4821,Clothing,5,2.02,Good,2024-07-13 05:36:32
2310,Electronics,18,1.87,Average,2018-12-31 00:57:06
2644,Clothing,4,6.66,Good,2024-08-13 15:05:27
1823,Electronics,9,3.87,Average,2018-04-18 23:17:12
4538,Clothing,8,2.88,Average,2021-06-05 16:57:58
3249,Grocery,10,3.48,Average,2024-10-29 11:33:14
2494,Home,12,6.78,Average,2024-03-16 09:01:04
153,Clothing,9,3.43,Average,2020-05-09 23:13:48
4701,Electronics,15,2.39,Average,2024-08-12 19:26:27
3739,Grocery,11,3.78,Average,2022-12-06 15:03:44
4984,Electronics,8,0.8,Average,2018-11-07 05:02:46
4625,Home,3,3.23,Good,2023-11-07 01:11:03
2018,Grocery,18,0.34,Average,2020-09-14 19:17:14
1017,Home,15,1.85,Average,2022-01-09 10:11:08
3887,Electronics,16,4.18,Average,2024-07-16 15:22:46
1201,Grocery,17,5.77,Average,2024-06-27 21:16:57
905,Grocery,3,4.93,Good,2024-03-28 06:07:00
3580,Home,17,7.51,Average,2021-05-14 02:22:01
3912,Grocery,17,3.34,Average,2019-10-29 07:23:15
1329,Home,7,2.74,Average,2018-06-26 16:40:34
73,Grocery,5,1.13,Good,2020-08-14 20:46:20
4080,Grocery,3,3.3,Good,2020-09-01 13:13:05
1615,Clothing,6,6.64,Average,2018-09-08 15:54:08
346,Clothing,3,5.57,Good,2018-01-06 01:53:33
1799,Grocery,6,7.59,Average,2019-08-09 03:03:50
2391,Electronics,6,2.45,Average,2018-07-03 17:50:31
4455,Grocery,19,1.43,Average,2019-10-11 17:53:04
2668,Grocery,13,4.39,Average,2023-01-03 15:11:15
2387,Electronics,18,1.77,Average,2018-02-20 04:02:33
2944,Grocery,17,7.57,Average,2024-10-22 09:51:17
3141,Home,5,1.04,Good,2022-01-29 23:14:58
4244,Home,12,3.82,Average,2021-12-08 00:50:26
4583,Home,17,1.62,Average,2018-12-08 01:46:37
1866,Grocery,14,4.38,Average,2022-05-04 17:51:32
3285,Clothing,13,0.84,Average,2021-11-09 21:47:36
1815,Clothing,4,6.17,Good,2020-12-21 18:21:09
412,Electronics,2,5.77,Good,2019-12-15 04:46:45
3708,Electronics,17,6.94,Average,2022-02-17 16:51:07
2865,Grocery,5,2.0,Good,2023-12-05 11:14:16
2884,Electronics,7,3.06,Average,2023-05-10 17:06:04
3276,Grocery,18,5.4,Average,2024-02-21 00:45:13
4617,Electronics,5,0.26,Good,2019-01-31 02:20:44
4054,Home,13,1.29,Average,2022-01-14 01:38:09
2675,Home,7,4.97,Average,2023-09-30 02:20:35
3208,Grocery,10,0.72,Average,2018-11-30 07:59:21
1079,Electronics,5,2.74,Good,2020-11-10 21:27:08
758,Grocery,3,6.33,Good,2021-10-23 06:29:38
224,Electronics,6,7.43,Average,2024-03-10 04:16:03
2159,Electronics,3,1.72,Good,2023-12-31 03:57:14
771,Clothing,10,2.38,Average,2020-10-28 01:04:06
1127,Clothing,1,3.39,Good,2024-02-19 05:07:50
2805,Electronics,11,7.59,Average,2020-08-19 23:11:31
2729,Grocery,14,2.51,Average,2020-11-13 21:20:35
2349,Clothing,17,5.16,Average,2023-07-19 10:00:43
3412,Electronics,16,1.18,Average,2023-08-23 01:21:38
1172,Home,15,0.21,Average,2022-10-13 10:36:57
1110,Clothing,13,7.42,Average,2021-08-09 10:03:55
1694,Grocery,14,3.35,Average,2024-07-23 06:55:40
521,Grocery,10,1.16,Average,2020-09-06 09:47:22
3224,Grocery,4,2.07,Good,2021-02-19 22:55:50
2264,Home,4,4.32,Good,2022-10-16 15:10:20
1367,Home,13,0.96,Average,2024-01-01 17:48:30
4860,Clothing,13,1.61,Average,2021-04-10 15:53:26
1239,Clothing,9,7.03,Average,2023-08-07 03:31:01
543,Home,4,2.48,Good,2018-02-26 22:40:42
117,Clothing,12,4.6,Average,2019-09-22 11:13:38
2675,Electronics,10,1.84,Average,2020-04-30 12:25:15
4307,Electronics,6,1.05,Average,2021-03-09 14:06:47
3271,Clothing,15,1.86,Average,2024-03-25 00:00:44
4579,Clothing,8,7.55,Average,2023-08-20 07:13:22
1118,Home,10,2.89,Average,2018-06-16 13:53:17
1434,Clothing,14,6.68,Average,2024-01-06 02:59:20
4298,Electronics,5,5.27,Good,2021-08-22 04:36:28
127,Electronics,13,5.86,Average,2020-03-12 04:17:38
3076,Grocery,11,7.13,Average,2023-03-15 11:13:11
2136,Grocery,18,4.21,Average,2020-02-21 21:21:20
3049,Grocery,3,5.55,Good,2023-12-09 00:21:23
4415,Home,5,2.91,Good,2019-12-16 18:29:50
2400,Clothing,11,0.92,Average,2023-05-18 17:43:40
2614,Home,18,7.29,Average,2024-07-01 17:16:25
4154,Grocery,16,6.93,Average,2021-06-08 15:41:54
1083,Clothing,3,4.45,Good,2021-09-08 18:08:32
1897,Grocery,3,1.97,Good,2021-01-16 03:00:28
4899,Electronics,13,6.87,Average,2022-06-30 19:38:43
2940,Electronics,15,2.65,Average,2020-08-29 14:47:01
1507,Clothing,15,1.04,Average,2018-02-28 03:16:16
4487,Grocery,9,6.4,Average,2024-06-10 12:20:10
787,Electronics,9,5.48,Average,2024-03-03 11:42:33
3849,Home,15,1.43,Average,2022-01-15 10:31:43
2332,Home,6,0.56,Average,2024-06-17 15:06:01
4797,Home,17,7.48,Average,2022-02-20 06:58:41
4833,Grocery,1,3.74,Good,2023-10-27 20:14:43
3279,Clothing,19,1.65,Average,2023-01-03 06:59:12
4810,Grocery,6,7.34,Average,2019-11-18 06:52:48
3163,Grocery,12,3.92,Average,2022-12-10 15:40:18
1252,Clothing,13,4.79,Average,2023-05-02 14:12:01
1616,Electronics,14,3.36,Average,2020-10-18 06:00:39
250,Grocery,1,1.78,Good,2019-05-29 18:50:54
286,Clothing,13,2.54,Average,2023-04-01 21:37:09
2885,Home,18,1.83,Average,2019-03-15 08:34:04
40,Electronics,16,4.15,Average,2021-01-15 15:25:52
133,Grocery,11,2.42,Average,2021-09-07 01:14:36
617,Home,4,1.61,Good,2021-11-10 16:28:17
2051,Grocery,13,4.72,Average,2022-11-25 17:06:56
1284,Grocery,7,3.73,Average,2022-07-14 11:14:48
1712,Clothing,7,3.09,Average,2021-07-28 13:07:47
160,Clothing,4,7.88,Good,2024-10-23 10:37:10
456,Home,12,3.41,Average,2021-03-07 16:28:50
4517,Electronics,19,0.36,Average,2022-04-01 13:27:32
1903,Clothing,16,2.39,Average,2022-09-20 23:50:12
1455,Home,11,5.7,Average,2018-03-01 01:06:37
1151,Grocery,16,7.27,Average,2024-08-27 16:49:22
4747,Electronics,4,1.9,Good,2024-05-20 01:26:25
2628,Clothing,6,4.38,Average,2022-04-06 03:08:20
2049,Electronics,7,5.26,Average,2018-10-28 22:31:16
2013,Home,4,6.18,Good,2018-06-27 05:34:14
1515,Grocery,19,1.46,Average,2022-02-23 23:57:24
2593,Clothing,7,6.96,Average,2023-12-26 18:22:42
1600,Clothing,3,1.29,Good,2023-02-17 23:17:00
557,Electronics,10,7.95,Average,2023-09-17 06:43:16
2460,Clothing,8,0.98,Average,2020-12-26 14:43:52
4399,Grocery,17,5.46,Average,2020-12-16 03:59:26
3400,Home,17,3.52,Average,2023-07-23 03:36:20
4186,Home,13,2.7,Average,2024-05-11 11:13:45
2759,Home,12,7.4,Average,2019-04-12 15:48:11
3369,Clothing,1,7.86,Good,2022-09-23 01:01:56
3184,Clothing,14,5.07,Average,2021-09-13 23:29:58
3406,Grocery,2,5.7,Good,2024-07-10 01:26:19
1897,Home,15,5.95,Average,2024-05-30 19:25:08
152,Home,12,1.51,Average,2021-08-02 16:09:44
65,Grocery,13,6.14,Average,2023-01-30 18:39:00
4174,Electronics,3,1.59,Good,2021-09-08 18:16:07
2703,Clothing,18,7.5,Average,2024-08-30 09:15:45
2124,Home,2,4.2,Good,2022-11-26 03:21:31
