user_id,feature_name,usage_count,last_used_date,power_user
11227,Dashboard,490,2022-05-27 19:42:41,No
37745,API,265,2019-05-08 19:29:15,No
8136,Automation,175,2021-06-06 14:46:11,Yes
36893,Billing,419,2022-01-01 04:30:47,Yes
33251,Automation,150,2023-10-09 00:18:25,No
1317,Reports,486,2021-06-29 00:33:13,No
18106,Billing,232,2024-05-29 22:14:13,No
8802,Automation,272,2023-07-05 12:43:55,Yes
10627,Reports,1,2024-12-23 05:49:44,Yes
688,Reports,225,2024-06-18 07:25:24,No
33672,Billing,98,2024-07-03 16:07:38,Yes
19415,API,170,2021-07-16 15:25:40,Yes
18841,Automation,51,2018-08-21 08:05:56,Yes
19176,Billing,22,2024-04-05 00:51:01,No
3819,Dashboard,390,2018-05-04 20:40:41,Yes
32504,API,73,2024-12-31 10:19:33,No
43364,Reports,455,2020-02-24 14:06:56,No
23266,API,155,2024-12-31 16:53:40,Yes
9664,Billing,265,2024-11-14 17:22:31,No
14748,Dashboard,282,2022-07-08 18:50:37,No
13356,API,160,2019-10-24 05:11:09,No
15010,Automation,378,2022-06-06 11:21:35,Yes
24690,Reports,426,2018-05-16 15:51:15,No
30591,Reports,216,2024-02-07 15:12:14,Yes
11110,Automation,267,2018-08-17 05:59:21,Yes
5152,Automation,300,2024-06-03 13:11:08,No
42943,Automation,330,2018-02-03 04:47:11,No
48709,API,129,2019-02-09 23:54:38,No
22152,Billing,434,2018-05-02 00:44:32,No
37036,Reports,9,2021-10-20 21:46:46,No
11262,Reports,475,2021-07-29 07:13:26,No
31069,Billing,339,2024-01-16 15:31:58,No
10865,Billing,416,2024-02-05 15:44:36,No
7335,Reports,109,2023-12-07 04:42:46,No
42758,Reports,391,2018-03-06 17:41:41,No
11410,Billing,53,2021-04-12 18:00:23,No
38374,Automation,312,2019-06-27 03:29:40,Yes
39702,Automation,90,2018-03-31 15:49:32,No
27527,Automation,187,2024-12-16 22:21:59,No
25075,Dashboard,289,2019-03-15 02:06:53,Yes
22458,Reports,79,2020-01-28 11:46:19,No
25906,Automation,434,2020-04-23 18:02:05,No
48892,Dashboard,88,2023-01-14 18:18:45,No
11537,Dashboard,200,2022-12-04 10:56:19,No
45629,Reports,242,2018-12-19 13:46:26,No
31291,Dashboard,327,2018-10-09 11:56:37,No
5921,Automation,381,2019-03-17 17:41:14,No
38878,API,409,2019-02-28 21:56:12,No
13188,API,168,2024-05-21 17:04:33,No
9015,Automation,255,2021-08-27 17:50:16,Yes
348,API,202,2024-07-03 15:47:52,No
12926,Automation,330,2018-10-08 06:45:52,No
40485,API,463,2021-03-10 19:36:19,No
19521,Dashboard,291,2023-03-30 16:30:40,No
15541,Reports,260,2024-02-02 17:04:13,No
8317,Dashboard,167,2024-02-29 16:36:23,No
4805,Billing,416,2020-03-24 00:09:26,Yes
19877,API,57,2022-07-19 06:29:55,No
34727,Billing,81,2018-04-26 19:48:06,No
36436,API,142,2019-01-01 01:59:05,No
41397,Automation,213,2023-06-14 09:34:22,No
6858,Automation,385,2019-04-11 10:44:09,Yes
13267,Automation,308,2018-11-18 19:18:04,No
9409,Billing,133,2020-07-30 11:39:05,Yes
20000,Automation,475,2018-08-15 19:39:58,No
8789,Reports,165,2021-10-21 16:06:27,No
20725,API,457,2019-04-17 20:12:52,No
27225,Automation,442,2022-12-16 05:29:38,No
41899,Automation,353,2022-06-05 22:15:26,Yes
5279,Automation,433,2019-10-18 11:55:16,No
8058,Billing,478,2022-10-18 05:23:51,No
7440,Automation,237,2023-05-14 03:07:55,No
3868,Dashboard,214,2018-07-18 04:30:17,No
36047,Reports,448,2023-05-19 23:38:38,No
43552,Automation,418,2024-09-23 23:32:48,No
9653,Reports,461,2022-01-24 14:47:42,No
33796,Dashboard,436,2020-05-21 01:16:19,No
25957,Reports,373,2018-11-11 12:34:46,Yes
42674,Automation,324,2021-11-19 18:37:07,No
34,Billing,398,2023-01-20 22:03:06,No
42580,Dashboard,381,2018-01-01 00:33:04,Yes
7743,Automation,251,2019-12-18 06:58:03,No
16608,Billing,382,2022-08-17 08:30:25,No
32861,Billing,439,2024-09-14 00:02:36,No
28489,API,173,2023-09-12 02:48:11,No
41520,API,193,2019-01-13 06:56:39,No
10190,Dashboard,66,2021-08-25 05:27:57,No
28640,Dashboard,486,2018-02-28 07:27:19,No
17720,Automation,476,2019-05-06 09:54:56,No
43775,API,112,2023-08-14 05:41:52,No
49879,Automation,181,2023-07-12 01:18:03,No
23003,API,160,2021-08-23 04:22:40,Yes
12082,Dashboard,372,2021-10-30 19:41:08,No
9640,Billing,450,2018-03-18 19:50:14,Yes
43753,Automation,338,2024-11-24 15:20:29,No
19973,Automation,337,2018-02-14 03:38:38,No
8848,Reports,280,2024-01-18 22:44:26,Yes
39136,Automation,91,2024-12-08 11:17:12,Yes
47717,API,431,2019-03-29 21:39:06,Yes
22868,API,349,2024-05-13 00:06:47,Yes
277,Billing,493,2024-11-21 19:45:08,Yes
31607,Billing,397,2021-06-11 10:54:51,Yes
3164,API,171,2021-06-06 02:54:07,No
36575,Automation,177,2022-06-11 08:41:37,Yes
10116,Reports,162,2023-05-01 22:20:20,No
19872,Reports,499,2024-05-02 23:45:31,No
14968,Reports,210,2024-09-12 17:31:32,No
15752,Automation,66,2021-01-09 03:27:07,Yes
21713,Billing,58,2018-12-04 07:59:09,No
44869,Billing,401,2020-12-09 01:41:27,No
39598,Billing,461,2018-06-18 17:39:28,No
1235,Dashboard,50,2022-03-03 18:08:15,No
16365,Billing,59,2019-11-09 17:42:23,No
43196,Billing,354,2019-11-27 18:19:28,No
2931,Dashboard,289,2022-10-05 16:15:25,Yes
46387,Billing,125,2023-04-05 14:43:36,No
33679,Reports,411,2022-06-05 22:51:19,No
22120,Dashboard,158,2022-12-24 12:37:23,Yes
24213,Dashboard,27,2022-09-21 18:45:24,No
20014,API,32,2020-10-04 19:23:50,No
32390,Billing,389,2019-06-30 05:11:58,No
12677,Automation,180,2024-03-08 09:30:49,No
27066,API,83,2019-10-08 16:39:54,No
38445,Dashboard,430,2024-08-07 05:17:34,No
28408,Automation,157,2023-08-09 08:36:49,No
42272,Dashboard,373,2024-01-31 16:39:27,No
20582,Billing,353,2021-01-19 23:50:57,Yes
24219,Automation,27,2019-07-20 19:19:58,Yes
20428,Reports,386,2024-06-12 06:29:28,No
39988,Billing,371,2019-11-03 11:18:59,No
29725,Dashboard,130,2021-11-04 16:43:28,No
9631,API,20,2018-03-11 07:59:00,Yes
598,Billing,71,2023-06-23 11:56:19,No
28799,Dashboard,377,2024-02-14 08:29:51,No
43134,Reports,65,2021-07-23 06:01:08,No
20875,Dashboard,15,2021-02-04 20:59:03,Yes
37269,Reports,269,2020-02-12 16:03:30,Yes
45602,Dashboard,82,2021-11-25 04:06:50,No
2436,Billing,440,2022-02-18 19:48:18,No
434,Reports,428,2021-10-10 22:46:20,No
13951,Billing,74,2018-02-07 09:53:23,Yes
16689,Billing,99,2019-01-23 07:40:38,No
21999,Automation,10,2022-09-15 06:55:14,Yes
5874,Billing,199,2023-04-05 21:55:28,Yes
34395,API,294,2021-09-23 07:39:51,Yes
9835,Dashboard,494,2019-05-16 05:53:08,Yes
23994,Billing,188,2023-05-27 17:10:15,No
35035,Automation,411,2021-04-18 11:37:01,Yes
46535,API,6,2024-01-23 05:50:25,No
31073,Reports,345,2021-01-30 18:39:15,No
2099,Automation,155,2024-07-26 17:05:19,No
16640,API,354,2023-08-30 04:52:32,Yes
48800,Automation,24,2019-02-16 19:26:58,No
49282,Reports,279,2021-04-28 18:01:37,Yes
38395,Billing,165,2021-12-05 04:47:16,Yes
35339,Billing,453,2019-10-30 21:06:36,Yes
43564,API,108,2020-02-22 01:20:18,Yes
7006,Billing,355,2022-07-09 20:28:27,Yes
24617,Dashboard,270,2019-06-14 17:19:31,No
3275,API,447,2022-07-24 14:24:14,Yes
14544,Reports,130,2022-03-31 12:48:12,No
26925,Billing,294,2022-06-01 05:49:48,No
29000,API,134,2024-09-02 18:52:15,Yes
21650,Billing,68,2019-08-02 14:21:45,No
6234,API,426,2022-11-16 16:31:12,No
1114,Billing,289,2021-02-05 22:57:19,No
47615,API,344,2019-04-24 14:09:36,No
2946,Dashboard,480,2023-04-15 22:33:10,No
7973,Dashboard,144,2018-10-03 17:26:13,Yes
44614,Dashboard,337,2018-08-17 08:02:20,Yes
1203,Automation,139,2020-04-30 12:45:44,No
35997,Automation,24,2021-05-29 00:23:16,No
1933,Dashboard,214,2021-03-03 18:43:30,No
23614,Reports,61,2019-12-07 01:57:44,No
42138,Reports,117,2020-06-11 15:22:18,No
30855,Billing,415,2022-07-04 05:46:42,No
10531,Billing,56,2024-07-04 18:58:17,Yes
47499,Reports,340,2022-12-28 18:15:33,No
31066,Dashboard,222,2021-11-15 23:36:27,No
31493,Dashboard,161,2018-06-28 09:02:04,No
25798,Reports,472,2019-06-06 09:30:29,No
27659,Dashboard,462,2022-11-20 07:50:21,Yes
35753,Billing,216,2023-07-06 20:45:39,No
10686,Billing,172,2018-07-02 11:28:54,Yes
23879,API,467,2021-03-05 12:43:36,No
28664,Billing,467,2018-10-02 18:46:39,No
44200,Reports,95,2021-02-02 05:57:24,No
28690,Automation,123,2021-04-22 21:08:27,Yes
44990,Billing,138,2022-01-15 20:18:57,No
28815,API,311,2024-03-20 21:54:14,Yes
43098,Billing,447,2022-10-31 01:32:41,No
33766,Billing,413,2021-12-18 01:22:30,No
46201,Reports,135,2020-09-18 09:42:19,No
21216,Dashboard,444,2020-01-18 07:55:58,Yes
4014,Automation,351,2021-06-06 21:44:02,No
36396,Billing,313,2018-07-03 11:40:44,No
35530,API,33,2024-10-03 22:39:08,No
44527,API,207,2021-04-21 10:07:51,Yes
13271,Reports,81,2018-11-07 04:11:43,No
2050,Dashboard,266,2022-10-16 19:26:43,No
38488,API,135,2019-06-22 11:21:04,No
40191,Dashboard,120,2022-11-16 23:22:19,Yes
10029,Billing,269,2023-10-08 19:07:19,Yes
36579,Reports,489,2021-07-19 02:52:14,Yes
21336,Dashboard,305,2018-04-28 03:38:27,No
19111,API,84,2018-06-11 13:35:22,Yes
11036,API,391,2018-12-16 21:25:00,No
58,API,329,2024-12-24 21:32:09,No
29712,Dashboard,236,2022-12-19 02:55:20,No
41999,Automation,377,2018-12-23 06:10:44,Yes
2918,Automation,492,2019-01-22 11:09:28,No
5227,Automation,425,2021-02-10 13:41:46,Yes
28780,API,3,2022-10-12 15:41:00,No
3484,Dashboard,435,2021-05-09 14:19:41,No
35211,Billing,431,2023-06-18 00:18:54,No
4006,Dashboard,12,2020-07-03 20:21:45,Yes
45360,Billing,396,2020-12-19 11:45:17,No
24363,Billing,387,2018-11-16 22:06:26,No
7691,Billing,138,2019-12-31 01:06:15,No
30197,Automation,221,2023-05-09 17:54:16,Yes
19746,Dashboard,306,2021-11-04 06:11:24,No
14318,Dashboard,372,2021-03-23 15:08:02,No
44694,Reports,71,2018-12-21 20:47:00,Yes
28312,Dashboard,152,2019-10-02 00:35:54,Yes
34834,Automation,355,2023-08-22 14:54:42,Yes
10957,API,358,2019-05-03 12:35:34,No
37825,Billing,257,2024-05-02 11:34:07,No
2111,API,346,2019-06-14 13:28:49,Yes
2331,Billing,235,2019-03-15 02:42:55,Yes
30773,API,424,2021-12-16 14:59:43,No
6135,API,146,2018-05-08 12:18:14,No
19356,API,436,2024-09-25 14:14:11,No
7523,Automation,417,2023-11-07 03:46:14,No
24365,Automation,172,2022-10-21 17:57:28,No
5150,Billing,2,2021-05-22 20:20:49,No
38630,API,392,2024-07-28 16:50:33,No
48823,Dashboard,196,2019-01-09 05:43:18,No
42780,API,252,2020-08-10 05:50:04,No
43765,Reports,136,2022-09-23 21:07:11,No
13950,Reports,242,2019-12-22 12:56:25,No
26185,Reports,431,2018-07-17 00:15:40,No
40916,API,403,2022-03-16 05:21:21,No
314,Dashboard,257,2018-09-21 15:20:59,No
13642,Dashboard,419,2023-06-22 05:51:44,No
27038,API,434,2022-09-10 16:03:51,No
37115,Automation,204,2018-12-27 02:50:18,No
30379,Reports,86,2020-01-24 11:05:49,No
40624,Automation,398,2022-01-26 13:49:16,Yes
34935,Reports,77,2018-06-20 16:53:18,No
32153,Automation,492,2022-08-11 08:02:38,No
20938,Automation,454,2019-06-23 14:03:44,No
30196,API,343,2021-11-25 00:30:06,No
45836,Reports,144,2019-10-04 13:17:17,Yes
35120,Automation,119,2018-04-21 04:50:50,No
46585,Billing,159,2023-05-17 14:02:19,Yes
44218,API,322,2019-06-08 00:37:51,No
7805,Dashboard,6,2024-08-29 15:42:17,No
30400,Dashboard,362,2021-08-04 07:58:32,No
29318,API,451,2023-07-23 14:59:03,No
32844,Automation,476,2020-01-14 20:53:30,Yes
42798,Reports,492,2023-09-25 10:07:20,No
31586,Automation,158,2020-11-20 18:50:23,No
9991,Billing,204,2023-07-12 20:41:08,No
22392,Reports,484,2020-12-02 02:26:03,No
16755,Reports,237,2019-12-20 01:39:06,No
24566,Dashboard,334,2019-10-18 10:08:17,Yes
32586,Automation,147,2020-05-04 11:15:26,No
10484,Dashboard,251,2019-01-13 03:03:44,No
7337,Automation,419,2023-11-17 01:24:50,No
28685,API,214,2019-01-25 20:03:24,No
40561,Automation,254,2024-11-07 08:57:52,Yes
38689,Automation,237,2023-11-08 22:20:07,No
32208,Billing,293,2020-08-16 08:21:41,Yes
39642,API,404,2018-10-11 07:01:10,Yes
1634,Automation,347,2020-07-22 17:13:58,No
9726,API,373,2022-04-24 10:29:41,Yes
20390,Dashboard,250,2023-03-27 16:44:13,No
3188,Automation,79,2020-03-19 01:45:14,No
813,Billing,341,2019-07-06 04:35:04,No
7118,Reports,230,2019-11-21 17:52:18,No
41620,Reports,470,2023-12-17 18:46:31,No
24722,Reports,157,2022-10-01 10:50:55,Yes
19494,API,465,2023-07-27 02:16:53,No
13801,Automation,246,2020-01-29 10:56:25,No
18840,API,489,2020-07-01 20:13:31,Yes
21389,Billing,98,2022-09-30 10:30:20,No
45668,Dashboard,217,2021-11-27 07:06:54,No
35898,API,404,2020-12-28 13:19:04,No
46484,Billing,492,2023-06-14 09:04:54,No
40715,Reports,91,2019-10-20 03:20:35,Yes
6590,API,114,2023-05-01 03:54:45,No
48794,Reports,336,2018-06-10 19:29:19,No
21473,API,143,2021-02-10 17:14:59,Yes
2666,Dashboard,237,2023-04-14 18:08:48,Yes
39827,Automation,73,2024-01-14 12:59:26,No
19987,Automation,286,2021-12-12 14:18:27,Yes
10909,Reports,54,2020-08-03 01:07:06,Yes
528,Billing,410,2019-10-11 11:49:56,No
22071,Reports,270,2022-06-23 16:05:16,No
49636,Billing,225,2022-04-06 16:14:26,Yes
42501,Reports,64,2022-03-22 19:41:24,No
32909,Dashboard,236,2024-03-23 19:42:55,No
24947,API,482,2019-04-15 14:15:03,No
14817,API,490,2019-05-22 06:34:20,No
4102,API,48,2021-11-17 05:53:10,No
25248,Automation,312,2024-09-28 23:24:57,Yes
36177,Automation,443,2024-08-05 17:47:16,No
26430,Reports,241,2024-12-21 00:48:12,No
22166,API,9,2023-09-28 14:30:09,No
2125,Billing,27,2020-11-26 04:00:09,Yes
48234,API,231,2018-01-25 00:38:00,Yes
10048,Dashboard,333,2021-12-01 00:24:48,Yes
13632,Reports,230,2018-03-08 12:17:34,Yes
32281,Dashboard,212,2020-12-09 03:49:12,No
46952,API,257,2024-03-04 09:56:53,Yes
23443,API,230,2022-04-27 17:20:33,No
18324,Automation,220,2018-05-03 02:52:10,No
32395,Automation,481,2019-09-03 05:18:58,Yes
37710,API,49,2023-10-02 09:40:09,No
16859,Automation,234,2024-06-10 19:26:09,No
39358,Reports,128,2018-09-20 12:06:45,No
37579,Reports,452,2021-04-19 04:48:46,Yes
33727,Billing,413,2019-09-22 17:18:10,No
13742,Dashboard,224,2018-11-16 17:04:45,No
7568,Reports,253,2023-11-01 21:51:53,No
49855,Reports,437,2024-07-30 13:24:37,No
40397,Automation,457,2018-03-04 15:45:23,Yes
12750,Reports,424,2021-08-05 22:18:33,No
46417,Billing,160,2021-07-09 15:04:39,No
26667,Billing,193,2024-11-12 11:21:40,No
32758,API,195,2021-03-31 01:22:28,No
40570,Reports,24,2023-09-18 22:30:55,Yes
45526,API,339,2021-06-17 21:48:03,No
20239,Billing,481,2021-02-04 14:32:16,No
14003,Billing,356,2018-04-11 03:12:05,No
39215,Reports,133,2024-12-14 08:30:04,No
5374,Billing,172,2022-02-16 14:12:33,No
30060,Reports,484,2022-08-01 23:18:09,No
35928,Reports,249,2018-08-03 18:53:29,No
15528,Automation,407,2021-03-17 04:25:27,No
20671,Dashboard,240,2019-12-29 17:45:13,No
31207,Automation,19,2021-07-29 04:49:05,No
43542,Automation,267,2022-04-23 12:36:16,No
17740,Dashboard,475,2021-09-05 01:23:27,No
7264,Dashboard,234,2021-07-05 16:55:03,Yes
5293,Billing,376,2020-12-17 02:39:51,No
9225,Billing,325,2021-07-19 19:09:58,Yes
33419,Billing,246,2021-01-12 12:44:17,Yes
26109,API,19,2023-02-21 14:11:09,No
12642,Automation,75,2019-06-08 21:25:13,No
23507,Billing,477,2023-12-31 12:20:55,No
27376,Automation,223,2020-02-27 16:55:07,Yes
43005,Automation,84,2022-01-25 03:35:01,No
41547,Dashboard,450,2022-08-12 15:18:15,Yes
44866,Automation,20,2021-07-20 17:35:40,No
14623,API,54,2023-04-13 03:15:12,Yes
31739,API,417,2018-06-30 04:37:31,No
45395,Reports,176,2022-04-02 01:16:40,Yes
6027,Reports,119,2021-05-02 14:37:45,No
1359,Billing,314,2018-10-03 14:41:57,No
31886,Automation,383,2019-05-09 11:39:27,No
43961,API,462,2020-05-23 00:12:43,No
32063,API,328,2019-08-15 21:28:24,No
1856,Reports,189,2024-02-01 20:33:39,No
7876,Dashboard,194,2018-05-15 21:19:10,No
29433,Billing,147,2019-07-01 23:34:11,No
41468,Automation,164,2022-05-08 13:50:16,No
38319,API,336,2021-05-19 04:37:08,Yes
2841,Billing,190,2019-11-28 10:26:02,No
20995,Reports,455,2018-09-12 11:16:18,No
20579,Automation,337,2022-10-16 01:49:50,Yes
13173,Reports,183,2020-02-12 22:58:30,No
2250,Dashboard,474,2018-10-07 00:59:36,No
11613,Automation,306,2024-03-27 19:43:04,No
27860,Dashboard,298,2019-03-19 04:30:26,No
8063,API,66,2021-04-26 09:00:14,No
27102,Reports,303,2018-06-07 14:43:26,Yes
28719,Automation,120,2020-04-23 06:12:32,Yes
29520,Dashboard,271,2022-09-06 08:30:08,Yes
49268,Reports,268,2020-05-03 05:48:40,Yes
26529,Dashboard,429,2019-04-16 22:40:28,No
47077,Billing,482,2018-01-02 09:23:33,Yes
41984,Billing,367,2024-05-23 04:54:44,No
27529,Dashboard,38,2021-11-28 06:19:05,No
23069,Automation,386,2022-08-09 01:59:58,Yes
34767,Billing,199,2020-03-17 05:22:37,No
26290,Reports,263,2018-09-06 04:36:55,No
40126,Dashboard,48,2023-07-12 11:55:20,No
42808,Billing,238,2019-03-03 04:05:44,Yes
15869,API,295,2021-04-30 22:34:43,Yes
11610,Dashboard,238,2020-11-23 05:18:56,Yes
18068,API,446,2018-02-26 00:42:59,No
46066,Reports,321,2022-11-23 10:09:47,No
21257,Billing,389,2022-07-07 04:54:59,No
30394,API,127,2023-06-08 05:33:01,No
35565,API,447,2018-09-03 02:55:29,Yes
37555,Billing,485,2020-07-02 02:46:28,No
34787,Reports,215,2023-09-18 13:18:09,No
3688,Automation,460,2020-08-21 18:07:06,No
33769,Reports,362,2020-09-10 03:16:12,Yes
37012,Billing,470,2020-12-01 13:18:41,No
8912,Dashboard,444,2024-10-04 15:36:10,No
1937,Reports,476,2023-06-15 11:32:24,No
18704,Billing,469,2020-08-19 14:55:51,No
18106,Billing,80,2019-11-26 11:36:27,No
29179,Reports,258,2020-08-12 18:34:15,Yes
7463,Dashboard,218,2020-11-15 18:40:12,No
47631,Automation,257,2024-07-24 05:41:18,Yes
31526,API,462,2018-11-29 16:19:25,No
19920,Reports,52,2019-06-29 15:23:41,No
23858,Reports,153,2021-03-22 12:11:12,No
41592,Billing,157,2023-08-09 18:38:26,No
45400,Dashboard,173,2020-03-27 04:30:52,No
42356,Reports,486,2021-07-08 07:52:13,No
38975,Billing,496,2022-01-03 21:13:58,No
38199,Dashboard,468,2018-02-11 10:31:49,No
7204,Billing,19,2018-11-27 23:01:26,No
27636,API,250,2020-02-20 17:51:18,No
6764,Dashboard,301,2023-12-15 21:48:57,Yes
7532,Dashboard,150,2018-02-13 10:50:17,No
24143,Dashboard,467,2024-02-20 21:16:30,No
35969,Billing,163,2018-09-25 01:24:15,No
13484,API,428,2020-07-15 08:25:48,No
37473,Dashboard,351,2022-03-22 17:54:57,Yes
11727,Reports,127,2020-03-15 03:31:32,No
4196,Billing,406,2021-05-23 08:38:20,No
15780,Reports,100,2021-04-30 04:34:06,No
13967,Reports,282,2021-06-26 11:17:06,No
39388,Reports,104,2020-06-06 23:03:05,No
46939,Automation,391,2023-10-26 19:10:47,No
49812,Billing,125,2024-07-29 20:14:23,No
7508,Dashboard,10,2019-01-29 11:41:49,No
34620,Billing,168,2018-03-21 10:46:02,No
27487,Reports,264,2024-11-20 21:34:52,No
40197,Automation,271,2024-12-29 08:59:46,No
19149,API,79,2024-03-17 06:16:00,Yes
19472,Billing,138,2018-06-18 07:23:45,Yes
1928,Billing,447,2021-08-28 12:54:47,No
42251,Dashboard,85,2020-04-12 06:34:46,Yes
22198,Automation,369,2022-04-09 12:19:09,No
5712,Reports,314,2023-05-05 04:25:40,No
2857,Billing,286,2021-02-06 11:53:18,No
48563,Billing,140,2022-04-18 04:26:31,No
31553,Billing,313,2021-06-30 16:51:17,No
4667,Automation,220,2023-04-20 17:10:59,Yes
15483,Reports,99,2021-04-01 15:27:59,No
28891,Automation,224,2020-05-20 04:45:52,Yes
30749,Dashboard,444,2021-10-12 13:43:23,No
11622,Dashboard,392,2019-09-29 16:22:55,No
34779,Reports,234,2019-10-06 12:19:06,No
38084,Dashboard,116,2024-06-19 10:52:25,No
37218,Billing,321,2020-08-14 09:14:23,Yes
4468,Automation,196,2022-11-18 21:01:52,No
20176,Reports,229,2022-08-20 03:32:45,Yes
31005,Automation,293,2020-07-07 13:10:08,Yes
3441,Reports,381,2018-04-29 10:32:13,No
45416,Automation,117,2020-12-15 19:00:41,No
11798,API,195,2024-07-14 07:03:01,No
24217,Automation,357,2018-01-02 06:04:36,Yes
30014,API,413,2020-10-29 07:51:59,No
22091,Dashboard,313,2019-04-15 16:13:07,No
31121,API,420,2024-04-28 14:52:24,No
33652,Reports,447,2021-02-19 19:07:26,No
27956,Billing,437,2018-05-03 06:34:41,No
14740,Dashboard,298,2023-06-13 00:23:37,No
5826,Automation,215,2019-08-29 23:07:03,Yes
29566,Dashboard,439,2024-04-04 12:26:29,Yes
48023,Reports,184,2021-07-31 23:38:58,No
47377,API,118,2021-05-22 01:26:09,Yes
30530,API,438,2023-09-21 04:55:53,No
30494,Automation,360,2022-02-05 00:51:32,Yes
46266,Automation,244,2019-10-14 14:30:58,No
2240,Dashboard,391,2024-08-01 04:07:37,No
41344,Automation,157,2019-09-03 13:32:30,No
16756,Reports,300,2022-01-07 07:59:05,Yes
29285,API,155,2022-01-19 04:03:02,No
41548,Billing,271,2021-02-15 01:36:14,Yes
4196,Automation,111,2020-09-14 04:00:24,Yes
2466,Dashboard,288,2024-10-29 10:54:15,No
1065,Reports,473,2022-06-11 15:39:40,Yes
515,Reports,377,2020-10-20 05:37:11,Yes
19533,Billing,31,2020-05-30 04:20:44,No
46411,Dashboard,221,2023-11-14 20:36:02,No
14586,API,159,2021-06-25 21:09:04,No
40502,Automation,278,2024-09-15 21:40:57,No
33260,Dashboard,366,2021-05-29 08:59:06,No
38013,API,126,2022-06-30 22:57:07,No
46565,Dashboard,434,2024-09-09 05:19:03,No
45899,Dashboard,179,2019-06-13 13:23:04,No
43336,Automation,282,2020-03-01 23:59:19,Yes
19325,Dashboard,295,2024-02-16 02:47:27,Yes
32446,Billing,149,2023-10-26 16:42:55,Yes
16539,Automation,272,2022-04-29 00:44:56,Yes
7308,Billing,346,2019-03-16 13:16:26,No
6297,Automation,147,2024-01-30 08:20:43,Yes
22984,API,340,2018-07-17 03:38:42,Yes
47629,Dashboard,157,2018-10-18 04:00:58,No
26640,Dashboard,495,2019-06-06 06:22:20,Yes
49931,API,189,2020-12-03 10:44:31,No
36154,Reports,211,2024-11-20 10:51:27,No
47026,Reports,440,2019-04-19 04:07:16,No
15740,API,495,2024-10-12 00:06:45,No
5010,Billing,214,2024-04-10 01:59:18,No
30430,Billing,324,2024-12-17 22:54:28,No
25851,Reports,9,2023-05-23 09:40:54,No
45904,Automation,379,2022-01-11 06:02:50,Yes
43523,Billing,326,2022-04-02 05:13:24,Yes
2424,Reports,432,2019-10-15 10:56:33,Yes
28049,Reports,251,2022-11-27 01:28:54,Yes
43613,Billing,477,2021-06-22 21:27:04,No
3487,Automation,387,2022-01-30 16:58:10,No
24654,Automation,361,2021-11-15 22:10:26,No
31124,Billing,107,2022-11-08 08:12:15,No
39466,API,293,2023-05-03 02:02:24,No
16197,API,41,2020-09-30 07:15:40,No
4942,Billing,246,2021-05-06 17:17:26,Yes
22471,Billing,166,2022-02-07 13:12:50,No
25290,API,133,2019-04-11 02:25:02,No
32985,API,315,2023-12-19 08:07:15,Yes
38686,API,125,2023-11-08 10:30:28,No
38725,Automation,413,2024-01-11 21:56:57,Yes
49210,Billing,338,2018-08-11 12:29:45,No
14791,Billing,478,2023-08-30 02:56:03,No
15308,Reports,194,2021-12-26 17:02:11,No
17953,Dashboard,452,2024-09-18 09:23:31,No
45535,Automation,116,2022-02-18 19:57:39,No
7274,Dashboard,100,2019-07-04 22:48:07,No
15881,Billing,160,2024-10-29 05:43:47,No
6230,Dashboard,202,2022-09-23 16:37:04,No
40221,Dashboard,139,2020-09-18 22:16:02,No
25795,Automation,230,2018-01-26 03:52:58,No
15349,Billing,117,2021-12-15 19:49:09,No
3861,Automation,257,2018-05-07 07:05:59,Yes
22153,Dashboard,377,2021-07-24 08:49:09,Yes
38391,Dashboard,437,2020-01-16 21:55:43,No
35170,Reports,331,2023-06-04 15:17:23,No
22528,Billing,20,2022-12-04 13:12:28,No
38643,Billing,310,2021-05-25 16:04:02,No
12584,Dashboard,119,2024-01-25 23:40:21,No
28913,Billing,400,2019-07-16 07:19:53,Yes
24778,Dashboard,292,2023-11-22 05:26:40,Yes
38904,API,225,2019-07-19 08:20:46,No
11012,Automation,402,2019-06-29 09:11:35,No
47136,Dashboard,442,2021-06-17 20:34:46,No
44851,Billing,201,2022-03-02 12:33:43,Yes
47283,Billing,86,2020-07-16 00:26:20,No
24991,Billing,209,2020-08-19 15:02:18,No
5025,Dashboard,410,2022-02-17 21:26:22,Yes
1926,Billing,226,2019-03-09 20:40:54,No
37387,Automation,6,2018-09-19 17:12:45,No
14982,Reports,236,2021-04-29 18:44:25,No
23890,Reports,451,2023-11-09 17:43:26,No
16355,Automation,121,2024-12-19 21:05:35,No
48397,Billing,68,2020-06-12 15:15:04,Yes
15688,API,182,2019-02-24 09:08:57,No
21379,Dashboard,9,2021-11-27 20:02:46,No
13414,Billing,268,2018-03-21 23:18:47,No
2474,Dashboard,226,2021-04-17 06:19:30,Yes
11961,Reports,195,2019-07-16 23:36:02,No
24124,Dashboard,33,2021-12-06 16:37:33,Yes
8919,Dashboard,58,2024-11-22 14:50:15,No
43649,API,193,2022-08-14 00:09:01,No
6440,Dashboard,222,2020-10-03 08:23:37,No
18652,Automation,378,2020-03-21 05:41:29,No
22666,API,475,2018-12-19 20:14:57,No
382,Automation,175,2021-01-05 16:17:30,No
7016,Automation,389,2024-08-01 11:12:18,No
45980,Automation,488,2022-12-27 04:26:03,No
