employee_id,self_rating,manager_rating,rating_gap
53050,3,3,0
19558,1,5,-4
66974,1,1,0
39357,1,1,0
10829,2,2,0
22508,5,2,3
42242,2,4,-2
49881,5,2,3
8526,4,1,3
18270,5,5,0
56876,3,4,-1
4611,1,3,-2
49229,2,3,-1
65472,2,5,-3
38024,1,3,-2
464,3,1,2
11820,5,4,1
8191,2,4,-2
7370,1,3,-2
51863,5,3,2
44187,1,4,-3
62041,1,4,-3
19009,2,2,0
38547,5,2,3
10740,5,5,0
39759,3,4,-1
42354,1,2,-1
65045,3,5,-2
6725,5,3,2
46141,1,2,-1
49323,4,5,-1
63185,3,3,0
47101,5,1,4
4018,3,4,-1
24708,5,5,0
26662,1,3,-2
58912,2,3,-1
18,4,4,0
31349,1,5,-4
18725,4,1,3
43,2,2,0
32975,3,4,-1
54630,1,2,-1
68770,2,1,1
51212,3,4,-1
65250,2,2,0
17798,4,5,-1
51361,1,3,-2
7534,2,1,1
24847,3,5,-2
19862,5,1,4
30663,1,4,-3
39833,3,1,2
45322,4,2,2
42410,1,1,0
20368,2,5,-3
32152,2,2,0
12953,3,2,1
48190,3,4,-1
31806,4,5,-1
61675,5,4,1
34087,4,5,-1
65581,1,5,-4
45058,4,2,2
47110,2,5,-3
65225,4,3,1
36900,3,3,0
49415,1,5,-4
54366,5,3,2
14950,5,5,0
15202,1,2,-1
39689,1,4,-3
9676,1,5,-4
694,4,1,3
6936,1,2,-1
4146,2,5,-3
55968,3,1,2
68032,5,3,2
66106,2,5,-3
34391,3,1,2
69226,2,5,-3
17236,1,2,-1
43598,4,2,2
23994,5,2,3
6971,1,5,-4
69080,3,4,-1
32226,4,1,3
19303,3,4,-1
51211,5,2,3
64754,4,5,-1
25400,2,3,-1
15229,3,1,2
35198,4,5,-1
46405,5,4,1
48347,4,4,0
48268,1,5,-4
69925,3,1,2
25437,5,2,3
19044,2,4,-2
64163,1,1,0
42615,3,5,-2
46742,2,5,-3
40875,3,4,-1
66445,4,4,0
35110,5,1,4
52636,2,1,1
41845,5,3,2
53794,2,3,-1
93,2,4,-2
28271,3,2,1
55330,2,1,1
47832,2,3,-1
11877,1,1,0
58275,1,3,-2
52597,1,3,-2
40487,4,4,0
47677,5,2,3
11930,3,1,2
14791,4,1,3
36576,5,5,0
21399,1,1,0
21360,1,3,-2
10832,5,5,0
56720,3,5,-2
28987,4,5,-1
9644,3,1,2
22207,1,5,-4
19186,4,5,-1
68883,5,4,1
58294,1,1,0
34805,5,1,4
18731,5,4,1
972,5,4,1
9588,1,3,-2
58456,4,5,-1
54815,2,3,-1
38447,1,2,-1
51760,1,1,0
51766,1,3,-2
59497,5,4,1
15768,4,5,-1
62156,5,5,0
56451,3,5,-2
2558,2,5,-3
48272,4,3,1
34391,1,1,0
23086,3,5,-2
63671,5,4,1
55198,2,4,-2
31025,2,5,-3
21691,1,4,-3
46507,1,2,-1
22689,3,3,0
40689,5,3,2
1625,5,3,2
56341,4,5,-1
56370,2,3,-1
39336,5,4,1
34721,2,3,-1
9824,5,3,2
33375,2,1,1
17751,2,1,1
49614,1,4,-3
36355,5,1,4
10392,4,1,3
23412,2,1,1
40523,1,2,-1
68606,5,1,4
51127,5,3,2
11665,3,2,1
64830,5,2,3
28882,1,4,-3
34177,4,5,-1
41728,5,5,0
35774,1,1,0
13778,1,3,-2
59495,1,3,-2
59047,5,5,0
32077,2,2,0
1047,4,3,1
41128,3,1,2
7466,4,5,-1
33112,2,2,0
47799,5,1,4
65585,4,5,-1
197,3,3,0
13104,5,5,0
21208,4,1,3
65341,2,1,1
28466,5,1,4
32400,5,3,2
66340,2,4,-2
11852,5,5,0
57795,3,3,0
69792,3,3,0
63168,1,2,-1
17041,3,2,1
66493,5,3,2
46814,1,1,0
45286,4,4,0
35115,4,3,1
14320,5,2,3
44953,4,4,0
15454,3,1,2
5617,2,2,0
48760,4,4,0
29396,5,3,2
336,2,5,-3
61330,1,4,-3
46980,3,4,-1
58596,3,1,2
13842,4,5,-1
53458,5,4,1
27049,3,1,2
18374,4,2,2
6100,5,2,3
5745,2,1,1
65844,1,3,-2
55418,3,5,-2
59855,4,1,3
38465,1,4,-3
6800,1,3,-2
55104,5,4,1
23349,4,3,1
51220,1,5,-4
59487,5,1,4
34705,1,4,-3
31923,1,5,-4
24717,1,2,-1
50505,5,1,4
39882,4,4,0
30074,2,5,-3
50779,1,4,-3
16290,1,5,-4
41917,2,5,-3
30545,3,4,-1
34330,1,3,-2
31284,3,3,0
26646,4,1,3
145,5,1,4
69848,2,5,-3
24528,5,4,1
48877,3,1,2
14793,2,1,1
19965,2,3,-1
40243,3,2,1
14750,1,4,-3
65944,3,4,-1
5306,4,4,0
19252,3,4,-1
25996,5,4,1
55905,1,2,-1
66940,1,3,-2
54880,4,1,3
46791,5,2,3
12264,1,4,-3
58097,1,2,-1
41566,4,3,1
27334,1,2,-1
6903,1,5,-4
49883,1,2,-1
12975,5,5,0
51617,2,4,-2
53581,3,3,0
55149,1,2,-1
56919,1,5,-4
48570,5,1,4
27823,5,1,4
65624,2,1,1
36636,4,3,1
21723,3,1,2
344,1,5,-4
47357,3,2,1
13755,4,1,3
19211,2,4,-2
25939,4,1,3
8305,4,2,2
36499,2,4,-2
61588,3,3,0
28289,2,2,0
33201,5,1,4
5545,2,2,0
52565,5,2,3
53059,4,4,0
11256,1,3,-2
43712,3,4,-1
41751,2,1,1
65940,3,3,0
793,2,3,-1
41181,4,4,0
20109,4,1,3
36120,2,4,-2
43079,3,2,1
58733,5,5,0
41861,5,4,1
42317,4,5,-1
38958,5,5,0
46611,2,3,-1
24746,5,2,3
55855,4,2,2
24690,3,3,0
41879,1,1,0
31706,5,3,2
12773,3,5,-2
20130,3,1,2
5464,2,1,1
69300,4,1,3
12887,5,4,1
66781,2,4,-2
32256,3,5,-2
22573,5,5,0
62818,5,4,1
58404,5,5,0
25949,4,4,0
55063,1,2,-1
41405,3,1,2
24402,5,3,2
16774,5,2,3
17791,4,2,2
55167,1,2,-1
21536,4,3,1
64153,2,5,-3
10170,5,4,1
47710,1,4,-3
396,2,4,-2
32688,4,3,1
26642,5,5,0
10319,4,3,1
43487,3,3,0
35070,4,1,3
1144,1,4,-3
25928,1,3,-2
2145,5,1,4
58383,5,1,4
24123,4,3,1
33911,4,5,-1
30946,1,5,-4
69911,2,2,0
29205,2,1,1
58104,5,3,2
58389,5,4,1
20544,2,3,-1
14597,3,4,-1
45886,1,4,-3
60052,4,1,3
34976,1,4,-3
43900,1,5,-4
43422,5,1,4
46999,5,2,3
54414,1,3,-2
13865,3,1,2
64947,2,4,-2
50722,5,1,4
45657,5,1,4
65884,3,3,0
31096,2,4,-2
48392,4,1,3
17450,4,1,3
66091,1,5,-4
30664,5,1,4
48357,3,1,2
4621,3,2,1
7613,4,2,2
54162,4,2,2
10043,5,2,3
43154,4,1,3
69240,2,4,-2
10759,5,5,0
1169,2,1,1
9815,1,2,-1
66976,2,4,-2
1041,1,1,0
21519,5,2,3
6953,1,2,-1
20869,2,3,-1
59247,5,3,2
20600,3,3,0
68894,2,3,-1
3104,3,2,1
52218,1,4,-3
36090,3,5,-2
4198,4,4,0
63864,4,2,2
4222,2,5,-3
42311,2,3,-1
65686,3,3,0
14079,2,2,0
43960,4,1,3
39736,1,3,-2
39966,3,2,1
40342,5,5,0
59978,4,1,3
69454,2,2,0
13322,4,5,-1
853,4,4,0
29823,4,2,2
58177,5,1,4
1523,4,1,3
66530,4,4,0
45925,5,4,1
40284,2,4,-2
16012,1,1,0
65956,2,4,-2
19851,4,1,3
25926,2,1,1
950,1,3,-2
56766,2,1,1
25375,5,4,1
34878,3,2,1
20487,4,3,1
28139,2,1,1
23374,4,4,0
47104,5,3,2
12938,1,5,-4
19699,4,5,-1
27363,5,5,0
38174,5,1,4
7608,4,2,2
62153,5,4,1
40123,1,2,-1
24183,4,1,3
54001,2,2,0
17715,3,5,-2
38096,4,1,3
31072,4,3,1
9746,4,3,1
69683,1,2,-1
6265,1,4,-3
53458,3,3,0
59367,5,1,4
46679,1,5,-4
15245,2,5,-3
54483,5,1,4
44333,1,3,-2
63969,3,3,0
15065,4,4,0
23339,4,2,2
10952,2,5,-3
37043,5,2,3
61961,2,3,-1
39804,1,2,-1
68799,5,5,0
1792,5,2,3
43743,5,2,3
30636,5,2,3
46049,2,2,0
6672,5,4,1
48785,5,5,0
17750,1,1,0
19810,2,4,-2
66421,1,1,0
27908,2,3,-1
40663,4,2,2
41619,4,2,2
8211,2,2,0
52329,4,1,3
39502,5,5,0
28668,5,5,0
28947,4,2,2
13186,5,3,2
39051,2,3,-1
62798,1,3,-2
68580,1,4,-3
29722,5,5,0
24991,4,1,3
24487,1,4,-3
60987,2,2,0
18075,1,5,-4
49550,2,2,0
29344,5,5,0
9417,1,4,-3
1087,3,5,-2
48684,5,2,3
15037,4,3,1
63124,2,1,1
55441,4,2,2
13052,1,4,-3
42712,5,3,2
11595,5,1,4
62317,5,3,2
41545,1,2,-1
68239,4,2,2
36864,3,5,-2
12054,4,4,0
42858,5,4,1
51087,1,2,-1
28452,2,1,1
19733,1,5,-4
18805,3,3,0
32066,4,1,3
9800,2,5,-3
68266,2,4,-2
33450,3,3,0
69809,3,5,-2
42965,4,5,-1
66432,2,4,-2
69475,2,2,0
40686,1,3,-2
3755,4,1,3
46450,5,3,2
60320,1,3,-2
10074,3,5,-2
65949,1,5,-4
12118,5,1,4
10563,4,1,3
49056,5,3,2
26417,1,1,0
62195,3,3,0
25366,4,1,3
37288,4,4,0
41777,3,1,2
43417,4,4,0
30286,3,1,2
41755,4,4,0
17806,3,2,1
63176,2,4,-2
64879,5,2,3
31590,3,3,0
35809,2,1,1
16520,1,1,0
18537,5,1,4
7656,4,1,3
28324,5,4,1
18575,4,5,-1
68057,4,1,3
26913,2,1,1
53858,3,1,2
67050,4,4,0
20875,1,1,0
6876,4,1,3
31981,5,1,4
2144,3,1,2
13937,1,3,-2
4818,2,2,0
61863,4,5,-1
53423,2,3,-1
40795,4,2,2
60718,2,2,0
12338,1,4,-3
60108,1,5,-4
65659,4,4,0
67194,2,4,-2
66778,2,2,0
29749,3,5,-2
42579,4,2,2
27987,5,5,0
17681,2,3,-1
59290,1,5,-4
52700,1,2,-1
873,4,5,-1
21285,5,4,1
56727,4,2,2
47344,4,1,3
21564,5,4,1
8023,5,1,4
47725,4,1,3
69,4,1,3
62118,1,2,-1
47255,2,4,-2
31786,3,3,0
30882,4,5,-1
67619,5,3,2
50329,2,1,1
43787,3,4,-1
63201,4,4,0
53493,1,1,0
60533,4,5,-1
38722,5,3,2
53214,4,3,1
69004,1,3,-2
3073,1,4,-3
46495,5,2,3
49453,2,4,-2
39403,5,4,1
46797,4,3,1
51163,4,3,1
19429,1,3,-2
9118,4,5,-1
40019,2,3,-1
9419,4,5,-1
46566,2,5,-3
61098,2,1,1
1438,5,2,3
46551,4,1,3
66989,5,5,0
32245,3,2,1
48337,1,2,-1
3544,3,2,1
24727,3,5,-2
13882,2,1,1
48043,1,1,0
32660,2,1,1
13713,2,2,0
64078,3,2,1
68293,1,2,-1
13165,2,1,1
6411,5,3,2
17359,2,2,0
3302,1,5,-4
2059,2,4,-2
6516,1,5,-4
4628,4,4,0
8665,4,3,1
17633,2,4,-2
29428,5,3,2
27236,1,4,-3
17514,4,1,3
46919,3,5,-2
59880,1,2,-1
64246,3,5,-2
1901,2,2,0
38850,4,2,2
56134,1,1,0
1594,4,3,1
66877,5,1,4
53580,5,5,0
40587,5,2,3
55762,2,4,-2
46569,1,1,0
6418,1,1,0
69493,3,3,0
7600,5,2,3
15895,3,4,-1
42398,1,1,0
18292,1,5,-4
31098,4,1,3
49174,3,2,1
16834,1,3,-2
64968,2,5,-3
59961,2,4,-2
12603,2,1,1
23879,3,5,-2
20625,4,1,3
48173,5,5,0
11024,5,5,0
36069,4,4,0
63246,3,5,-2
17680,5,2,3
32263,2,3,-1
41261,3,5,-2
8255,3,1,2
22662,5,4,1
45148,4,2,2
41705,1,4,-3
9324,1,3,-2
28622,4,3,1
47072,4,5,-1
64657,3,5,-2
12621,3,2,1
23405,2,2,0
35070,1,4,-3
1077,5,4,1
35412,1,3,-2
67196,1,5,-4
51767,1,1,0
6345,2,1,1
44643,4,5,-1
53599,3,2,1
51654,5,4,1
49020,5,5,0
4553,5,3,2
68180,2,1,1
41494,2,3,-1
690,2,3,-1
9266,3,5,-2
26208,5,3,2
11931,2,1,1
15664,1,4,-3
44115,1,1,0
8551,2,5,-3
44820,4,1,3
55482,4,4,0
2335,5,4,1
50293,1,3,-2
21811,3,1,2
56611,5,2,3
20249,1,2,-1
31105,2,2,0
11857,3,3,0
66121,5,2,3
40130,5,3,2
63682,4,4,0
33116,5,2,3
16847,3,1,2
10176,1,5,-4
43381,1,2,-1
34539,1,2,-1
37159,3,5,-2
49605,5,1,4
49777,3,5,-2
66686,2,4,-2
34625,3,1,2
32509,5,5,0
10083,5,2,3
56671,5,3,2
20901,4,2,2
22123,1,1,0
55513,1,3,-2
39520,3,1,2
31246,2,4,-2
5713,4,1,3
23809,2,2,0
36735,3,5,-2
63034,3,1,2
59633,5,1,4
60596,1,1,0
5773,4,5,-1
21634,1,2,-1
61557,3,2,1
35392,1,5,-4
17446,3,2,1
43951,1,4,-3
96,1,2,-1
68444,4,2,2
55276,2,2,0
59419,5,4,1
34799,5,1,4
19024,4,3,1
36366,3,2,1
791,1,5,-4
17753,4,4,0
38155,2,5,-3
64858,3,3,0
33431,3,1,2
50316,5,3,2
59250,1,4,-3
3124,3,2,1
16416,1,1,0
29774,2,2,0
52782,2,4,-2
10862,5,4,1
50370,4,3,1
30879,4,5,-1
31288,4,1,3
62812,5,1,4
36030,2,4,-2
10509,5,2,3
55202,4,1,3
61343,5,1,4
62074,5,2,3
4848,2,2,0
37436,4,2,2
30090,5,1,4
48808,2,2,0
4855,3,1,2
44297,3,2,1
49686,5,2,3
27890,2,5,-3
68712,4,3,1
33213,4,2,2
58331,2,2,0
53676,3,4,-1
19080,2,1,1
10637,3,5,-2
59929,3,3,0
43506,4,2,2
67286,4,2,2
64090,3,3,0
10539,4,2,2
8116,3,2,1
45363,2,3,-1
69051,5,5,0
59386,4,3,1
36633,2,5,-3
50197,1,3,-2
49834,4,3,1
4965,3,5,-2
51045,2,2,0
24447,1,4,-3
26007,1,2,-1
40088,2,3,-1
49617,2,2,0
64019,1,5,-4
48007,4,1,3
44257,3,1,2
17066,5,1,4
47170,5,5,0
9951,3,1,2
17675,5,4,1
69197,2,3,-1
44542,5,3,2
26222,4,2,2
21149,4,1,3
16493,5,3,2
50548,3,5,-2
62453,5,3,2
29600,2,5,-3
42741,3,4,-1
23971,4,5,-1
29628,4,4,0
10664,5,5,0
3785,4,5,-1
62619,1,4,-3
36964,3,2,1
32953,2,4,-2
26359,4,4,0
39326,2,2,0
14200,5,4,1
54113,1,4,-3
46236,3,5,-2
27174,4,4,0
44914,2,3,-1
38698,3,5,-2
3983,3,4,-1
68996,2,1,1
4325,2,2,0
17182,2,4,-2
47174,4,5,-1
62145,5,3,2
30027,4,3,1
45529,4,3,1
66037,4,1,3
47030,1,2,-1
9228,4,1,3
3203,5,3,2
17213,3,4,-1
33013,1,1,0
17988,1,2,-1
48063,1,5,-4
12137,1,1,0
56408,1,5,-4
32920,5,2,3
68706,2,1,1
53560,3,4,-1
62335,4,4,0
28015,2,1,1
64999,3,3,0
41076,1,2,-1
3425,1,1,0
49797,3,4,-1
15918,4,3,1
18642,4,2,2
10912,3,3,0
44,1,4,-3
54934,1,5,-4
2876,2,5,-3
4248,4,5,-1
33829,2,4,-2
40772,5,3,2
67049,3,5,-2
11449,4,2,2
51975,1,4,-3
20304,3,2,1
5796,4,2,2
55586,2,5,-3
40725,3,4,-1
61244,2,2,0
15327,4,2,2
42786,4,4,0
13217,5,4,1
14620,1,5,-4
5531,2,3,-1
66225,4,4,0
50215,5,5,0
28317,1,2,-1
39298,2,3,-1
48493,2,2,0
11305,3,3,0
61755,4,2,2
37352,2,4,-2
10164,2,2,0
17211,1,2,-1
56012,1,3,-2
8903,2,2,0
67753,5,1,4
39881,4,5,-1
28157,4,4,0
11597,5,4,1
52328,1,4,-3
58992,5,2,3
10921,1,2,-1
47818,2,1,1
69839,1,3,-2
25361,2,1,1
64155,1,4,-3
49731,4,2,2
52973,5,5,0
53072,4,1,3
69217,1,5,-4
13713,4,4,0
55501,1,3,-2
49044,4,3,1
19906,1,5,-4
18987,4,3,1
33627,1,2,-1
234,4,1,3
44315,5,3,2
14167,4,2,2
56305,3,5,-2
13074,5,5,0
66050,5,5,0
30046,3,5,-2
5,1,4,-3
48368,1,3,-2
27942,1,1,0
5109,3,5,-2
8583,2,5,-3
31057,1,4,-3
66789,3,5,-2
38565,4,3,1
6147,5,2,3
39789,2,2,0
22735,3,4,-1
23948,3,5,-2
44637,3,1,2
22133,1,5,-4
67812,2,4,-2
35004,3,4,-1
68737,3,1,2
65290,3,2,1
23909,3,2,1
41853,4,2,2
56970,4,1,3
47573,3,1,2
4347,1,5,-4
20218,3,4,-1
34360,5,2,3
7727,1,3,-2
43078,4,2,2
9915,5,3,2
11725,2,1,1
26207,5,2,3
29494,1,4,-3
23380,2,5,-3
17358,4,2,2
25931,2,2,0
41710,2,1,1
21520,4,1,3
59893,1,5,-4
17940,2,3,-1
8567,2,3,-1
53202,2,5,-3
37610,5,2,3
36085,3,1,2
66370,5,2,3
55475,4,3,1
10894,4,2,2
45993,4,2,2
18516,2,1,1
30450,2,1,1
50375,3,4,-1
61932,2,3,-1
55588,1,2,-1
58869,5,3,2
4359,3,1,2
38073,1,3,-2
44860,2,3,-1
22203,1,3,-2
406,1,2,-1
48205,3,2,1
67609,3,4,-1
36332,4,5,-1
69675,3,1,2
40343,2,3,-1
11719,1,3,-2
57059,3,4,-1
49655,4,1,3
10228,3,3,0
22006,3,5,-2
55099,3,5,-2
51572,1,2,-1
1198,2,1,1
38403,2,1,1
31173,5,2,3
47014,5,5,0
37405,5,1,4
53318,3,3,0
4865,5,2,3
6256,5,1,4
63439,1,5,-4
7758,1,3,-2
44385,1,2,-1
33153,3,3,0
17528,4,3,1
9340,5,4,1
59886,3,1,2
15122,4,5,-1
48243,2,1,1
8327,3,1,2
56783,2,4,-2
44959,4,4,0
117,2,2,0
48941,5,4,1
67581,1,3,-2
25218,2,3,-1
69135,1,3,-2
28163,2,3,-1
60434,3,1,2
40781,4,3,1
53797,3,4,-1
32907,1,5,-4
64357,3,5,-2
46315,2,5,-3
35719,2,4,-2
16084,3,3,0
48251,1,5,-4
23258,5,5,0
29359,1,4,-3
32954,2,2,0
13775,4,5,-1
52906,5,3,2
10232,5,1,4
20503,3,5,-2
60104,4,3,1
57110,4,1,3
44096,4,2,2
9630,3,1,2
28236,4,4,0
3518,1,4,-3
31453,4,3,1
69426,2,2,0
31922,2,1,1
29602,1,4,-3
24571,5,1,4
21790,1,4,-3
67584,1,4,-3
57901,4,1,3
38655,5,2,3
2986,1,2,-1
48014,5,4,1
44776,1,5,-4
87,5,2,3
58689,4,5,-1
3221,5,3,2
54993,2,4,-2
32482,3,5,-2
20621,2,3,-1
40182,3,3,0
44998,5,1,4
29321,3,1,2
58721,4,1,3
46655,1,5,-4
57454,2,3,-1
4125,4,2,2
59341,1,2,-1
35078,5,5,0
24712,5,1,4
5589,1,5,-4
29700,1,1,0
9422,1,1,0
47156,1,1,0
39838,5,3,2
3587,2,1,1
38190,4,2,2
36768,3,4,-1
69535,3,3,0
58745,3,4,-1
66691,3,5,-2
13820,3,4,-1
69447,2,4,-2
18122,2,5,-3
32436,4,1,3
7814,4,4,0
42171,5,3,2
55931,5,2,3
62283,3,4,-1
12313,4,3,1
67640,4,4,0
4523,1,4,-3
40722,3,3,0
2072,5,5,0
28025,3,4,-1
48400,2,3,-1
3977,3,2,1
1869,4,2,2
32252,4,1,3
34645,4,4,0
27880,5,4,1
47957,3,5,-2
51346,2,4,-2
10269,4,1,3
29111,3,4,-1
49490,4,2,2
26113,4,1,3
44967,5,3,2
61165,4,4,0
31220,5,4,1
52876,4,4,0
50929,4,4,0
5656,5,1,4
68403,1,2,-1
13602,4,1,3
1325,2,2,0
6539,1,4,-3
39545,3,5,-2
67943,5,3,2
66382,1,2,-1
48130,4,2,2
5864,4,2,2
15267,5,1,4
18400,1,4,-3
34691,3,1,2
15655,1,4,-3
55613,5,5,0
11961,3,1,2
46555,3,1,2
21053,2,2,0
34378,1,3,-2
39882,1,3,-2
47619,3,4,-1
66328,2,1,1
63517,5,3,2
43155,4,2,2
22043,2,1,1
26194,4,3,1
44014,3,3,0
18657,5,4,1
29758,2,3,-1
50028,4,2,2
41887,3,2,1
37285,1,3,-2
50352,3,1,2
29666,1,5,-4
30734,2,2,0
5695,3,4,-1
47364,4,4,0
18296,3,3,0
67511,5,4,1
25614,5,5,0
53875,2,3,-1
28731,1,3,-2
39902,2,2,0
58572,2,2,0
43395,1,4,-3
37560,3,5,-2
44347,3,1,2
37582,3,1,2
18252,3,4,-1
33884,4,4,0
10325,4,3,1
68580,1,1,0
50524,5,1,4
467,5,1,4
21465,3,5,-2
330,5,4,1
337,5,4,1
69136,2,4,-2
30544,4,5,-1
12556,2,1,1
55622,2,2,0
61892,4,4,0
29806,4,5,-1
60398,5,4,1
39336,5,3,2
69378,2,1,1
34694,4,4,0
41165,1,3,-2
25494,5,3,2
50504,2,4,-2
62466,2,1,1
1111,4,3,1
32886,2,4,-2
28768,3,5,-2
55120,1,3,-2
31332,1,5,-4
46331,4,2,2
15980,5,5,0
13417,1,5,-4
31669,3,2,1
25816,1,2,-1
44988,5,5,0
27529,5,4,1
55738,1,5,-4
64119,1,4,-3
21423,1,2,-1
54878,4,5,-1
11892,4,2,2
4522,4,2,2
11151,3,1,2
5663,3,5,-2
45593,2,2,0
53514,3,4,-1
8810,1,3,-2
27670,1,5,-4
30245,1,3,-2
17904,4,2,2
20375,1,5,-4
129,5,4,1
2722,4,2,2
48099,5,3,2
61766,3,1,2
3782,3,3,0
43168,2,1,1
14219,4,4,0
3503,5,3,2
3110,4,4,0
20168,2,5,-3
57603,1,2,-1
17041,3,2,1
48207,3,3,0
25463,2,5,-3
28067,1,2,-1
15890,5,3,2
60071,4,5,-1
47367,3,2,1
54780,4,4,0
19255,2,2,0
64957,3,5,-2
60887,5,1,4
40371,3,1,2
34092,3,4,-1
61652,3,2,1
11361,3,4,-1
30439,1,1,0
5627,1,4,-3
60862,2,5,-3
56146,1,3,-2
58359,5,5,0
58264,1,3,-2
58855,1,2,-1
66125,5,4,1
46755,2,5,-3
25711,3,2,1
11611,3,3,0
2350,1,1,0
63821,1,3,-2
23119,2,5,-3
9473,3,2,1
59581,1,5,-4
7739,1,5,-4
54522,4,1,3
51771,1,3,-2
59837,3,5,-2
68815,2,3,-1
50728,5,1,4
52257,2,1,1
18745,5,3,2
61812,4,1,3
3329,4,1,3
20078,5,3,2
22369,5,3,2
38277,5,2,3
30512,3,2,1
65824,3,5,-2
46731,5,1,4
5076,5,1,4
11982,1,4,-3
44479,2,3,-1
31333,2,1,1
37482,2,4,-2
65328,2,1,1
64094,2,1,1
968,4,4,0
62472,4,5,-1
41942,1,4,-3
45245,5,2,3
60262,2,5,-3
25046,5,2,3
17923,5,2,3
48161,3,1,2
41841,5,3,2
42174,1,1,0
21342,4,5,-1
29536,4,4,0
35574,4,1,3
45381,2,3,-1
1735,4,5,-1
63412,3,5,-2
20033,4,5,-1
36285,3,5,-2
27267,5,3,2
34592,4,2,2
13140,4,5,-1
66372,5,4,1
19474,5,3,2
24817,1,5,-4
33321,5,1,4
69759,3,4,-1
52572,4,1,3
61869,1,2,-1
57597,3,5,-2
23512,1,2,-1
42687,4,1,3
19194,3,1,2
37253,1,3,-2
27141,3,3,0
51913,2,3,-1
68491,4,5,-1
50806,5,5,0
11891,5,5,0
25948,4,4,0
53356,5,3,2
65457,1,5,-4
21541,3,4,-1
24474,4,2,2
40464,2,5,-3
248,2,2,0
57774,5,3,2
55572,2,2,0
32557,4,2,2
50171,1,4,-3
70,1,5,-4
64672,2,2,0
2134,1,5,-4
60830,1,2,-1
66056,5,1,4
11321,4,3,1
66592,3,3,0
29500,5,3,2
48365,1,5,-4
43723,5,2,3
45861,5,4,1
62363,4,5,-1
49771,2,3,-1
17033,2,3,-1
47399,2,4,-2
30851,4,3,1
8946,5,3,2
36362,3,5,-2
68578,3,3,0
69279,2,5,-3
55276,3,3,0
34473,1,5,-4
6933,5,1,4
15382,1,2,-1
30571,3,3,0
53989,2,1,1
19649,2,5,-3
67975,4,3,1
61595,5,1,4
51519,2,4,-2
53294,3,5,-2
4746,1,4,-3
19659,2,5,-3
23369,1,2,-1
9563,4,4,0
61524,4,2,2
15427,4,5,-1
33059,2,3,-1
26994,5,4,1
40243,4,2,2
4600,5,1,4
40588,1,5,-4
22868,5,2,3
35816,1,1,0
14825,3,5,-2
27436,5,4,1
46680,1,5,-4
39423,3,5,-2
41236,1,5,-4
69165,4,1,3
65525,1,1,0
3944,1,3,-2
63923,2,4,-2
49752,4,5,-1
54563,5,2,3
31997,3,2,1
23919,5,5,0
36608,2,3,-1
450,4,1,3
1048,4,5,-1
65070,1,1,0
39586,4,4,0
26765,3,3,0
10899,1,5,-4
4465,1,2,-1
11162,2,2,0
22872,5,4,1
4854,5,1,4
50423,5,1,4
2536,4,1,3
23504,4,2,2
44535,5,3,2
16041,3,2,1
64234,2,3,-1
30214,4,2,2
53603,2,2,0
55640,2,3,-1
20868,4,3,1
43254,5,5,0
34553,2,3,-1
28826,2,1,1
55374,1,1,0
39824,2,2,0
48575,5,1,4
15169,1,3,-2
48371,1,4,-3
60757,2,4,-2
41561,4,2,2
35296,3,5,-2
39430,3,2,1
17820,5,1,4
58755,4,3,1
32180,1,2,-1
17583,5,1,4
45026,4,2,2
6693,1,3,-2
16319,3,4,-1
5126,1,5,-4
12848,1,3,-2
29880,5,2,3
53316,2,3,-1
39650,5,2,3
65210,5,3,2
53788,4,4,0
5509,5,5,0
30295,3,4,-1
38493,1,2,-1
6844,1,1,0
47540,5,1,4
62220,2,5,-3
50068,3,5,-2
42668,2,4,-2
32388,3,1,2
29300,5,4,1
21279,2,3,-1
38993,3,5,-2
55169,2,5,-3
54286,2,4,-2
64183,1,3,-2
34931,5,2,3
25582,5,1,4
22965,4,2,2
59707,2,4,-2
23611,4,2,2
51922,4,4,0
69521,2,2,0
62944,2,1,1
50444,1,4,-3
26183,2,1,1
29086,3,2,1
15171,1,3,-2
66354,4,4,0
38251,2,1,1
59963,3,3,0
6215,4,4,0
50995,3,2,1
20525,2,4,-2
6513,4,2,2
59859,4,3,1
10388,5,3,2
31283,5,1,4
51091,5,5,0
28851,5,3,2
12983,1,3,-2
45792,1,1,0
63385,3,5,-2
14155,4,2,2
4599,2,3,-1
18639,4,5,-1
69401,1,5,-4
66425,2,5,-3
5644,4,1,3
22622,5,4,1
6263,2,4,-2
25660,4,4,0
51631,5,5,0
4671,3,1,2
22617,5,1,4
59734,3,4,-1
68100,5,3,2
43913,1,4,-3
57578,5,3,2
9718,4,2,2
32248,4,1,3
1299,1,1,0
12631,2,1,1
65682,2,5,-3
8030,4,3,1
13771,3,4,-1
52021,3,1,2
19298,4,5,-1
30849,2,3,-1
37281,2,4,-2
35936,2,3,-1
5656,2,4,-2
52894,4,5,-1
34979,4,3,1
38911,3,4,-1
8004,5,2,3
2521,4,3,1
29964,3,5,-2
24337,5,2,3
19045,5,2,3
18107,3,5,-2
6918,1,4,-3
48987,3,1,2
2006,5,5,0
56358,2,5,-3
41997,2,3,-1
21819,2,4,-2
68935,1,4,-3
35219,5,1,4
5100,1,4,-3
33035,1,3,-2
35097,5,2,3
54942,2,1,1
6704,5,5,0
67787,2,1,1
57416,2,5,-3
