employee_id,date,attendance_status,hours_worked
35275,2020-09-12 05:34:29,Present,4
15799,2020-03-29 10:53:29,Leave,9
17326,2022-09-21 09:42:12,Present,5
10897,2018-01-23 13:28:39,Present,6
53991,2024-05-06 20:44:57,Present,8
49136,2020-11-17 09:15:34,Present,5
53758,2022-11-29 19:49:54,Present,5
1888,2024-07-14 20:17:45,Present,7
41691,2020-12-18 17:27:24,Present,6
38345,2018-08-10 11:36:36,Present,7
36895,2018-03-20 04:34:39,Present,5
56118,2019-06-02 02:20:34,Absent,5
28877,2021-01-29 02:00:13,Leave,6
46672,2023-06-01 04:59:06,Leave,8
50622,2019-01-10 08:09:46,Present,8
24881,2024-07-07 08:02:15,Present,8
13621,2019-11-15 03:36:50,Absent,9
27253,2020-04-10 03:08:44,Present,8
30011,2019-07-13 16:51:02,Present,7
46411,2021-03-21 18:55:17,Present,8
14973,2023-05-12 15:29:20,Present,7
52062,2019-05-03 09:44:58,Present,5
12954,2021-05-13 15:42:34,Present,4
16914,2023-02-02 15:22:19,Present,6
57852,2018-03-17 05:10:09,Present,4
6969,2022-06-13 12:09:46,Present,7
7660,2018-07-17 22:39:01,Absent,8
8774,2021-08-31 01:15:13,Present,8
7053,2020-12-22 00:51:24,Leave,9
40336,2019-12-22 11:12:44,Present,6
47200,2018-07-28 22:35:56,Present,4
7554,2019-07-31 12:36:47,Absent,9
26766,2021-08-19 04:47:17,Present,7
12670,2021-01-03 13:26:28,Present,7
43854,2023-03-27 00:45:56,Present,5
36163,2020-11-15 18:24:09,Present,8
53852,2020-08-21 17:11:41,Present,6
13999,2021-06-09 02:18:19,Present,9
4508,2020-01-23 05:39:04,Present,4
7215,2019-02-15 23:42:42,Present,6
58652,2024-04-17 03:11:35,Absent,9
45391,2020-07-23 05:14:21,Leave,6
18460,2021-10-10 22:46:33,Leave,9
1347,2019-11-06 05:55:03,Present,9
29055,2024-02-02 14:22:01,Absent,4
25002,2018-09-13 07:07:31,Leave,9
13196,2020-01-13 07:12:05,Present,8
57565,2024-07-15 12:15:43,Leave,5
53774,2021-12-08 18:54:47,Present,6
45667,2018-10-25 04:13:33,Present,6
26972,2019-10-14 03:57:42,Absent,5
26328,2022-12-02 05:01:17,Present,4
39888,2021-08-01 15:27:34,Present,8
44655,2024-01-10 13:50:28,Present,6
23257,2021-02-09 20:23:47,Present,7
49121,2019-01-03 13:13:23,Present,9
930,2020-09-08 12:22:13,Present,6
34968,2021-11-29 00:55:10,Absent,4
43402,2024-02-11 00:57:34,Present,9
14000,2018-03-14 18:25:39,Present,7
7998,2024-09-13 22:42:54,Present,4
19912,2018-10-09 16:09:07,Present,9
34945,2022-01-16 21:02:17,Present,8
34069,2022-12-20 22:29:06,Present,8
12877,2021-02-22 00:49:16,Absent,8
18305,2022-06-17 04:55:27,Present,5
38524,2018-04-03 21:11:48,Present,7
26509,2020-08-15 23:39:00,Present,7
48756,2021-06-08 11:57:44,Present,4
25187,2024-10-20 18:09:56,Present,6
39601,2018-07-28 05:55:51,Present,7
28511,2024-06-20 08:40:18,Present,7
31066,2020-08-10 15:14:00,Absent,5
57307,2022-04-30 17:54:18,Present,8
4204,2021-02-02 09:46:31,Present,9
29813,2022-09-18 22:50:19,Present,4
41185,2021-01-04 07:30:36,Absent,7
59125,2024-04-06 10:19:34,Present,7
33762,2018-06-13 15:14:17,Present,4
29686,2019-02-09 23:14:09,Present,6
15355,2022-03-07 15:20:22,Present,5
36711,2018-11-01 07:29:16,Present,7
39074,2023-12-10 07:27:31,Present,9
46949,2020-06-07 21:57:20,Present,4
50568,2019-08-04 03:43:07,Present,5
12040,2018-10-27 23:29:27,Absent,9
25684,2019-09-08 14:58:36,Present,8
418,2022-08-02 22:54:45,Present,4
14755,2023-02-23 06:56:15,Present,8
21093,2024-04-03 14:30:47,Present,4
27674,2018-02-22 16:27:52,Present,7
36548,2018-10-11 04:20:53,Present,5
9461,2020-05-11 12:32:16,Leave,5
57035,2024-01-09 08:00:24,Present,7
18202,2018-07-30 02:34:54,Present,4
58910,2023-02-12 21:16:51,Present,9
37820,2024-12-20 14:50:54,Leave,4
54241,2020-03-20 08:23:41,Present,9
38167,2021-10-14 04:24:59,Present,4
47000,2022-09-21 00:29:31,Present,8
40604,2022-01-10 03:01:26,Present,9
4558,2023-06-19 19:33:01,Present,5
57372,2022-04-14 16:12:28,Present,6
44059,2018-05-06 00:32:57,Present,8
19743,2020-02-25 05:43:32,Present,4
922,2018-04-01 17:38:00,Present,7
41464,2024-01-01 00:53:32,Present,9
29014,2023-03-06 12:03:38,Present,9
52438,2020-12-29 04:52:57,Present,7
50658,2024-07-31 22:49:43,Present,9
12973,2018-03-18 05:54:38,Present,4
48320,2021-12-01 05:16:28,Present,4
59450,2023-03-26 14:55:46,Present,6
42212,2024-01-06 09:07:42,Present,4
56621,2019-01-12 14:30:20,Present,8
19270,2019-11-03 13:50:39,Present,6
55698,2024-12-13 11:55:03,Present,4
7356,2021-06-12 02:29:15,Present,6
6929,2024-04-21 01:31:58,Present,5
40667,2021-01-28 04:42:31,Present,4
38771,2024-12-27 01:16:56,Present,8
5591,2021-02-09 15:34:57,Present,9
24645,2021-02-04 11:35:44,Present,5
56000,2023-06-10 05:17:52,Present,7
56134,2024-12-03 15:00:42,Present,8
58771,2022-12-15 03:07:11,Present,7
26759,2019-09-16 01:12:09,Present,7
29005,2020-07-09 11:42:57,Present,7
13236,2021-06-05 05:26:21,Present,7
5884,2022-09-05 07:37:22,Present,6
1917,2020-06-06 03:57:30,Absent,9
18833,2018-04-10 13:27:35,Present,8
43487,2018-05-06 05:25:13,Present,8
47683,2020-09-05 08:12:09,Present,7
53398,2019-08-19 02:36:57,Leave,9
4811,2022-07-09 01:22:34,Present,9
8579,2021-01-26 06:58:52,Present,6
51796,2018-09-13 01:16:06,Present,8
32386,2019-08-09 19:20:42,Leave,5
42143,2022-10-06 02:35:26,Present,4
41885,2022-08-01 19:23:17,Present,8
42029,2021-08-31 04:43:56,Absent,7
1097,2019-06-12 19:37:35,Present,9
50404,2019-10-11 12:49:37,Present,7
13267,2022-10-01 17:27:19,Present,9
4062,2024-02-19 01:43:26,Present,8
58668,2022-02-05 23:12:35,Present,6
20554,2021-02-02 03:02:56,Present,7
43181,2023-12-03 23:38:16,Present,5
26352,2020-07-31 01:47:13,Present,8
19387,2023-07-15 05:16:19,Present,5
59902,2023-08-30 23:44:12,Absent,8
10196,2024-03-12 10:25:05,Present,7
31275,2018-05-12 09:58:06,Present,8
21218,2019-12-20 17:04:00,Present,8
13472,2023-08-17 15:26:26,Present,4
36701,2018-11-11 11:28:29,Present,8
39644,2020-03-02 01:33:25,Present,5
2818,2018-02-12 06:28:13,Present,8
7379,2019-02-22 14:12:08,Present,8
45167,2024-07-25 13:19:22,Present,4
52754,2019-09-22 12:55:32,Present,5
8827,2019-11-17 13:09:52,Present,4
30002,2024-07-21 21:35:23,Present,4
48552,2022-10-30 07:25:40,Leave,5
11279,2022-01-23 18:40:47,Absent,4
47158,2024-11-01 06:56:06,Present,4
58499,2018-03-07 06:17:34,Present,8
56198,2024-09-13 00:08:50,Present,7
39629,2022-02-12 08:00:50,Present,9
34662,2023-06-19 18:42:55,Present,7
1143,2019-10-24 05:41:51,Leave,9
504,2020-10-29 14:55:44,Present,6
15355,2024-10-02 02:53:20,Present,8
12365,2024-12-23 10:21:51,Present,9
16199,2024-05-02 11:54:06,Present,8
48912,2019-05-01 12:58:30,Present,4
52382,2021-11-30 19:56:55,Present,5
59429,2022-04-05 03:16:33,Present,7
12047,2023-04-12 12:25:44,Present,5
18247,2021-04-18 01:55:44,Present,8
27637,2019-01-31 10:30:35,Present,4
49652,2021-01-11 21:31:15,Absent,9
17495,2021-05-05 05:34:47,Present,9
36614,2022-06-10 03:40:58,Present,6
55853,2020-09-19 22:39:29,Present,4
58229,2020-09-05 22:53:21,Present,7
43352,2018-07-23 03:48:15,Present,8
50185,2024-04-17 03:30:01,Present,7
25533,2021-05-30 17:46:58,Present,8
25411,2020-05-29 21:11:43,Present,9
37230,2020-04-06 11:46:00,Present,9
23655,2021-11-13 11:12:10,Present,9
55888,2023-07-29 13:33:06,Present,9
32758,2023-08-18 06:32:12,Present,7
53646,2018-12-24 17:13:52,Present,6
23361,2023-05-16 11:12:02,Present,8
25275,2018-10-09 12:09:14,Absent,5
45079,2021-01-08 11:44:41,Present,8
49738,2022-11-29 12:01:27,Present,4
33076,2020-02-23 08:15:38,Present,8
36591,2018-08-16 14:59:52,Present,9
33521,2021-03-29 14:23:27,Present,6
35158,2022-05-07 09:56:51,Leave,5
33726,2020-11-26 15:10:34,Present,4
28135,2019-06-08 21:02:39,Present,6
59409,2020-12-29 23:57:26,Present,9
7355,2020-12-30 14:49:49,Present,4
52579,2022-08-18 10:26:48,Present,8
9802,2022-03-27 13:47:41,Present,4
19517,2021-11-09 23:00:18,Absent,6
4970,2018-09-23 14:54:29,Present,8
3441,2018-10-09 12:44:53,Present,5
30809,2018-05-16 03:27:22,Present,5
11800,2023-05-12 12:41:54,Absent,5
7382,2024-07-16 07:56:49,Absent,8
2010,2024-06-24 23:21:52,Present,8
21510,2020-06-13 21:09:57,Present,4
57573,2019-07-08 13:14:33,Present,7
37410,2021-07-19 01:26:21,Present,5
32876,2019-06-02 19:48:56,Present,5
28640,2020-04-14 06:10:15,Present,8
42020,2020-06-10 18:49:25,Present,6
53685,2020-10-11 11:43:52,Present,6
46561,2020-05-13 06:51:16,Present,5
19612,2018-01-12 04:50:47,Present,9
14688,2021-08-12 07:24:08,Present,7
14964,2022-10-20 10:20:18,Present,7
14669,2018-04-25 00:35:18,Present,7
54780,2019-03-08 00:06:32,Present,7
44988,2019-12-08 13:54:57,Present,9
307,2020-08-20 15:44:15,Present,5
10617,2022-09-29 14:35:31,Leave,8
2200,2021-03-01 05:42:35,Present,7
57240,2021-10-13 03:41:33,Present,9
14557,2020-08-02 13:55:05,Present,7
52494,2020-09-24 02:56:14,Present,4
36792,2019-12-22 17:31:33,Present,5
59446,2018-08-13 13:02:53,Absent,7
16156,2023-10-15 21:47:28,Present,5
19938,2023-04-08 03:02:00,Present,5
32290,2021-04-04 18:05:36,Absent,9
25480,2023-11-08 23:25:46,Present,7
17892,2023-03-24 04:33:07,Leave,5
17834,2021-12-28 01:07:31,Present,9
32289,2020-08-05 02:57:55,Leave,5
29014,2019-12-30 10:41:14,Present,6
55702,2022-05-22 13:41:46,Present,4
15817,2024-12-03 10:42:25,Present,8
37862,2019-09-27 07:19:01,Present,6
43653,2022-08-09 02:38:11,Present,6
35964,2021-10-29 02:46:02,Present,8
2812,2022-08-23 02:19:20,Present,6
34564,2023-05-01 04:42:08,Present,8
38746,2019-01-07 04:47:03,Present,4
45171,2020-01-27 20:33:59,Present,5
3095,2022-03-01 18:27:20,Present,5
15438,2022-04-01 16:02:32,Present,8
9686,2018-12-21 04:57:41,Present,9
8360,2024-04-15 09:59:22,Present,5
59367,2024-03-16 16:44:49,Present,9
19188,2019-11-26 08:40:35,Present,5
9599,2022-12-06 20:11:32,Present,7
160,2022-01-13 16:11:30,Present,9
18085,2018-09-21 05:26:15,Leave,5
11802,2024-07-01 21:11:12,Leave,5
56129,2024-10-20 11:06:46,Present,6
28893,2019-01-29 16:19:55,Present,8
5312,2020-04-24 03:29:28,Present,4
10147,2024-11-09 12:21:40,Present,5
16634,2018-01-28 09:40:30,Present,6
44952,2024-08-15 16:29:11,Present,7
28330,2019-01-12 08:27:07,Absent,8
51961,2019-03-23 16:14:45,Present,6
51923,2023-10-04 14:39:15,Present,8
14251,2018-10-19 07:51:33,Absent,8
34196,2024-09-27 09:15:23,Present,6
12990,2022-09-03 16:51:32,Present,5
572,2019-07-04 13:06:37,Present,5
58071,2024-12-09 11:16:32,Present,8
51817,2021-06-16 20:51:23,Present,8
53581,2020-06-27 09:46:16,Present,8
59386,2023-06-23 06:55:53,Present,8
49004,2022-02-15 15:22:37,Present,7
7023,2020-04-26 06:06:09,Present,9
58680,2023-01-14 07:13:06,Present,4
25821,2019-08-25 19:17:18,Present,5
36851,2023-02-25 01:26:02,Present,9
28174,2024-12-23 16:00:37,Present,5
21997,2019-07-18 08:19:18,Present,4
31029,2024-10-26 00:29:45,Present,9
33912,2018-02-04 07:47:21,Present,6
36411,2018-04-21 19:37:38,Present,8
7112,2020-07-02 01:43:26,Present,4
14377,2020-12-15 14:21:52,Present,6
59688,2023-10-14 01:09:17,Leave,6
19436,2022-11-21 14:06:33,Present,9
19809,2022-08-16 03:14:31,Present,4
23538,2021-01-24 10:52:54,Present,5
10882,2019-10-29 16:36:58,Present,4
56368,2024-03-29 11:02:49,Present,6
13051,2018-03-29 18:03:59,Present,6
47386,2018-12-28 13:26:53,Present,7
52976,2018-06-16 02:57:38,Leave,8
52625,2018-10-11 06:47:18,Present,5
59260,2023-02-13 12:41:54,Present,8
56049,2019-02-20 17:56:41,Absent,7
42346,2020-09-01 04:44:54,Present,5
56284,2018-07-17 22:40:50,Leave,7
35855,2019-07-31 03:43:02,Present,9
26984,2021-08-04 02:56:56,Present,9
8238,2022-11-10 11:01:04,Present,9
14412,2019-03-05 14:16:41,Present,6
26519,2020-09-10 00:05:10,Leave,6
29820,2018-11-17 08:16:09,Present,4
52156,2023-07-15 04:33:41,Leave,4
52845,2023-09-25 08:38:57,Present,4
14224,2022-12-14 14:56:57,Absent,7
35898,2021-06-07 08:06:12,Present,7
2177,2020-08-27 15:22:51,Present,5
56710,2021-04-06 01:55:55,Present,5
15026,2024-10-09 19:59:42,Present,8
35382,2018-01-24 14:15:24,Leave,6
24883,2023-04-25 02:05:27,Present,6
5139,2018-01-18 08:01:06,Present,9
31648,2023-01-21 19:48:22,Present,4
44237,2018-12-03 17:49:28,Present,7
36908,2020-04-05 04:15:25,Present,7
58855,2021-08-02 19:51:28,Present,9
40344,2020-05-23 11:53:50,Present,5
47790,2023-03-27 09:22:32,Present,4
15396,2024-04-13 04:35:07,Present,6
26265,2021-04-13 16:11:44,Present,6
59662,2018-05-05 10:07:20,Present,6
32897,2018-09-04 06:21:22,Present,7
3769,2024-03-24 16:54:37,Present,5
10252,2021-06-02 20:25:12,Present,9
57998,2018-07-17 08:04:27,Leave,8
9526,2020-09-02 12:23:37,Present,4
21521,2022-12-28 14:05:46,Present,7
42289,2020-09-20 10:26:05,Present,5
586,2023-09-20 22:04:51,Present,6
810,2023-09-03 07:07:26,Present,6
21096,2023-11-26 00:39:06,Present,9
36291,2022-09-22 10:50:50,Present,9
43479,2021-05-26 13:06:34,Present,7
28790,2019-07-08 06:25:14,Present,4
14775,2024-09-13 08:04:42,Present,8
48085,2023-01-30 04:56:15,Present,9
12905,2022-07-03 18:17:37,Present,4
42485,2021-11-19 06:32:44,Leave,4
46680,2018-03-23 08:40:10,Absent,5
59415,2023-05-14 07:03:48,Present,5
42452,2024-11-30 09:21:54,Present,6
49402,2020-01-16 01:33:26,Present,7
55900,2020-05-08 07:44:31,Present,6
4427,2023-08-06 07:15:39,Present,9
51321,2022-12-25 10:08:28,Absent,6
39858,2020-01-02 00:27:56,Present,4
25608,2022-11-10 20:07:40,Present,7
30462,2023-07-18 03:06:17,Present,8
6143,2019-06-29 23:43:34,Present,9
42000,2022-06-28 15:21:30,Present,6
46416,2019-05-13 05:46:40,Present,6
26616,2024-06-05 10:45:30,Present,8
31870,2022-12-19 09:17:44,Present,7
22180,2020-07-11 01:50:10,Absent,8
47477,2019-04-26 17:59:51,Present,6
15431,2023-09-03 05:09:30,Absent,5
22056,2024-06-27 01:04:29,Present,9
2164,2021-03-15 15:24:52,Present,6
14627,2023-04-04 17:13:17,Present,8
7446,2020-10-18 03:42:59,Present,9
30905,2024-12-11 21:50:57,Present,4
45789,2022-12-12 05:31:13,Present,4
28894,2024-10-23 09:27:59,Present,6
20065,2021-07-28 06:10:37,Present,9
26298,2019-02-19 03:26:11,Present,5
56590,2022-07-15 21:37:37,Absent,4
55541,2023-07-24 21:54:59,Present,5
53515,2021-01-19 05:25:32,Present,6
33951,2021-03-13 08:19:19,Leave,4
4310,2022-01-24 02:45:50,Leave,6
13387,2019-09-20 08:26:42,Present,5
11153,2018-04-10 15:08:33,Present,6
27462,2023-01-02 00:10:29,Present,6
4486,2024-12-26 19:01:51,Leave,8
33125,2019-11-05 11:00:18,Leave,5
27500,2020-06-03 00:29:57,Present,4
21440,2019-02-17 08:38:05,Present,5
55722,2021-12-30 00:34:28,Present,5
39654,2018-03-27 21:20:23,Leave,9
34858,2022-11-18 13:16:53,Present,6
42288,2018-09-13 05:21:20,Absent,8
49048,2024-04-26 08:45:22,Present,9
36515,2020-11-24 20:40:32,Present,4
37536,2023-08-14 00:30:00,Leave,7
43618,2020-08-29 03:58:37,Present,7
24780,2024-06-08 11:36:43,Present,6
59686,2024-05-16 21:10:55,Leave,6
5579,2020-10-04 02:59:24,Leave,6
40493,2023-03-20 00:33:37,Present,9
12429,2022-04-23 18:35:14,Present,4
34731,2018-09-11 07:26:16,Present,6
7736,2021-11-20 13:19:01,Leave,4
55240,2020-05-25 21:11:44,Present,8
34661,2018-02-25 11:33:27,Present,6
17168,2019-10-14 01:03:16,Present,6
51043,2018-04-24 18:32:34,Present,7
44148,2024-03-17 12:33:59,Present,8
1897,2022-09-12 02:02:51,Present,6
2816,2021-10-31 03:45:11,Present,7
16802,2019-01-04 19:05:19,Leave,5
59049,2020-01-11 15:01:00,Present,5
1935,2023-09-18 07:04:17,Present,8
45914,2018-09-27 03:05:58,Present,9
6781,2020-04-19 16:26:27,Present,5
17730,2019-12-11 13:02:17,Present,9
5423,2018-03-23 20:01:00,Present,5
53163,2023-04-13 20:13:46,Present,8
42623,2020-03-29 17:55:01,Present,6
47452,2023-08-21 12:23:29,Present,9
59852,2022-09-07 05:51:15,Present,9
25996,2022-02-16 01:39:57,Present,8
1942,2018-07-02 20:07:02,Present,7
14534,2024-05-06 18:54:37,Present,6
8179,2023-09-18 08:48:03,Present,9
57395,2021-11-13 19:22:29,Present,7
20508,2019-06-11 23:11:29,Present,8
37703,2018-10-10 02:05:52,Leave,5
27126,2021-08-14 20:49:11,Present,8
58788,2022-07-01 17:19:07,Present,9
15751,2019-11-15 11:26:16,Present,5
40196,2024-10-26 14:37:26,Present,8
40599,2022-01-07 02:36:39,Present,9
41347,2024-08-13 05:30:20,Present,9
14558,2021-12-24 10:49:00,Present,6
53777,2022-02-27 16:04:14,Present,8
3540,2018-04-03 22:43:21,Present,4
17786,2019-03-20 15:24:50,Present,7
30490,2018-05-03 08:39:06,Present,9
53841,2021-09-25 07:19:24,Present,4
39073,2020-07-10 17:59:24,Present,5
21306,2023-06-05 10:43:41,Present,7
45071,2022-11-14 04:40:54,Present,5
31941,2023-05-01 17:20:28,Present,9
24470,2022-02-23 23:14:44,Present,9
41669,2024-09-27 01:55:58,Present,9
8988,2024-02-28 09:10:53,Present,9
936,2019-11-22 20:14:40,Present,9
57490,2018-05-06 15:45:42,Present,6
41682,2022-10-08 22:24:34,Present,7
9519,2020-04-26 22:53:32,Present,5
11483,2024-03-01 00:40:16,Present,8
54849,2018-02-03 05:32:47,Present,4
9795,2019-12-11 01:47:56,Present,6
14420,2018-01-29 11:47:00,Present,6
27238,2020-07-20 10:46:42,Present,5
8234,2023-11-27 02:55:16,Present,8
45461,2021-09-27 02:20:35,Present,6
42425,2020-07-10 13:49:12,Present,7
37117,2020-09-18 10:05:41,Present,5
30787,2020-09-24 15:09:01,Present,7
92,2018-04-09 05:47:29,Present,9
31046,2022-03-13 09:35:01,Leave,9
46162,2022-05-15 22:56:35,Present,5
31078,2019-11-25 17:03:22,Present,6
56276,2019-05-14 00:50:43,Present,8
30915,2024-08-13 21:22:27,Present,7
16385,2020-08-02 06:18:04,Present,8
6232,2023-06-30 01:11:11,Present,8
2186,2024-07-21 10:31:59,Present,5
3379,2024-10-24 09:33:35,Present,8
29448,2018-07-07 11:53:41,Present,8
50562,2024-03-24 06:27:19,Present,6
41259,2018-08-16 12:12:39,Leave,8
18053,2023-09-19 07:01:14,Present,6
36261,2018-12-27 22:45:18,Present,5
48081,2019-06-12 15:56:22,Present,9
2436,2020-04-05 07:14:19,Present,5
26882,2020-11-30 12:51:26,Present,9
23827,2019-05-29 19:13:09,Present,5
36881,2018-09-01 20:51:03,Present,5
16401,2022-02-06 19:34:23,Present,7
2993,2023-11-28 15:25:36,Present,7
2532,2018-04-20 07:44:55,Absent,9
17977,2022-01-05 20:32:38,Present,8
32906,2019-05-07 00:16:39,Present,8
14395,2019-10-31 03:31:44,Present,9
23046,2019-03-30 15:32:31,Present,9
4966,2023-11-17 09:59:39,Present,5
12631,2024-03-06 07:28:44,Present,9
41419,2019-08-06 01:59:26,Present,8
37418,2019-10-18 13:51:04,Present,9
51288,2024-03-08 20:42:15,Present,5
41266,2021-04-20 16:06:55,Present,4
5685,2018-08-12 14:22:35,Present,9
32513,2024-12-01 12:49:02,Present,6
2215,2021-03-02 16:08:05,Leave,5
6452,2021-10-29 14:40:43,Present,9
54042,2018-05-05 19:52:56,Present,5
45940,2020-01-08 03:56:21,Present,5
7701,2023-03-05 17:07:49,Present,4
24353,2020-10-01 09:04:54,Present,7
10133,2018-04-15 03:07:55,Present,8
23445,2018-09-07 13:42:58,Present,9
44390,2023-10-27 06:57:21,Present,4
54864,2018-03-21 09:35:33,Leave,4
34377,2019-01-13 14:43:13,Present,9
17122,2022-09-04 22:39:10,Present,8
3931,2020-08-01 14:09:00,Present,6
12568,2021-10-25 00:32:20,Present,7
28955,2018-04-24 04:33:53,Absent,7
35342,2023-08-30 00:28:27,Present,8
44810,2020-03-04 04:56:12,Present,8
13792,2018-01-05 19:59:39,Present,5
18775,2024-08-02 23:15:09,Present,9
6047,2018-12-02 00:46:05,Present,8
12683,2020-01-13 20:26:59,Present,5
15044,2022-05-09 17:06:14,Present,9
3515,2018-03-29 21:30:29,Present,9
34998,2024-10-30 19:39:40,Present,4
15883,2018-10-25 01:29:46,Present,9
51439,2020-07-04 05:49:32,Present,6
19544,2019-10-31 21:01:18,Present,8
33714,2024-06-14 23:15:51,Present,8
51626,2024-11-11 20:44:31,Present,8
40056,2024-06-05 16:57:29,Absent,6
20483,2019-07-15 15:16:36,Present,7
54475,2023-05-13 05:28:05,Leave,7
26257,2023-07-13 08:31:07,Present,5
20233,2018-01-17 15:23:27,Present,4
53819,2024-03-22 13:11:45,Present,4
31463,2021-07-02 07:36:01,Present,7
18094,2021-04-17 14:30:55,Absent,4
19770,2023-01-17 19:54:31,Present,4
13636,2024-08-26 21:05:49,Present,7
9462,2018-10-02 16:06:04,Present,5
28373,2024-07-06 19:51:01,Present,5
52175,2024-04-29 03:34:32,Present,5
265,2019-09-24 08:03:02,Present,5
35724,2023-11-12 10:36:16,Present,5
26916,2021-10-03 20:45:05,Present,4
48069,2019-03-15 12:54:35,Present,5
4832,2022-01-04 23:19:07,Present,6
58443,2022-04-28 00:38:02,Leave,5
33511,2020-12-29 20:20:07,Present,6
58851,2020-09-18 12:41:30,Present,4
56371,2022-11-15 02:54:42,Present,6
41606,2019-03-11 05:33:41,Present,5
37514,2020-02-16 04:08:36,Present,6
47198,2024-11-06 00:00:08,Present,4
16228,2021-12-23 10:17:28,Present,4
24648,2020-09-10 03:30:44,Present,9
29790,2020-07-14 00:49:21,Present,5
22180,2018-01-09 21:11:39,Present,7
59505,2024-06-01 03:06:50,Present,6
56207,2024-03-25 18:10:58,Present,9
16407,2022-12-31 18:11:11,Present,4
44858,2018-03-08 16:00:35,Present,8
50994,2020-01-11 17:17:25,Present,8
3641,2023-01-11 12:14:19,Present,9
50933,2018-07-30 03:55:38,Present,9
4137,2021-04-18 21:42:04,Present,7
56790,2018-02-01 14:36:34,Present,4
13754,2020-07-03 07:52:48,Present,6
32818,2020-07-21 23:40:12,Present,5
35305,2024-12-06 07:35:55,Present,8
12717,2023-11-19 13:12:08,Present,6
28340,2020-09-21 07:08:44,Present,4
2093,2022-05-22 01:15:57,Present,9
32678,2022-01-31 05:47:59,Present,5
44793,2018-05-23 00:26:41,Present,5
20405,2020-02-11 02:58:54,Absent,5
8911,2020-08-22 12:43:54,Present,5
24400,2021-07-15 17:08:13,Present,7
44111,2020-08-26 01:31:32,Present,6
2624,2018-11-23 09:34:49,Present,6
44645,2019-08-09 07:52:56,Present,5
744,2023-07-15 23:20:26,Present,4
30530,2018-09-14 20:48:52,Present,5
40572,2018-08-07 20:40:04,Absent,9
18406,2024-02-05 18:23:30,Present,6
37005,2023-03-26 20:48:21,Present,5
20025,2022-06-25 19:38:36,Present,8
21781,2018-04-20 16:54:12,Present,8
22713,2022-07-04 22:05:13,Absent,7
3501,2022-03-23 14:12:40,Present,6
54716,2022-10-07 20:31:38,Present,7
28924,2024-08-02 19:38:02,Present,8
32517,2020-11-30 06:49:45,Present,8
17643,2023-07-10 09:56:31,Present,4
50978,2018-01-22 12:45:45,Leave,5
21810,2020-02-14 07:48:46,Present,6
55298,2024-07-25 20:04:33,Leave,4
11339,2021-05-07 23:58:40,Present,8
58475,2021-09-11 04:04:48,Present,6
50683,2024-12-23 08:11:56,Present,5
26257,2019-12-15 15:52:26,Present,9
14723,2018-04-21 08:08:41,Present,9
54491,2022-08-27 10:18:55,Present,9
59236,2022-09-09 04:00:29,Present,6
50243,2022-10-26 03:52:15,Absent,8
10203,2018-08-27 20:06:58,Present,6
33698,2021-05-08 03:00:23,Present,7
15891,2022-07-15 07:48:59,Present,7
8759,2020-04-30 03:18:40,Leave,5
37166,2024-01-23 05:15:25,Present,9
48154,2021-07-22 20:40:31,Present,8
29785,2023-02-05 05:34:09,Leave,5
57324,2022-06-20 07:53:25,Present,8
11698,2020-03-24 00:39:55,Absent,4
58362,2021-10-02 23:48:56,Present,9
55903,2022-07-14 16:01:18,Present,8
25567,2024-04-23 21:07:58,Present,6
31546,2023-02-12 04:50:11,Present,7
32337,2019-06-13 14:55:47,Present,6
23245,2023-02-26 01:30:15,Present,6
59362,2020-03-02 20:07:32,Present,5
58329,2019-07-16 04:14:24,Present,4
47757,2019-03-30 10:51:56,Present,7
23457,2024-10-13 07:54:01,Absent,6
56644,2020-10-23 00:59:31,Present,7
21849,2023-07-29 22:41:57,Present,8
42230,2024-12-06 00:16:39,Present,5
37866,2021-01-11 23:01:44,Present,7
28697,2022-05-05 04:45:50,Present,4
49210,2021-10-22 17:29:16,Present,4
15703,2021-04-16 02:13:58,Present,4
42123,2022-08-09 19:10:59,Present,6
25136,2024-04-03 14:34:13,Leave,4
9362,2021-05-29 00:26:23,Present,5
43245,2019-06-11 23:14:11,Present,7
20124,2021-04-13 05:16:49,Present,7
20668,2022-11-20 00:21:37,Present,5
37687,2019-06-17 21:20:38,Absent,6
18742,2022-01-24 21:39:29,Leave,4
58552,2019-01-13 12:55:57,Present,8
54782,2020-07-08 07:21:42,Present,6
55223,2024-06-30 18:12:07,Present,6
33091,2023-12-02 12:59:03,Present,8
34841,2022-05-08 08:23:26,Present,6
28119,2020-12-13 14:26:31,Present,9
57405,2024-07-27 23:56:17,Present,7
1675,2019-02-21 22:43:32,Present,4
51877,2020-10-22 22:06:25,Present,8
40417,2018-09-02 07:15:47,Present,9
9742,2020-04-14 04:44:23,Present,5
12471,2022-10-23 18:34:09,Leave,9
7992,2024-07-28 03:15:12,Present,6
21395,2022-12-19 23:23:52,Present,5
53466,2018-07-28 08:20:12,Present,5
27778,2019-11-29 14:26:52,Present,8
40773,2019-05-27 17:13:42,Present,9
52335,2022-03-30 11:03:55,Leave,6
37605,2022-02-06 19:33:54,Present,8
15624,2019-06-05 22:12:49,Present,8
7856,2020-03-29 05:54:54,Present,7
49673,2021-06-05 06:24:41,Present,9
43489,2022-08-07 14:10:31,Present,4
14867,2021-09-21 05:51:04,Present,7
