employee_id,gender,department,leadership_role
52621,Male,Finance,1
12359,Female,Tech,1
55540,Other,Finance,0
31353,Male,Finance,1
42284,Other,Finance,0
44494,Female,Finance,0
20038,Other,HR,0
27921,Female,Tech,1
23548,Other,Sales,0
51437,Female,HR,0
49856,Female,Finance,0
59489,Female,Finance,0
58207,Male,HR,1
58382,Other,Sales,0
70941,Female,Finance,1
17970,Female,Tech,1
62214,Female,Sales,0
27634,Male,HR,0
74583,Male,Finance,1
76969,Male,Finance,1
53821,Male,Finance,0
14824,Other,Finance,0
52473,Female,Tech,0
55705,Male,Tech,0
39402,Other,Sales,1
21039,Female,Tech,0
45889,Male,Finance,0
31891,Male,Sales,0
61563,Female,Sales,0
3488,Other,Sales,1
10849,Other,Finance,1
70730,Male,Sales,1
59521,Male,HR,1
13952,Other,Finance,0
64075,Other,Sales,0
48847,Other,Finance,0
44638,Female,Finance,0
5124,Male,Sales,1
13967,Female,Sales,0
14556,Male,Finance,0
54102,Other,Tech,0
39196,Male,HR,0
59745,Other,Tech,0
27344,Female,HR,1
56211,Male,Sales,1
74309,Other,Sales,1
75832,Female,HR,1
2297,Other,HR,0
22084,Other,Tech,1
18752,Female,Sales,1
41101,Female,Sales,0
29098,Female,Tech,0
19972,Male,Finance,1
45960,Female,Finance,0
19505,Male,HR,1
12740,Male,HR,1
71644,Female,Tech,1
59896,Male,Sales,0
36089,Male,Sales,1
64087,Female,Tech,0
9545,Female,Sales,1
23321,Male,HR,0
47649,Male,HR,1
33339,Other,HR,1
28335,Female,Tech,1
53388,Female,Tech,1
41858,Female,Finance,0
3265,Female,HR,1
73279,Male,Sales,0
3976,Other,Finance,1
2274,Other,Finance,1
30034,Other,Finance,0
79952,Female,Sales,1
63897,Male,HR,1
17452,Other,Finance,1
640,Male,Sales,0
41802,Other,Sales,0
75930,Male,Tech,0
35386,Female,Tech,1
65968,Female,Tech,0
63166,Male,Sales,1
56501,Female,Tech,1
18351,Other,HR,0
53385,Female,Tech,0
10431,Male,Sales,1
6898,Other,Tech,1
22052,Female,Sales,1
58702,Female,Finance,1
76754,Female,Sales,0
21420,Other,HR,0
63497,Male,HR,0
53005,Female,Tech,0
30427,Male,Finance,0
68100,Male,Sales,0
26568,Other,Finance,0
16080,Other,HR,1
62248,Male,Tech,0
10766,Other,Tech,0
44147,Other,Tech,0
47058,Other,HR,0
70529,Other,Sales,0
76401,Other,HR,0
5300,Other,HR,0
32007,Female,HR,0
5416,Male,HR,1
15834,Other,Sales,1
51682,Male,Finance,1
43957,Male,HR,0
68653,Female,Sales,1
5708,Other,Finance,1
22280,Male,HR,1
37294,Male,Finance,1
56799,Female,Finance,0
17543,Other,Tech,0
16881,Female,Finance,1
63685,Female,Sales,0
65366,Male,Finance,0
14623,Male,Tech,0
30351,Female,Sales,0
76222,Male,HR,0
1954,Male,Sales,0
67533,Female,HR,0
58988,Other,Finance,1
6088,Female,HR,1
54954,Other,Tech,0
35612,Other,Tech,0
16107,Other,Sales,1
27714,Female,HR,0
57919,Female,Tech,0
219,Female,Tech,0
17419,Male,HR,0
64590,Male,HR,1
30863,Other,Tech,0
47899,Male,Tech,0
45270,Male,Finance,0
5620,Other,Sales,0
25074,Other,Tech,0
28642,Other,Sales,0
49665,Female,HR,1
57057,Other,HR,1
29173,Female,Tech,1
59275,Female,Tech,0
55362,Other,Tech,0
45580,Female,HR,0
51007,Male,Finance,0
70013,Other,HR,0
44640,Other,Finance,0
22977,Female,HR,0
12896,Male,HR,1
23808,Female,Sales,1
27677,Female,Tech,0
2675,Other,Tech,1
28220,Other,Finance,1
51348,Female,Sales,1
28391,Female,Tech,1
37686,Male,HR,1
26441,Other,Sales,0
50874,Female,HR,1
33181,Other,Sales,0
50726,Other,Finance,0
77911,Other,Sales,0
29358,Other,Sales,1
79492,Male,Sales,0
13138,Female,HR,0
41155,Other,Finance,0
20326,Male,Finance,1
7983,Other,Finance,0
37237,Female,Sales,1
26525,Male,HR,0
6978,Male,HR,1
69739,Female,Finance,1
34727,Male,Sales,1
10768,Female,Sales,0
4712,Female,HR,1
18523,Female,Finance,0
14332,Male,HR,1
72783,Female,Tech,1
35284,Female,Finance,0
55004,Female,Tech,1
66999,Male,Sales,0
6909,Male,Tech,0
32683,Male,HR,0
6503,Female,Sales,0
22502,Female,HR,1
59645,Other,Finance,0
31148,Female,Sales,1
28593,Female,HR,0
77195,Female,Tech,1
20376,Other,Tech,0
12034,Other,Sales,1
79596,Male,Sales,1
56046,Female,Sales,1
58527,Male,Sales,0
76224,Male,HR,0
39303,Female,Tech,0
6081,Other,Sales,1
9507,Female,Sales,0
16822,Male,Finance,1
34352,Other,Tech,1
65062,Other,Tech,0
25124,Male,Sales,0
48849,Male,Tech,0
53241,Male,Sales,1
57174,Other,Sales,1
50338,Female,Finance,1
44530,Female,Tech,1
23954,Female,Tech,1
55,Other,HR,1
76184,Female,Finance,0
21131,Female,HR,1
15377,Other,Tech,1
30922,Other,HR,1
10801,Male,Sales,1
10027,Male,Tech,1
7237,Female,Tech,0
53965,Female,Sales,1
53976,Female,HR,1
58183,Female,Finance,0
31842,Male,Tech,1
38489,Male,HR,1
76274,Female,HR,0
59054,Female,Finance,1
59206,Other,Finance,1
62611,Female,Tech,0
16392,Female,Sales,0
77918,Male,Sales,0
44140,Female,Tech,0
68710,Female,HR,1
11964,Male,Sales,1
68957,Male,Tech,0
21124,Other,HR,1
33787,Male,Sales,0
13363,Female,Tech,1
44989,Other,Tech,0
32659,Female,Finance,1
6401,Other,Tech,0
72043,Female,Tech,0
8374,Other,Sales,1
27346,Female,HR,1
61483,Male,Finance,0
29663,Female,Sales,0
44351,Male,Sales,1
30995,Female,HR,1
7990,Other,Tech,1
65243,Male,Sales,0
73903,Female,HR,0
43304,Male,Tech,1
37525,Male,Tech,0
33464,Female,Sales,1
6953,Other,HR,0
41011,Female,HR,0
34564,Other,HR,0
5129,Female,Finance,1
35023,Male,HR,0
65042,Female,Sales,0
36148,Male,Tech,1
36340,Other,Finance,1
4951,Other,Finance,1
27907,Female,HR,1
4536,Male,Tech,0
69613,Other,Sales,0
44790,Male,Finance,1
46116,Male,Finance,1
14934,Other,Finance,1
59370,Male,HR,1
7332,Female,Tech,1
49989,Female,Sales,1
61582,Female,Finance,1
72041,Female,Finance,1
34279,Male,Tech,0
1783,Male,Finance,1
78855,Female,Tech,0
44267,Male,HR,1
59312,Male,Sales,0
23634,Male,Tech,1
39707,Other,Sales,1
75975,Female,Tech,0
55923,Other,Tech,0
46189,Female,HR,0
31158,Other,Sales,1
71303,Male,Finance,1
39992,Female,Tech,1
20375,Other,Tech,0
53000,Other,Tech,1
60504,Other,HR,0
76223,Other,Finance,0
47625,Female,Finance,1
41759,Female,Sales,0
33976,Male,HR,0
26888,Other,Sales,0
10149,Male,Tech,1
54098,Other,HR,1
50154,Female,HR,0
43401,Female,Tech,1
71504,Male,Tech,0
47990,Male,HR,0
26120,Male,Finance,0
1425,Other,HR,0
60540,Female,HR,0
48445,Male,Finance,1
31000,Other,Finance,1
26883,Other,Sales,1
72526,Other,Finance,1
68400,Male,HR,0
57489,Other,Finance,0
67053,Male,Sales,1
73890,Other,Tech,0
10939,Male,Tech,0
65528,Male,Sales,1
20130,Female,HR,1
61628,Male,Finance,0
25886,Other,Tech,0
16405,Other,Sales,1
25490,Female,Sales,1
11022,Other,Finance,1
5530,Female,HR,0
28649,Other,Finance,0
76794,Male,Sales,0
30948,Male,HR,0
49789,Other,Tech,0
29394,Male,Sales,1
77653,Female,Finance,1
6108,Female,Finance,1
75950,Female,HR,1
79104,Other,Finance,0
19858,Other,Tech,1
60345,Female,Tech,1
22918,Other,HR,0
20789,Male,Finance,1
35750,Other,Finance,1
41935,Female,HR,1
23636,Female,Finance,0
76588,Male,HR,0
78694,Male,Finance,0
5531,Female,HR,1
7546,Male,Finance,1
12582,Other,Finance,1
571,Male,Sales,0
66746,Female,Sales,0
12252,Male,Tech,0
51816,Male,Finance,1
26979,Male,Finance,0
33494,Male,Tech,1
77633,Other,HR,0
7490,Other,Tech,0
70997,Other,Tech,1
51014,Female,Tech,1
50902,Other,Sales,1
19477,Other,Sales,1
47825,Other,Sales,0
77891,Other,Tech,1
53005,Female,Sales,0
66834,Male,HR,1
78610,Male,HR,0
45631,Female,Finance,1
41238,Other,Sales,1
56034,Other,Tech,0
14102,Male,HR,0
19616,Male,HR,1
33957,Male,Sales,0
51432,Female,Tech,0
35892,Other,Finance,0
515,Female,HR,0
35306,Male,Sales,0
25236,Male,HR,0
18661,Female,Finance,0
4051,Female,Sales,1
44041,Female,HR,0
36067,Male,HR,0
30632,Other,Sales,0
23924,Other,HR,1
3046,Male,HR,1
18819,Male,Sales,1
46589,Other,Tech,1
65302,Other,Sales,1
12317,Male,HR,0
79512,Other,Finance,0
29238,Other,Finance,0
8205,Other,Finance,1
49570,Other,Finance,0
21882,Female,Finance,1
52383,Male,HR,0
64625,Other,Finance,1
33302,Other,HR,1
34831,Male,HR,1
34329,Female,Sales,0
67362,Male,Sales,1
34634,Other,HR,1
55110,Male,Finance,1
3096,Male,Tech,0
32105,Male,Sales,0
74041,Male,Tech,1
20981,Male,Sales,1
60061,Male,HR,1
11069,Other,Finance,0
53321,Male,Tech,1
16282,Other,Tech,0
64504,Female,HR,0
73814,Male,HR,1
25888,Other,Tech,0
59845,Male,HR,1
72797,Other,HR,0
25374,Female,HR,0
43588,Other,Tech,1
58212,Other,HR,0
7143,Female,HR,0
29991,Male,Sales,1
45556,Other,Tech,0
68374,Female,Sales,0
32488,Female,Tech,1
61213,Female,Finance,0
24846,Female,Finance,1
24336,Other,Sales,1
68013,Female,Tech,0
5355,Female,HR,0
26100,Male,Tech,0
3847,Other,Finance,0
51220,Male,Finance,0
10472,Male,Sales,0
55412,Male,Tech,0
11228,Female,Tech,0
40787,Female,Tech,1
9195,Female,Sales,0
19606,Other,HR,1
56038,Male,Sales,1
51086,Male,Sales,1
65831,Other,Tech,1
52221,Other,Sales,1
76221,Male,Sales,1
20140,Other,HR,0
58451,Female,HR,0
65525,Female,Tech,1
75992,Female,HR,1
8970,Female,HR,0
64078,Other,Tech,0
21888,Female,Finance,0
273,Female,Sales,1
51783,Other,Sales,0
65350,Male,Tech,1
62225,Female,Finance,0
19795,Other,Tech,0
78871,Male,Sales,1
516,Other,Finance,0
3083,Female,Finance,0
9835,Other,Finance,1
63672,Female,Tech,1
43192,Other,HR,0
8964,Male,Finance,1
16012,Other,Finance,0
58139,Male,Finance,0
8140,Male,Finance,0
54314,Other,HR,1
78146,Female,Finance,0
56296,Male,Finance,1
1720,Female,HR,1
3542,Other,HR,0
75996,Male,Tech,1
66485,Other,Sales,1
67421,Female,Finance,0
33582,Other,Finance,1
62390,Female,HR,0
74957,Other,Finance,1
47130,Other,Finance,1
2107,Female,Finance,0
32615,Male,Sales,1
30998,Male,HR,0
46151,Other,HR,0
50677,Female,Finance,0
10650,Male,Tech,1
79374,Other,HR,0
42354,Male,Finance,1
16714,Male,Sales,0
48637,Male,Tech,1
47018,Other,Sales,0
15541,Male,Finance,1
16051,Male,Finance,1
51852,Female,Sales,0
49484,Male,Tech,0
48992,Other,Sales,0
49505,Male,HR,1
46733,Male,HR,1
59668,Other,Tech,1
6457,Other,Sales,1
36296,Male,Sales,0
45927,Other,Finance,1
18673,Male,HR,1
41123,Other,Finance,0
65315,Female,Finance,1
46999,Male,Finance,0
46500,Other,Tech,0
53515,Female,Tech,1
29277,Female,Tech,0
11210,Female,Finance,0
26241,Male,Tech,0
2304,Male,Tech,0
54687,Female,Finance,0
68732,Male,Finance,1
39572,Female,Tech,1
71155,Other,Tech,0
15432,Female,Tech,0
72599,Other,Tech,1
50944,Other,HR,1
57068,Other,Finance,0
1187,Male,Finance,1
54088,Other,HR,1
47122,Female,Finance,1
52159,Male,HR,1
34177,Female,Sales,1
41787,Male,Finance,0
47718,Other,Tech,0
10744,Female,Tech,0
36065,Female,Tech,1
32301,Other,HR,1
6246,Male,HR,1
4015,Female,Sales,1
68045,Female,Tech,1
10078,Female,Sales,0
11720,Male,HR,0
38728,Female,HR,1
38924,Female,HR,0
66378,Male,Tech,1
22996,Male,Sales,0
26842,Other,Finance,1
31843,Female,Tech,0
26602,Male,Finance,1
15088,Male,Tech,1
3465,Male,Finance,0
13463,Male,Sales,0
43742,Male,Sales,1
35971,Male,HR,0
42840,Other,HR,1
28066,Female,Sales,0
3057,Male,Sales,0
59101,Male,Finance,0
72057,Other,Sales,0
76508,Female,HR,0
26312,Other,Finance,1
50244,Male,Finance,0
23522,Female,Sales,0
61825,Other,Finance,0
8915,Other,Finance,1
24787,Male,Sales,0
21195,Male,Sales,1
67958,Other,Sales,0
64650,Other,Finance,1
69360,Other,Sales,0
10438,Female,Finance,1
52774,Female,Finance,1
10490,Male,Tech,1
38082,Other,Finance,0
24773,Female,HR,1
47707,Other,Sales,0
48835,Female,HR,1
195,Female,Tech,0
44799,Male,HR,1
7325,Other,Finance,1
30129,Female,Finance,0
29944,Male,Finance,0
47606,Male,Sales,0
24732,Female,Finance,0
72181,Other,Finance,0
5137,Other,Tech,0
66176,Other,HR,1
51314,Male,Finance,1
12643,Female,Tech,0
57887,Female,HR,1
22092,Other,Tech,0
79668,Male,Finance,0
7639,Female,Finance,0
21411,Other,Tech,1
44935,Female,HR,1
38963,Male,HR,0
5602,Male,Sales,1
22635,Other,HR,0
32613,Male,Tech,0
12985,Other,Finance,0
21414,Female,Sales,0
50433,Female,HR,1
77391,Male,Finance,0
75086,Other,Tech,1
30182,Other,HR,1
14529,Male,Tech,0
36553,Male,Finance,0
66641,Female,HR,1
53645,Male,Tech,1
60463,Male,Finance,1
9803,Female,Sales,1
63099,Female,Finance,1
78301,Male,Finance,1
71046,Female,Finance,1
10780,Male,Sales,0
41594,Other,Finance,0
69856,Female,Sales,1
19238,Other,Finance,1
6742,Female,Sales,0
78073,Female,Finance,0
78750,Female,Tech,0
48847,Female,Sales,1
3238,Male,Finance,1
22327,Other,Finance,0
56711,Other,Tech,1
30680,Female,Tech,0
47503,Male,HR,1
4588,Other,Tech,0
25044,Other,Finance,0
57711,Male,Tech,0
15510,Female,HR,0
50053,Female,Sales,1
14280,Female,Sales,0
5750,Other,Tech,0
18325,Male,Tech,1
18685,Other,Sales,0
9493,Other,HR,0
57492,Female,HR,0
48800,Female,Tech,0
40975,Female,Tech,0
40196,Other,HR,0
58467,Male,Tech,1
8787,Other,HR,1
7418,Other,Tech,0
11365,Other,Sales,0
43312,Female,HR,0
38814,Female,Finance,1
76026,Other,HR,1
45623,Male,Sales,0
50610,Female,Finance,1
63472,Other,Tech,1
53345,Male,Finance,1
50598,Other,Sales,1
17310,Other,Tech,1
31437,Female,Finance,1
52014,Other,Sales,0
22242,Other,Sales,0
7785,Male,Tech,0
52523,Male,HR,1
36955,Other,Tech,1
21180,Other,Finance,1
25218,Other,Sales,0
52850,Other,Tech,1
32998,Other,Finance,0
47964,Male,Tech,1
65670,Other,Tech,0
66514,Female,Tech,1
23843,Female,Finance,0
48569,Female,Sales,1
32641,Female,HR,1
601,Male,Tech,1
43976,Male,Finance,0
26045,Male,Tech,0
25621,Other,Sales,1
45831,Male,Sales,1
32305,Other,Sales,1
47764,Other,Finance,0
64621,Other,Sales,0
54321,Female,Tech,1
24437,Female,Sales,0
47895,Female,Tech,1
76119,Male,Sales,1
36834,Female,Finance,1
26149,Other,Finance,1
39170,Other,HR,1
7713,Male,Sales,0
42284,Male,Sales,1
53295,Male,Tech,0
70218,Female,HR,0
22247,Female,Tech,0
65764,Female,Sales,0
56771,Other,Tech,1
33960,Female,HR,0
63114,Male,Finance,0
72390,Male,Finance,1
36909,Other,Finance,1
29421,Other,HR,1
23568,Female,Sales,0
21329,Female,Tech,1
64519,Male,Finance,0
69240,Male,Tech,0
25965,Other,HR,1
17807,Other,Finance,0
36519,Other,Sales,0
74002,Male,HR,0
53650,Female,Finance,1
13648,Other,Tech,1
29290,Male,Tech,0
37775,Female,Tech,0
9813,Male,Finance,0
16943,Female,HR,0
36991,Female,Tech,1
12872,Female,Tech,0
67279,Male,Tech,1
72681,Female,Sales,0
11127,Other,HR,1
31087,Female,Tech,0
70806,Male,Finance,1
70501,Male,Tech,1
21780,Female,HR,1
78141,Male,Tech,0
43183,Male,Finance,0
62675,Female,Tech,0
18871,Female,HR,1
4891,Female,Sales,0
9043,Other,HR,1
30637,Male,Tech,1
8423,Female,Tech,1
47202,Male,HR,0
8315,Male,HR,0
22352,Male,Tech,0
26698,Male,Sales,0
35393,Other,Tech,1
44557,Other,Tech,1
35345,Male,Sales,0
69733,Male,Tech,1
45179,Female,Finance,0
33955,Male,Tech,0
7788,Other,Tech,1
56436,Other,Tech,0
39886,Female,Finance,0
13360,Female,HR,1
42473,Other,Tech,0
59156,Female,Finance,1
68,Female,HR,0
72373,Male,Finance,1
49820,Female,Sales,1
867,Other,Sales,1
73648,Male,Sales,0
41451,Other,HR,0
10956,Female,Sales,1
19551,Other,Sales,0
19551,Other,Finance,0
78379,Female,HR,1
13210,Female,Finance,0
25515,Female,Tech,0
35351,Male,Sales,1
59089,Male,Sales,1
54640,Male,HR,1
5496,Male,HR,1
61884,Male,Finance,0
40974,Female,Tech,0
79969,Male,Tech,1
34850,Female,Sales,1
47027,Other,Sales,0
32770,Female,Finance,0
12017,Female,Tech,1
46967,Female,HR,1
33600,Male,HR,0
50718,Male,Sales,0
77376,Female,HR,0
21915,Other,HR,1
41921,Male,HR,1
70798,Female,HR,1
48281,Female,Tech,0
15744,Other,Tech,0
42436,Other,Finance,1
24593,Other,Sales,0
51279,Male,Tech,0
645,Male,Finance,0
70937,Male,Sales,0
22108,Other,Finance,1
52381,Female,Tech,0
38350,Male,HR,1
51723,Other,Tech,1
20579,Other,Tech,1
52054,Male,HR,1
47696,Female,Tech,1
75248,Female,HR,0
21456,Female,HR,1
34294,Male,Finance,0
70318,Male,Finance,1
77626,Female,HR,0
8204,Other,Tech,1
2483,Female,Sales,1
59434,Other,Sales,1
20047,Female,Finance,1
4924,Other,HR,0
33553,Other,Tech,1
49392,Other,HR,1
35498,Other,Finance,1
79801,Male,Finance,0
42134,Other,Sales,0
79800,Other,Finance,1
51195,Male,Sales,0
60649,Male,HR,1
6882,Other,Sales,1
2210,Male,Tech,1
50310,Other,Tech,1
49474,Male,Finance,0
29733,Female,Sales,1
37113,Female,Finance,1
23908,Female,HR,0
74760,Male,Tech,0
9458,Female,Tech,1
50468,Other,HR,0
48299,Female,Finance,1
23051,Male,Finance,0
11833,Female,Tech,1
38147,Female,Finance,0
34541,Other,HR,0
69387,Female,Sales,0
63225,Other,Tech,0
77540,Other,Finance,1
67285,Male,Tech,1
1414,Female,Sales,1
51083,Female,Tech,1
18284,Female,Tech,1
78951,Female,Sales,0
10387,Female,Sales,1
23974,Other,Finance,0
68221,Other,Tech,1
13921,Female,HR,1
29124,Male,HR,1
62290,Female,Sales,1
2057,Female,HR,0
9539,Female,Finance,0
49059,Female,HR,0
7325,Female,Finance,1
72280,Other,Sales,0
74143,Female,HR,0
42822,Other,HR,0
50376,Male,HR,0
20169,Other,HR,1
13571,Other,HR,0
62280,Female,Finance,1
54041,Female,Sales,0
3501,Female,Tech,0
77104,Other,HR,0
73891,Female,HR,0
77314,Male,Sales,1
71259,Male,Sales,1
17718,Male,HR,0
148,Other,Sales,0
67981,Female,Tech,0
22635,Other,Sales,0
69918,Other,Sales,0
56971,Male,Sales,0
49139,Male,HR,0
63484,Other,Tech,0
51868,Male,Finance,0
53648,Other,Sales,0
62994,Female,HR,1
58293,Female,Finance,0
70370,Male,Tech,0
42417,Male,HR,1
27359,Male,HR,0
44251,Other,Finance,1
73088,Other,Tech,0
64110,Female,Tech,1
69501,Female,Tech,1
68338,Female,HR,1
2241,Other,Finance,1
15695,Male,Finance,1
31696,Male,Finance,1
3797,Female,HR,0
7270,Male,Tech,0
76920,Male,Sales,1
67058,Male,Finance,1
44718,Other,Sales,0
59025,Other,Tech,1
34526,Female,Tech,0
55749,Other,Sales,1
54205,Male,HR,0
57493,Other,Tech,1
36030,Male,Tech,0
28165,Other,Sales,0
46919,Female,Finance,0
52972,Female,Tech,1
79836,Other,Finance,0
77464,Female,Sales,0
17119,Other,Tech,0
68313,Other,Sales,1
35356,Female,HR,0
62537,Female,HR,0
19888,Other,Tech,1
13356,Other,HR,0
26986,Male,Sales,1
63722,Female,HR,0
54478,Female,Sales,1
8118,Other,Sales,1
29624,Male,Finance,0
17465,Female,HR,0
31730,Female,Finance,0
76192,Male,Sales,0
28974,Other,HR,1
46042,Other,Tech,1
7779,Other,HR,0
12903,Other,Finance,0
14051,Male,Sales,0
37390,Male,Tech,0
6939,Male,Finance,0
63031,Other,Sales,1
79128,Male,Finance,1
29029,Other,Sales,0
32207,Male,Finance,1
62192,Female,Finance,1
79469,Other,Tech,1
26659,Female,Sales,1
4568,Other,Sales,0
60857,Male,HR,0
70531,Other,Finance,1
29640,Female,Tech,0
60522,Female,Finance,0
56749,Male,Finance,1
73677,Other,Tech,1
14797,Male,HR,1
69932,Female,Tech,1
41962,Male,Tech,1
11219,Other,Sales,0
75304,Male,Tech,0
39052,Male,Sales,1
19919,Female,Sales,0
32082,Other,Finance,0
25525,Other,HR,0
17569,Other,Tech,1
5456,Male,HR,0
37711,Other,HR,1
69889,Male,Sales,0
45635,Female,Tech,1
67268,Female,Finance,1
78377,Female,HR,0
21843,Female,Tech,1
33799,Female,HR,1
8173,Male,HR,1
52178,Other,Finance,1
39602,Female,Sales,0
58800,Female,Finance,1
24916,Female,Finance,1
3758,Male,Tech,1
77875,Female,Finance,0
53318,Other,HR,0
74934,Female,HR,1
13692,Female,HR,0
64307,Female,Sales,1
22522,Male,Finance,0
33990,Male,Finance,1
9903,Male,Tech,1
70211,Male,HR,0
71894,Female,Finance,1
25266,Male,Sales,1
3733,Other,Finance,0
50464,Female,Finance,1
49236,Male,Sales,1
51142,Other,Finance,0
30884,Female,Tech,0
2418,Other,Finance,0
32436,Male,HR,1
8698,Other,Sales,0
36535,Female,Tech,1
64673,Female,Finance,0
24582,Female,Finance,0
71759,Other,Tech,1
50670,Male,Tech,0
47983,Other,Sales,1
79608,Other,HR,1
39849,Male,HR,0
60004,Other,Finance,0
37164,Other,Sales,1
360,Other,Sales,1
47952,Male,HR,0
34200,Male,HR,0
15983,Female,Finance,0
50117,Male,Sales,0
37410,Other,Sales,0
733,Other,Finance,0
49243,Other,Tech,1
36405,Other,Tech,1
60923,Other,Sales,1
44973,Female,HR,1
69153,Female,Tech,1
67832,Male,Finance,0
12875,Other,Tech,0
77273,Other,Sales,1
42139,Male,Sales,1
69874,Other,HR,0
28259,Other,Sales,0
33140,Female,HR,1
57913,Other,HR,0
48766,Male,HR,1
53876,Other,Finance,1
76652,Male,HR,1
5259,Other,HR,1
10742,Other,Finance,1
36746,Male,Sales,1
62099,Other,Sales,0
51769,Female,Finance,1
3432,Male,Tech,0
50010,Other,Sales,1
1620,Male,Tech,0
36979,Other,Tech,1
14111,Female,HR,1
41450,Male,Sales,1
71529,Male,Tech,1
52607,Male,Finance,1
8756,Male,Finance,1
51610,Female,Finance,0
21291,Female,Sales,0
77674,Other,HR,1
36556,Male,Finance,0
13949,Other,HR,1
45244,Male,Sales,1
58247,Female,Finance,0
73955,Male,Sales,0
41546,Male,HR,1
21664,Male,HR,0
73987,Other,Finance,0
20809,Other,Sales,0
76521,Other,Sales,1
50528,Other,Tech,0
61558,Other,HR,1
49598,Male,Tech,1
66374,Female,Tech,0
32413,Other,HR,1
18006,Male,Tech,0
68077,Other,HR,1
9238,Other,Sales,0
2087,Other,Sales,0
16820,Female,Tech,1
53652,Female,Finance,1
24050,Male,Tech,0
34867,Male,Finance,0
61024,Male,HR,0
8194,Male,HR,1
22122,Other,Tech,0
60959,Male,Finance,0
28544,Female,HR,1
6754,Male,Sales,1
48278,Female,Tech,0
30448,Female,Sales,1
72452,Other,Sales,1
45441,Female,Finance,0
50507,Male,Tech,1
13527,Other,HR,0
65620,Female,Tech,1
40881,Other,HR,0
52292,Female,Finance,0
35166,Male,Tech,0
29970,Other,Tech,0
53925,Other,Tech,1
49168,Female,Finance,1
6670,Female,HR,0
14288,Female,HR,0
34172,Female,Tech,1
16649,Other,HR,1
60523,Male,Tech,0
32955,Male,Finance,0
833,Other,HR,0
46233,Female,Sales,1
45103,Female,Tech,0
73584,Male,Tech,1
59605,Other,HR,0
63670,Female,HR,1
28280,Other,Sales,1
8004,Female,Sales,1
59565,Female,Finance,0
37192,Female,Sales,1
48070,Male,HR,1
65646,Female,Tech,0
23614,Female,Tech,0
12174,Male,HR,1
8657,Female,HR,0
40199,Female,Sales,0
76605,Female,Tech,0
56641,Female,HR,1
30554,Other,HR,0
61042,Other,HR,0
38241,Male,HR,0
17211,Female,Tech,0
18844,Female,Finance,0
34756,Male,Sales,0
20880,Other,Sales,0
44999,Male,Sales,1
12850,Female,Finance,0
5575,Other,Sales,1
2631,Female,HR,1
11917,Male,HR,0
5174,Other,Tech,0
59239,Other,Sales,1
75585,Female,Tech,1
55110,Female,Tech,0
49893,Female,Finance,0
22065,Female,HR,1
24512,Male,Sales,0
61413,Male,Sales,1
14685,Other,HR,1
23216,Female,Tech,1
71946,Other,Finance,0
58337,Other,Sales,1
1356,Male,Finance,1
46098,Male,HR,0
38628,Male,Tech,0
50531,Other,Tech,1
78692,Male,Sales,1
18823,Other,Sales,1
20507,Male,Finance,1
54754,Female,HR,0
23100,Male,Finance,0
41686,Other,Tech,1
65631,Female,Sales,1
47133,Male,HR,0
31750,Female,HR,0
50930,Female,Sales,0
7833,Male,Finance,1
56201,Female,Sales,1
54882,Other,Tech,0
9458,Male,Sales,1
27933,Female,Sales,0
25945,Female,HR,0
12638,Male,HR,1
28255,Female,Sales,1
68569,Female,Tech,0
14276,Other,Sales,0
17698,Male,HR,1
50300,Female,Finance,0
36646,Other,Tech,0
11174,Male,Finance,0
65341,Other,HR,0
60172,Female,Finance,1
44267,Other,Finance,1
5609,Female,Finance,0
25737,Other,Sales,0
50643,Male,Finance,1
25328,Other,Sales,0
38358,Female,HR,1
42249,Other,HR,1
57817,Male,Tech,1
20419,Female,Finance,1
78123,Other,HR,1
19311,Female,Sales,1
52703,Female,Sales,0
28956,Other,Sales,0
3542,Female,Finance,1
27354,Female,HR,0
5646,Male,HR,0
45370,Female,Sales,0
4280,Female,Finance,0
53672,Other,HR,0
23179,Male,Sales,0
70201,Male,Tech,1
55512,Male,Finance,0
25063,Male,Sales,1
22168,Other,HR,0
20996,Female,Finance,1
51727,Male,Finance,0
79149,Other,Sales,0
50154,Other,HR,0
13886,Other,Finance,0
29439,Male,Tech,1
18022,Other,Sales,1
59276,Male,Sales,0
31280,Male,Finance,0
73303,Male,Finance,0
28840,Female,HR,1
36645,Male,Tech,1
43271,Other,Finance,0
31135,Female,Tech,1
65838,Other,Sales,0
24614,Male,Tech,0
39565,Female,Tech,0
36297,Male,HR,1
73297,Female,Finance,1
40165,Female,Sales,0
69369,Other,Tech,1
48938,Male,Tech,1
57307,Other,HR,1
40180,Other,Finance,1
46506,Male,HR,0
40601,Male,Tech,1
57023,Female,Finance,0
79213,Female,Tech,0
24134,Female,Tech,1
12642,Female,Sales,0
74449,Other,Finance,1
41193,Female,Tech,1
13521,Male,Tech,1
8063,Other,Tech,1
48146,Other,Sales,0
4565,Male,Sales,0
49111,Female,Tech,0
41024,Male,Tech,0
14019,Female,Finance,1
48639,Male,Tech,1
38452,Male,Finance,1
4991,Female,HR,1
51028,Other,Sales,1
66256,Male,Sales,0
79347,Male,Sales,1
30800,Male,Finance,0
48737,Other,Finance,1
48199,Other,Sales,1
5158,Male,Finance,1
65988,Male,Sales,1
66280,Male,Sales,0
65322,Other,HR,0
