user_id,cohort_month,months_active,retained
7942,2023-06,12,Yes
24796,2023-06,30,No
5639,2024-06,22,Yes
6938,2024-01,10,Yes
19497,2024-06,19,Yes
16050,2024-01,7,Yes
15147,2024-01,32,Yes
5600,2024-01,17,No
6259,2023-06,9,No
2352,2024-01,14,Yes
8248,2023-06,29,Yes
16295,2023-01,11,No
26634,2023-06,27,No
24374,2024-01,6,Yes
6250,2024-06,19,No
15126,2023-06,31,No
21924,2024-01,18,No
17665,2024-01,6,No
184,2023-01,12,Yes
2106,2024-06,15,Yes
18919,2023-01,26,No
18701,2023-06,29,Yes
2267,2023-01,28,No
7545,2023-06,10,No
26627,2024-06,23,No
18267,2024-01,13,Yes
11025,2023-06,35,Yes
3283,2023-06,7,Yes
21443,2024-01,25,Yes
12938,2024-01,2,No
16606,2024-01,18,Yes
21562,2023-01,32,No
17032,2024-06,14,Yes
6158,2023-01,10,No
528,2023-06,7,Yes
11856,2023-06,14,Yes
9499,2023-01,9,Yes
6849,2024-06,31,Yes
29234,2023-06,9,Yes
10779,2024-01,28,Yes
24599,2024-01,20,No
15308,2024-01,25,Yes
5591,2024-01,21,Yes
8602,2024-01,9,Yes
5276,2024-06,24,No
26806,2024-01,5,Yes
17272,2023-01,24,Yes
14824,2024-06,11,Yes
4779,2023-06,6,Yes
29803,2024-06,18,Yes
12848,2024-01,28,No
22654,2023-06,18,No
4257,2024-06,7,Yes
20244,2023-01,20,No
22108,2023-06,31,Yes
3112,2023-01,25,No
8549,2023-01,7,Yes
15535,2024-01,6,Yes
13594,2023-01,12,No
14930,2023-01,4,Yes
18110,2024-01,28,Yes
24439,2024-01,25,Yes
27862,2023-01,19,No
4844,2023-01,1,No
7023,2024-06,35,No
10011,2024-01,3,No
19763,2024-06,20,No
3917,2024-01,5,No
24049,2023-01,16,Yes
9275,2023-01,21,Yes
9806,2024-01,14,No
5743,2023-06,15,Yes
26207,2024-06,25,No
15677,2024-01,25,No
10250,2023-01,12,No
4717,2023-06,8,No
2089,2023-06,16,No
17513,2023-01,28,No
18529,2023-01,33,Yes
8073,2024-06,24,Yes
24782,2024-01,7,No
26977,2023-01,14,No
11378,2024-06,32,No
2454,2023-01,3,Yes
22936,2024-01,21,Yes
16137,2024-06,7,Yes
3018,2024-06,18,No
10119,2024-01,26,Yes
4443,2024-06,18,Yes
8689,2023-06,30,Yes
595,2023-06,2,No
2041,2023-01,29,No
13593,2023-06,29,No
25355,2024-01,17,No
27187,2023-06,10,Yes
27940,2023-06,12,No
21831,2023-06,32,No
28498,2023-01,19,Yes
1717,2024-06,34,No
18122,2023-06,22,No
4125,2023-06,12,Yes
29804,2024-06,31,No
2236,2024-01,15,Yes
15496,2023-06,31,No
16551,2023-01,23,No
917,2023-06,33,Yes
27609,2024-01,34,Yes
2297,2024-01,9,No
7149,2024-06,19,Yes
16334,2023-06,32,Yes
13352,2024-01,32,Yes
29371,2023-01,3,No
16023,2024-01,19,No
16979,2024-01,28,Yes
7286,2024-01,28,Yes
17742,2023-01,30,No
16892,2023-01,9,Yes
15090,2024-06,12,No
26548,2023-06,19,No
22435,2023-06,25,Yes
1894,2024-01,19,Yes
5612,2024-01,30,Yes
5445,2024-01,28,No
29857,2024-01,16,No
15522,2024-01,31,Yes
1915,2023-06,3,Yes
19588,2023-01,19,Yes
25498,2023-06,24,Yes
3319,2024-01,12,Yes
6822,2023-01,35,No
21557,2024-01,29,Yes
19632,2023-06,17,Yes
9528,2023-06,28,No
18511,2024-06,7,No
10918,2024-01,5,Yes
18771,2024-01,33,Yes
3400,2023-01,9,Yes
18112,2024-01,29,No
19718,2023-01,15,Yes
12616,2023-01,33,Yes
29542,2024-01,23,Yes
21120,2023-06,10,Yes
15661,2024-01,30,No
27945,2023-06,35,No
12935,2024-01,22,Yes
23044,2024-06,15,No
28680,2024-06,30,Yes
6778,2024-01,1,Yes
18375,2024-01,28,Yes
20123,2024-06,12,Yes
19129,2023-01,23,No
11121,2023-01,6,Yes
12186,2023-01,22,Yes
22590,2024-06,3,Yes
16770,2023-06,2,Yes
22106,2023-01,26,Yes
18759,2023-01,12,Yes
28994,2024-01,24,Yes
4729,2024-06,10,Yes
1037,2023-06,7,No
19173,2024-06,21,Yes
1528,2024-01,6,Yes
5136,2024-06,2,Yes
8338,2024-06,16,No
27807,2023-06,15,No
2193,2023-01,15,No
26543,2023-06,4,Yes
14976,2023-01,32,No
2185,2023-01,2,Yes
8494,2023-06,27,Yes
5792,2024-01,12,Yes
28984,2023-06,32,Yes
18014,2024-06,15,No
15433,2024-01,7,Yes
8022,2023-01,9,Yes
21293,2024-01,27,No
6287,2024-01,21,Yes
9307,2023-01,12,Yes
8327,2023-06,30,Yes
6456,2023-01,27,Yes
18995,2024-06,8,Yes
12955,2023-06,33,Yes
467,2024-01,23,No
17266,2024-01,20,Yes
356,2024-01,9,No
10006,2024-06,20,No
17694,2024-06,19,Yes
12758,2024-01,24,Yes
26337,2023-06,8,No
2860,2024-06,15,Yes
9785,2024-01,31,No
15441,2023-01,32,No
23994,2023-06,11,Yes
13806,2024-06,25,Yes
12058,2024-01,26,No
12556,2024-01,2,Yes
23961,2023-01,7,No
870,2023-06,8,No
7141,2023-06,14,No
19975,2023-06,8,No
11789,2023-01,17,Yes
25642,2023-01,20,No
29581,2024-06,30,No
25334,2024-01,15,No
17627,2023-06,4,Yes
25598,2023-06,22,Yes
7060,2023-01,19,No
27228,2023-06,20,Yes
14198,2024-06,19,Yes
20612,2024-01,28,Yes
19498,2023-01,14,No
29630,2023-06,23,No
8712,2023-06,8,No
12769,2023-06,27,Yes
9534,2024-01,14,No
24136,2023-01,30,No
7306,2024-06,31,Yes
3738,2024-01,25,Yes
14406,2024-06,16,Yes
23424,2024-06,10,Yes
24983,2024-01,24,Yes
5156,2023-06,7,Yes
17427,2023-01,26,Yes
9069,2024-01,14,Yes
2846,2024-01,18,Yes
5040,2024-06,13,No
10823,2024-06,31,Yes
21646,2024-01,27,Yes
4037,2024-06,1,No
27060,2024-06,14,No
16743,2024-01,26,No
597,2024-06,26,Yes
3062,2023-06,21,No
645,2023-06,25,Yes
19784,2024-06,32,Yes
19498,2024-01,5,No
18083,2023-06,24,Yes
24041,2023-01,7,Yes
1338,2024-06,1,No
11577,2024-01,33,Yes
27253,2023-06,9,No
18661,2024-01,33,Yes
14414,2023-06,4,Yes
8137,2023-06,23,Yes
19798,2024-01,35,Yes
28205,2024-06,31,No
29918,2023-01,19,Yes
12985,2024-06,22,Yes
20187,2023-06,9,Yes
27154,2024-06,2,No
20256,2024-06,34,Yes
21356,2023-06,29,Yes
19321,2023-01,10,No
3575,2024-01,32,Yes
21547,2023-06,9,Yes
7124,2024-06,3,Yes
16440,2024-01,10,Yes
28992,2024-06,26,Yes
13042,2024-06,29,Yes
29034,2023-01,1,Yes
5222,2023-01,13,No
9817,2024-06,14,No
1410,2024-06,14,Yes
2085,2023-06,2,Yes
24434,2024-01,16,Yes
24998,2024-06,30,No
10302,2024-01,32,Yes
28771,2024-01,21,No
18772,2023-01,35,Yes
2942,2023-01,1,No
29781,2024-06,23,No
10003,2023-01,2,Yes
26840,2024-06,6,Yes
14463,2023-01,32,Yes
12413,2023-01,14,Yes
18092,2023-06,14,Yes
24988,2023-01,3,Yes
7000,2024-01,18,Yes
19112,2024-06,32,No
4911,2023-06,29,Yes
29615,2024-06,20,No
4997,2024-06,7,No
14285,2023-06,22,Yes
22173,2023-06,22,Yes
11558,2023-06,25,Yes
8805,2024-06,1,No
8095,2023-06,25,No
22873,2023-06,27,Yes
29163,2023-01,6,No
25123,2023-06,27,No
27870,2024-01,8,No
17314,2024-01,6,Yes
6928,2023-06,24,No
26765,2023-06,30,No
6427,2024-01,17,Yes
18839,2023-06,1,Yes
4350,2023-06,18,No
11207,2024-01,24,Yes
14365,2024-06,33,Yes
9191,2024-06,24,Yes
24173,2023-01,14,No
4364,2024-06,29,Yes
1653,2023-01,28,Yes
22683,2024-06,34,Yes
194,2023-06,10,Yes
11829,2023-06,13,Yes
4713,2023-01,23,No
3099,2024-01,13,No
15268,2023-06,32,Yes
26826,2023-06,7,Yes
22530,2024-06,32,No
15615,2023-01,14,No
17532,2024-01,31,Yes
20789,2024-01,29,Yes
10324,2024-06,30,Yes
26654,2024-01,11,Yes
2098,2023-06,2,No
13974,2024-06,12,No
11273,2024-06,13,Yes
28656,2024-06,22,No
15777,2024-01,13,Yes
26194,2024-06,5,Yes
13939,2024-01,22,Yes
6910,2024-06,3,Yes
28785,2023-01,3,No
9217,2023-01,18,No
4389,2023-06,22,Yes
29294,2024-06,29,Yes
17755,2024-06,8,Yes
15233,2024-01,19,Yes
9739,2024-01,21,No
8286,2024-01,33,No
29059,2024-01,25,No
11231,2023-06,34,No
862,2023-01,35,Yes
17763,2023-01,19,Yes
3851,2024-06,14,Yes
25549,2024-01,18,No
5340,2023-06,29,Yes
9464,2023-06,19,No
660,2024-01,30,Yes
14854,2023-06,20,Yes
20992,2024-01,2,No
10606,2023-01,11,No
9447,2024-01,32,Yes
3614,2023-06,10,Yes
12835,2024-06,13,No
5239,2023-06,33,Yes
6803,2023-01,33,No
720,2024-01,31,Yes
20023,2023-01,20,No
4005,2023-06,26,Yes
26822,2024-06,27,No
5776,2024-06,5,Yes
6407,2023-06,26,Yes
23185,2023-06,32,No
15808,2023-06,32,No
23625,2023-01,11,Yes
15815,2024-06,12,No
24929,2023-06,22,No
27793,2023-06,14,Yes
3710,2024-01,34,Yes
9320,2024-06,6,Yes
9404,2023-06,13,Yes
8433,2024-01,3,No
10446,2024-01,11,Yes
7942,2023-01,8,Yes
18504,2023-06,5,Yes
6026,2023-06,2,Yes
19413,2023-01,5,Yes
8719,2023-06,14,Yes
2816,2023-06,13,Yes
7654,2024-01,27,Yes
13102,2023-06,2,Yes
18293,2024-06,3,No
24686,2024-06,32,Yes
21947,2024-01,6,Yes
17348,2023-01,15,No
1721,2024-06,14,No
12723,2024-01,28,Yes
10327,2024-06,31,Yes
561,2024-01,31,No
16744,2023-06,35,Yes
13705,2024-01,1,Yes
25673,2023-01,29,No
12700,2024-06,23,Yes
3123,2024-01,15,No
25787,2024-06,15,Yes
9818,2023-01,24,No
7997,2023-06,33,Yes
28860,2023-06,34,No
11938,2024-01,35,Yes
5672,2023-06,5,Yes
2858,2024-06,17,Yes
4692,2024-01,9,Yes
7707,2024-06,8,Yes
19786,2024-01,5,Yes
21094,2024-06,6,Yes
9139,2023-01,22,Yes
23574,2024-06,32,Yes
7359,2024-06,27,Yes
4974,2023-06,14,Yes
9396,2023-06,21,Yes
24672,2024-01,16,Yes
17724,2023-06,35,Yes
11797,2024-06,26,No
25954,2023-06,2,Yes
17307,2023-01,9,Yes
22600,2024-06,5,No
26847,2023-06,27,Yes
14396,2024-01,29,Yes
16110,2023-01,4,No
12761,2024-06,6,No
4258,2024-06,12,No
21823,2024-01,35,No
2770,2024-01,9,No
28933,2024-06,31,Yes
15788,2024-06,2,Yes
12350,2024-06,10,Yes
12740,2024-01,27,No
798,2023-01,34,No
10542,2023-06,11,No
17233,2024-01,22,Yes
10287,2024-01,21,Yes
10686,2024-06,20,No
9310,2023-06,35,No
8847,2024-06,13,No
9675,2023-06,30,Yes
18272,2024-01,34,No
6927,2024-01,14,No
26106,2023-01,25,No
8692,2024-06,30,Yes
702,2024-06,3,Yes
22391,2024-06,2,Yes
24088,2024-06,34,No
6512,2023-06,32,Yes
14546,2024-06,21,No
19933,2024-06,26,Yes
19057,2023-01,33,Yes
25235,2024-06,14,Yes
14280,2023-06,13,Yes
6038,2024-06,34,Yes
9253,2023-01,13,Yes
16938,2024-06,3,No
23924,2024-01,31,Yes
13657,2024-06,24,No
18385,2024-01,30,Yes
1642,2024-06,31,Yes
13294,2024-01,28,No
23761,2024-06,12,No
8790,2023-01,32,No
141,2024-01,14,Yes
14250,2023-06,21,No
5198,2023-01,4,No
8159,2023-01,35,Yes
5996,2023-01,25,Yes
13240,2023-06,28,Yes
5488,2024-01,22,Yes
12623,2024-06,2,Yes
7849,2023-01,18,Yes
28642,2023-06,21,Yes
17523,2024-01,34,No
24931,2023-01,25,Yes
11107,2023-01,3,Yes
13493,2024-06,27,Yes
15773,2024-01,25,Yes
26488,2024-01,1,Yes
10719,2023-01,6,Yes
17982,2024-06,25,Yes
19357,2024-06,10,No
7787,2024-06,6,Yes
10737,2023-06,2,Yes
22285,2023-01,7,No
14521,2023-01,14,Yes
13576,2024-06,21,Yes
16560,2024-01,33,No
8038,2023-01,24,Yes
11718,2023-01,5,No
19221,2024-01,15,Yes
2393,2023-01,32,Yes
17265,2024-01,2,Yes
29194,2023-01,4,Yes
5243,2023-01,26,Yes
18170,2024-06,34,Yes
5391,2023-01,11,Yes
24065,2024-06,8,No
317,2023-01,22,Yes
6161,2023-06,35,Yes
20646,2023-06,4,Yes
8437,2024-06,3,Yes
13914,2023-06,32,Yes
7783,2024-06,26,No
18031,2023-01,5,Yes
23367,2024-01,15,Yes
17722,2024-01,12,Yes
19906,2023-06,3,No
8367,2024-06,23,Yes
21425,2024-01,5,No
5701,2024-01,32,No
21498,2023-06,3,Yes
4134,2023-01,17,No
25464,2024-01,30,No
26294,2024-01,19,No
26537,2024-01,6,No
10653,2024-01,5,Yes
13120,2024-06,34,No
7994,2024-06,12,No
1202,2024-01,33,Yes
23934,2023-01,11,Yes
26335,2024-06,9,Yes
10163,2023-01,5,Yes
11383,2023-06,9,No
18721,2024-01,9,No
8063,2024-01,31,No
21575,2023-06,9,Yes
1189,2024-01,30,Yes
4022,2024-01,14,Yes
6497,2024-01,25,Yes
7500,2024-01,16,No
23408,2023-01,23,Yes
3684,2023-01,8,Yes
6736,2023-06,20,Yes
27079,2023-06,33,Yes
12106,2023-06,24,Yes
14235,2024-06,27,Yes
1396,2024-01,2,No
17542,2024-01,12,No
3201,2024-01,9,No
4936,2024-06,31,Yes
10710,2023-01,1,Yes
26322,2024-01,22,Yes
22542,2023-01,10,Yes
26785,2024-01,11,No
18452,2024-01,19,Yes
15969,2024-01,4,Yes
15637,2023-01,35,Yes
6032,2023-06,2,Yes
5877,2023-01,34,Yes
20368,2023-06,9,Yes
10757,2024-01,10,Yes
9235,2024-01,2,Yes
15405,2023-06,8,Yes
7335,2024-01,34,No
19500,2024-01,2,No
22891,2023-06,30,No
24729,2024-06,16,No
681,2024-06,12,No
4674,2023-06,35,No
3049,2024-01,18,No
15704,2024-06,8,Yes
20727,2024-06,2,No
369,2023-01,32,Yes
13281,2024-06,1,No
11866,2023-01,17,Yes
27021,2023-01,23,Yes
15473,2023-01,25,Yes
13553,2023-06,26,No
8124,2024-06,24,No
17158,2024-01,33,No
11862,2024-06,6,No
3030,2024-06,6,Yes
8360,2024-06,33,Yes
28854,2024-01,33,No
11983,2024-01,33,Yes
5231,2024-01,29,No
24034,2023-06,16,Yes
9644,2023-06,25,Yes
27808,2023-01,21,Yes
3981,2023-06,8,No
24705,2023-06,23,No
19303,2023-01,18,No
21452,2023-06,27,Yes
27639,2024-06,31,Yes
1964,2024-06,22,Yes
5703,2024-06,25,Yes
20310,2023-01,31,Yes
12912,2023-01,6,Yes
14327,2023-06,30,Yes
23898,2023-06,24,Yes
25769,2023-01,5,Yes
6530,2023-06,9,No
22902,2024-06,4,Yes
6820,2023-06,1,No
3122,2023-06,35,Yes
29378,2024-01,4,Yes
23032,2024-06,23,No
1342,2024-01,32,No
3109,2023-06,4,Yes
16057,2024-06,34,Yes
14014,2024-06,3,Yes
6759,2024-06,26,Yes
7362,2024-01,23,Yes
15133,2023-01,7,Yes
18755,2023-01,34,Yes
21412,2024-01,12,Yes
24188,2024-06,13,No
1689,2023-06,4,Yes
11760,2023-01,12,Yes
24326,2023-06,20,Yes
27465,2024-01,1,No
9110,2024-06,23,Yes
27242,2023-06,13,Yes
24689,2023-01,17,No
20545,2023-01,29,No
18657,2024-06,17,Yes
1060,2024-06,1,Yes
17675,2024-01,1,Yes
15587,2023-01,20,No
4571,2024-01,33,No
8090,2024-06,12,No
7027,2024-06,20,No
11618,2023-06,31,Yes
10003,2023-06,35,Yes
19006,2023-01,8,No
28165,2024-06,27,Yes
21887,2024-01,19,Yes
24413,2023-06,4,Yes
28839,2023-01,33,No
4581,2024-06,5,No
15306,2024-01,19,No
9194,2023-06,27,Yes
24944,2024-06,29,No
24344,2023-06,20,No
14834,2023-06,13,Yes
21046,2024-06,12,No
5318,2024-01,21,No
19724,2023-01,27,No
29315,2023-06,6,Yes
23229,2023-01,3,Yes
10610,2023-06,27,Yes
19576,2023-06,18,No
1177,2024-06,35,Yes
23664,2023-01,28,Yes
15592,2023-01,25,No
1627,2023-06,18,Yes
8955,2023-01,20,No
27226,2024-06,20,No
5907,2024-06,32,No
7780,2023-06,15,Yes
27117,2023-06,33,Yes
16634,2023-06,16,No
5111,2024-01,17,Yes
18437,2023-06,28,No
11021,2023-01,28,No
11654,2024-06,20,Yes
26342,2023-01,6,Yes
4064,2024-06,22,Yes
13843,2023-01,18,Yes
26314,2024-06,28,Yes
11350,2023-06,1,Yes
28628,2024-06,17,No
20629,2023-06,19,Yes
8548,2024-06,30,Yes
4695,2024-06,4,Yes
18453,2024-01,25,Yes
20392,2024-01,10,No
14348,2023-06,12,Yes
28646,2024-01,17,No
18749,2023-01,27,Yes
21726,2023-01,6,No
7352,2024-06,35,No
9688,2023-01,7,No
3812,2023-01,5,Yes
14896,2023-06,28,No
13126,2023-01,13,No
19913,2023-01,26,No
18091,2024-01,6,Yes
20775,2024-06,11,Yes
11884,2023-01,19,Yes
4873,2023-06,2,Yes
17477,2023-06,18,Yes
9018,2024-01,17,Yes
26846,2023-01,10,Yes
15561,2023-06,1,Yes
28197,2024-06,24,Yes
2041,2024-01,23,No
13167,2023-01,10,No
11345,2023-06,19,No
3780,2024-01,28,No
29255,2023-01,21,No
17972,2024-06,18,Yes
15709,2024-06,29,Yes
14576,2023-06,7,No
17388,2024-01,29,No
28980,2024-06,24,No
7885,2024-01,35,Yes
21100,2023-06,13,Yes
25871,2024-01,29,No
686,2023-06,25,Yes
5004,2023-06,35,Yes
22983,2023-01,21,Yes
29542,2023-01,6,Yes
18756,2023-06,14,No
5392,2023-06,26,No
28494,2023-01,7,Yes
6860,2023-06,2,No
3554,2024-06,27,No
10116,2024-01,19,Yes
7114,2023-06,9,No
28396,2024-01,31,Yes
17262,2023-01,22,No
10647,2023-01,28,Yes
22922,2024-01,11,No
15417,2024-06,31,Yes
16348,2023-06,13,Yes
23156,2023-01,28,No
4213,2023-06,17,Yes
20498,2023-01,35,Yes
4167,2023-01,35,No
26965,2023-06,18,No
11763,2024-01,34,Yes
2175,2024-06,8,Yes
28617,2024-06,32,Yes
28344,2023-06,4,Yes
18077,2024-01,28,No
11991,2024-01,32,Yes
20773,2024-06,21,No
12417,2023-06,29,Yes
13226,2023-06,4,Yes
10854,2024-06,7,No
11653,2023-06,2,Yes
10986,2024-06,8,No
4549,2023-01,12,Yes
24624,2024-01,25,Yes
28804,2023-06,34,Yes
8359,2023-06,32,No
5401,2023-06,18,No
25342,2024-06,17,No
22789,2023-01,7,Yes
27908,2024-01,3,No
6676,2023-06,15,No
94,2024-01,4,No
7606,2024-01,13,Yes
7292,2023-06,17,Yes
20404,2024-06,12,No
17687,2023-06,31,Yes
12383,2024-01,31,No
19974,2024-01,4,Yes
18215,2024-06,12,No
20757,2024-01,24,No
12617,2023-06,30,No
4466,2023-01,8,No
19978,2023-06,20,Yes
16158,2023-01,31,Yes
22545,2024-01,16,No
10161,2023-01,12,Yes
2175,2024-01,28,Yes
9425,2024-01,25,Yes
27360,2024-01,21,No
8058,2023-06,12,Yes
11061,2023-06,5,Yes
540,2023-06,27,No
28065,2024-01,34,Yes
10276,2023-06,24,Yes
15424,2024-01,25,No
4531,2024-01,15,Yes
9038,2024-01,28,Yes
16170,2024-06,4,Yes
2838,2024-06,7,Yes
12960,2024-06,35,Yes
920,2023-01,9,No
10401,2023-01,23,No
5147,2024-06,17,No
17795,2024-01,1,No
23786,2023-01,7,Yes
10203,2024-01,22,Yes
3582,2023-06,10,Yes
2449,2024-06,26,No
29307,2023-06,7,Yes
19940,2023-01,30,No
25940,2023-01,7,Yes
7768,2024-01,19,No
18079,2024-06,7,Yes
6505,2024-01,24,No
5723,2024-06,24,No
2526,2024-06,15,No
7326,2023-06,23,Yes
16633,2023-06,29,Yes
20141,2023-01,22,Yes
667,2024-01,11,No
19626,2023-06,28,Yes
14435,2023-01,3,No
25693,2024-01,25,No
906,2024-01,8,No
2854,2023-06,3,Yes
27346,2023-06,11,Yes
4498,2023-01,23,No
5026,2024-01,19,No
21752,2024-06,11,Yes
10599,2023-01,13,No
8326,2023-06,23,Yes
21632,2024-01,22,Yes
11083,2023-01,7,Yes
18120,2023-01,22,Yes
13245,2024-01,15,No
20507,2023-06,24,Yes
1757,2024-01,23,Yes
9924,2024-06,22,Yes
18971,2024-01,15,Yes
6410,2024-01,6,Yes
24660,2023-01,1,No
16682,2023-01,21,Yes
2819,2024-06,11,Yes
20551,2023-01,9,Yes
17117,2024-01,10,Yes
28762,2024-01,22,No
4311,2024-06,27,No
26715,2023-01,31,Yes
27304,2024-06,15,No
27063,2024-06,15,No
27722,2024-06,16,No
7881,2024-01,33,No
27577,2023-06,23,No
3974,2024-01,30,Yes
557,2023-06,33,Yes
23757,2023-01,28,Yes
11085,2023-01,25,No
3960,2024-01,29,No
10733,2023-01,19,No
28267,2023-06,7,No
15420,2023-06,1,Yes
18301,2023-06,32,Yes
13708,2024-06,15,Yes
25913,2024-01,29,No
2329,2024-06,21,No
28679,2023-06,27,No
29779,2024-06,23,Yes
13837,2024-01,18,No
6781,2023-06,35,Yes
27956,2023-01,15,Yes
21461,2023-01,31,Yes
27006,2023-01,6,No
12673,2024-06,17,No
23628,2024-01,19,Yes
20605,2024-01,18,Yes
24194,2024-01,34,No
10990,2024-06,18,Yes
17496,2023-06,32,Yes
9632,2024-01,26,Yes
27477,2023-06,13,No
17836,2023-06,29,Yes
1609,2023-01,17,Yes
13001,2024-01,6,Yes
21046,2023-01,4,No
22177,2024-06,6,No
5867,2024-01,22,Yes
18641,2023-06,29,Yes
22034,2023-06,32,No
17666,2023-06,27,Yes
6719,2023-01,16,Yes
18926,2023-01,7,Yes
29980,2024-06,33,No
6114,2024-06,19,Yes
7527,2024-06,27,No
25963,2023-06,17,Yes
18857,2023-06,5,No
27193,2024-06,23,No
29453,2023-06,1,Yes
27756,2023-06,17,Yes
13983,2024-01,14,Yes
26999,2023-01,12,Yes
13044,2024-06,7,No
24194,2023-01,8,Yes
9360,2023-01,35,Yes
6482,2024-06,18,No
20622,2023-06,1,No
14631,2024-06,15,Yes
13800,2024-06,10,No
26041,2024-01,4,No
27759,2024-06,18,No
3612,2024-06,20,No
5944,2023-01,12,Yes
4665,2023-06,24,Yes
5168,2024-06,3,Yes
25518,2023-06,7,No
13685,2023-06,13,No
8022,2024-06,3,No
4111,2024-06,3,No
6088,2024-01,27,No
24490,2023-01,34,Yes
29547,2023-06,17,No
14117,2023-06,13,Yes
12318,2024-01,33,Yes
16216,2023-06,2,No
17566,2024-01,15,Yes
28783,2024-06,2,Yes
3058,2023-06,6,No
21618,2023-01,16,Yes
3944,2024-06,24,Yes
22688,2023-06,33,No
18041,2024-01,17,No
955,2024-06,22,Yes
1152,2023-06,24,Yes
22833,2023-01,16,No
3892,2023-06,26,No
8462,2024-06,26,Yes
16325,2023-01,4,No
9686,2024-06,2,No
17922,2023-01,20,Yes
9553,2023-01,11,No
378,2024-01,33,No
8002,2024-01,11,No
796,2024-01,7,Yes
2478,2024-01,23,No
8241,2023-01,26,No
26969,2024-01,7,No
28358,2023-01,7,Yes
6954,2024-06,33,Yes
14351,2023-01,14,No
9374,2024-01,18,No
18798,2024-06,12,No
6434,2023-06,6,No
3369,2023-01,25,Yes
11970,2023-01,8,No
22104,2023-01,18,No
9204,2024-01,32,Yes
27133,2024-01,28,Yes
6967,2024-01,26,No
25471,2024-06,1,Yes
10335,2024-06,1,Yes
9695,2024-01,27,No
18627,2023-01,9,Yes
16727,2024-06,27,Yes
2120,2023-06,3,Yes
22256,2024-01,27,Yes
5173,2023-01,31,Yes
12567,2024-01,3,Yes
17501,2024-06,17,Yes
14726,2024-01,1,No
4007,2023-06,14,Yes
3320,2023-06,32,Yes
14767,2024-01,19,No
4056,2024-01,14,Yes
28518,2024-06,33,No
24372,2024-01,29,Yes
8625,2023-01,20,No
23033,2023-01,16,No
25397,2023-06,13,No
3469,2024-06,26,Yes
11048,2024-01,1,Yes
6592,2023-01,34,No
22641,2023-01,12,Yes
17856,2024-01,22,No
12874,2023-06,6,Yes
21672,2024-06,12,No
24794,2023-06,6,Yes
8172,2023-01,23,Yes
6085,2024-01,33,Yes
24254,2024-01,6,Yes
8225,2023-06,25,No
25276,2024-06,7,No
9954,2023-06,15,Yes
5250,2024-06,15,Yes
12597,2024-01,29,Yes
18927,2024-06,19,Yes
18374,2023-06,20,Yes
4363,2023-01,5,No
15776,2023-06,16,No
22001,2024-01,30,Yes
4824,2023-06,25,No
1999,2024-06,16,No
17396,2024-01,1,Yes
915,2023-06,32,Yes
24340,2024-01,10,Yes
27452,2023-06,3,Yes
172,2023-01,31,No
29146,2023-06,28,No
13104,2024-01,23,Yes
11655,2023-01,1,No
29575,2023-01,28,No
11725,2023-06,31,No
11702,2024-06,32,Yes
14531,2023-06,10,No
23434,2024-01,6,Yes
1315,2023-01,7,Yes
19931,2024-06,18,Yes
7334,2024-06,14,Yes
19406,2024-06,30,No
7715,2024-06,8,Yes
18007,2023-01,11,Yes
17559,2023-06,18,No
16053,2024-06,34,Yes
27627,2023-01,3,Yes
15533,2024-01,4,No
37,2024-06,25,No
28227,2024-06,22,No
16849,2023-01,4,No
25394,2023-01,7,No
17514,2023-01,22,Yes
22830,2023-01,23,Yes
13112,2024-01,34,No
22217,2023-01,8,Yes
17865,2024-06,24,No
3419,2023-01,4,No
26770,2023-01,35,Yes
4965,2024-01,4,Yes
29874,2023-01,22,Yes
18851,2023-06,6,Yes
21757,2024-06,13,Yes
7625,2023-06,35,Yes
9589,2024-06,33,Yes
16808,2024-06,1,Yes
28611,2023-06,33,No
9216,2024-06,9,Yes
13516,2024-01,12,No
5598,2023-01,8,Yes
21470,2023-06,10,No
663,2024-06,9,Yes
2172,2023-01,13,Yes
24424,2023-01,29,Yes
24354,2024-06,20,Yes
3892,2024-01,12,No
13353,2023-06,20,Yes
3186,2023-01,20,Yes
22185,2024-01,30,Yes
1293,2024-06,2,No
25971,2024-01,11,Yes
14978,2024-01,34,Yes
20405,2024-01,27,Yes
27113,2023-06,34,Yes
16204,2023-01,29,No
29042,2023-06,29,Yes
225,2023-01,24,Yes
28540,2023-06,20,Yes
14091,2024-06,18,Yes
4209,2024-01,18,No
16443,2023-01,19,No
21802,2023-06,24,Yes
13801,2024-06,31,Yes
10773,2023-01,16,Yes
3025,2023-06,9,Yes
8958,2024-06,31,No
14386,2023-06,6,Yes
11790,2023-06,2,Yes
2095,2023-06,10,Yes
10161,2023-01,12,Yes
18608,2024-06,10,Yes
14375,2024-01,23,No
305,2023-06,13,No
27828,2023-06,13,No
3635,2024-01,31,No
3924,2024-06,27,Yes
8550,2024-01,28,No
23952,2024-06,9,Yes
1724,2023-06,14,No
26518,2024-01,2,Yes
18047,2024-01,11,Yes
24111,2024-01,12,Yes
20996,2023-06,10,No
23501,2023-01,25,Yes
20676,2023-06,1,No
6189,2024-01,28,Yes
24477,2024-01,22,Yes
1302,2023-06,9,Yes
24482,2024-06,13,No
6452,2024-06,20,Yes
11088,2024-01,30,Yes
19666,2024-01,4,No
27087,2023-06,26,Yes
12712,2024-01,5,Yes
5979,2023-06,8,Yes
26221,2023-01,10,No
20643,2024-06,15,No
