user_id,course_id,videos_watched,hours_spent,completion_status,last_active_date
43512,4235,13,105,Completed,2019-03-27 11:55:24
37417,814,51,78,Completed,2022-11-23 20:51:17
17553,3150,24,194,Completed,2022-06-01 14:27:13
26485,3686,42,174,Incomplete,2024-07-21 09:36:47
2722,3189,17,173,Incomplete,2018-08-31 11:59:59
34309,419,10,193,Completed,2018-10-29 08:34:08
33399,4423,5,12,Incomplete,2022-12-03 06:50:57
34061,1982,34,109,Completed,2017-12-07 12:58:14
38325,4488,10,65,Completed,2021-06-10 14:25:05
56340,3226,52,100,Incomplete,2018-02-26 20:14:17
6615,1533,33,188,Incomplete,2021-01-15 19:45:50
54249,1282,40,49,Incomplete,2020-08-09 01:40:35
10040,1406,7,127,Completed,2024-12-15 17:18:49
51755,4662,39,87,Incomplete,2019-12-14 17:49:47
13852,2136,52,87,Completed,2023-12-02 07:24:28
48290,4,42,6,Incomplete,2019-06-13 00:12:45
1591,426,18,60,Incomplete,2018-10-14 05:04:52
37578,2201,36,12,Completed,2019-06-06 16:12:17
3824,2759,31,75,Incomplete,2024-05-11 05:39:35
49727,4434,1,154,Incomplete,2020-10-04 03:31:02
49266,889,24,8,Completed,2021-10-28 09:34:10
45086,4347,20,33,Incomplete,2021-03-21 21:56:01
25805,2607,10,154,Incomplete,2020-10-03 16:42:31
48718,1703,13,16,Completed,2023-04-30 00:49:07
46663,1013,49,92,Incomplete,2023-07-19 23:55:58
27477,2447,57,92,Completed,2018-03-20 16:11:15
56394,323,35,12,Completed,2020-06-29 12:02:48
5575,4283,46,186,Completed,2017-11-23 14:08:44
3456,3611,49,78,Incomplete,2019-09-28 03:28:59
11806,943,58,44,Incomplete,2023-06-08 23:02:52
28387,3027,50,16,Incomplete,2022-02-20 15:56:30
24047,947,26,99,Completed,2019-10-30 05:15:31
36176,3979,20,79,Incomplete,2022-05-31 01:25:05
33226,3669,48,113,Completed,2019-02-07 01:33:25
15242,3392,47,181,Incomplete,2021-11-16 14:22:28
5145,4537,53,72,Completed,2022-03-17 10:45:54
40162,41,7,86,Incomplete,2018-07-21 16:06:45
3948,4682,3,152,Completed,2020-12-06 08:38:29
58269,2761,14,140,Completed,2019-06-19 04:41:00
30561,1313,55,105,Completed,2022-07-21 14:16:27
25042,37,55,7,Incomplete,2017-11-22 21:02:55
42626,4251,46,32,Completed,2021-08-13 17:11:50
59450,2121,16,63,Completed,2019-07-28 14:20:46
52340,2799,18,169,Incomplete,2019-11-27 19:11:23
45461,764,54,149,Completed,2022-08-22 21:21:02
40744,4528,21,16,Completed,2023-09-26 06:33:58
6576,187,2,38,Completed,2023-06-29 01:00:09
27402,763,56,189,Incomplete,2020-12-27 01:59:49
22697,2495,21,25,Completed,2022-03-28 08:48:34
34555,1183,33,15,Completed,2020-03-28 03:28:50
1475,4766,30,31,Completed,2020-04-26 11:21:28
5426,1130,32,170,Completed,2021-06-17 19:35:24
40559,2674,28,27,Completed,2017-02-01 05:32:54
800,998,48,21,Completed,2019-07-15 01:16:32
8709,2985,47,63,Completed,2022-06-17 17:21:41
48157,635,10,43,Completed,2020-04-28 23:50:26
32724,4161,4,70,Incomplete,2022-07-24 05:48:35
54425,3160,43,69,Completed,2024-10-07 23:21:46
33342,4724,40,124,Incomplete,2020-02-02 03:30:50
6696,2486,41,132,Completed,2019-08-28 08:25:25
57412,356,39,160,Completed,2021-01-15 19:48:10
27481,1628,22,51,Incomplete,2021-02-03 23:27:36
18227,257,5,137,Completed,2020-04-19 00:17:05
44691,2492,24,28,Incomplete,2017-05-14 00:18:20
25981,1581,57,89,Completed,2017-10-08 08:46:00
13471,1190,38,78,Incomplete,2018-05-09 06:50:10
41112,1517,46,135,Incomplete,2020-03-11 18:07:00
41289,2349,43,198,Incomplete,2019-02-02 19:08:24
10675,3066,41,188,Incomplete,2021-10-25 01:40:41
15606,4108,16,5,Completed,2023-09-20 22:04:04
40890,4687,0,40,Incomplete,2023-09-21 09:56:37
16613,1855,39,37,Completed,2023-10-27 21:44:40
36968,3984,46,194,Completed,2018-02-22 02:50:48
28996,2830,16,73,Incomplete,2021-10-11 13:26:17
4330,570,8,4,Completed,2024-04-23 03:14:39
8830,1043,36,125,Completed,2017-10-20 09:48:54
31079,3974,36,126,Incomplete,2022-03-05 17:07:42
17606,3013,9,169,Completed,2017-10-07 20:51:29
20132,2060,44,176,Completed,2017-02-09 10:44:21
59070,2036,43,186,Completed,2024-03-13 10:18:21
51309,877,56,152,Completed,2020-06-06 19:57:30
58440,663,18,154,Completed,2018-07-14 04:39:34
7,974,15,145,Completed,2018-08-31 12:05:40
50202,2767,56,185,Completed,2021-09-28 16:26:56
17825,2373,9,60,Completed,2022-05-31 11:19:59
2846,2798,57,25,Incomplete,2020-04-02 05:33:37
59659,2438,8,52,Completed,2021-01-27 23:27:32
3095,1699,36,65,Completed,2022-01-07 16:32:03
39441,117,21,96,Incomplete,2022-05-31 16:42:13
19852,1888,28,27,Incomplete,2023-03-24 14:40:30
8792,3835,25,119,Incomplete,2017-12-12 11:38:29
56114,1233,26,148,Completed,2017-12-06 22:52:59
11986,3946,47,140,Completed,2019-11-08 07:33:20
2872,2165,19,126,Completed,2021-11-08 07:06:21
37884,3252,20,133,Incomplete,2018-07-06 23:55:50
3399,3331,30,38,Incomplete,2021-02-07 10:47:40
41593,1897,23,16,Incomplete,2022-08-27 19:52:05
23488,4271,0,198,Completed,2018-07-07 19:29:50
43821,4601,32,167,Incomplete,2021-01-07 00:42:54
42637,3323,18,52,Incomplete,2021-03-07 17:56:34
13927,614,36,167,Incomplete,2019-08-06 10:56:15
4233,1317,43,8,Incomplete,2022-12-27 14:35:20
6254,1166,27,192,Incomplete,2024-02-17 02:11:13
49525,976,28,112,Completed,2024-06-23 19:07:19
13733,451,10,82,Completed,2023-10-26 16:40:20
52937,600,16,126,Completed,2022-09-07 13:36:37
13473,1224,12,96,Completed,2020-07-28 18:22:08
45442,3228,55,131,Completed,2024-07-16 07:08:44
56007,2516,37,111,Completed,2023-10-12 20:25:51
38367,1063,44,59,Incomplete,2022-09-21 01:16:19
42594,4310,0,69,Completed,2019-12-09 17:21:10
21006,2317,21,87,Incomplete,2024-01-28 05:47:24
22204,950,36,69,Incomplete,2017-09-16 20:47:04
29133,1550,42,181,Incomplete,2021-01-03 00:06:41
57165,2058,51,159,Completed,2024-12-20 03:19:04
58763,574,53,91,Completed,2021-04-09 17:00:20
3858,1308,20,164,Completed,2024-06-10 12:00:24
41923,3953,50,154,Incomplete,2020-02-25 04:04:51
52437,1826,8,95,Completed,2021-01-28 09:17:11
48087,3562,16,20,Completed,2024-08-29 03:55:54
42108,3714,8,56,Completed,2023-06-18 01:31:54
8166,2528,37,156,Completed,2017-01-28 01:12:36
4321,3275,23,109,Completed,2019-04-06 12:56:57
46365,2313,8,43,Completed,2022-11-10 13:12:03
36058,2101,42,42,Incomplete,2020-10-10 11:35:29
8065,2937,0,196,Completed,2021-09-27 18:47:41
53018,4287,45,50,Incomplete,2023-11-28 15:06:10
14176,2048,32,1,Completed,2020-04-05 19:55:17
26744,3466,46,71,Completed,2024-01-03 01:27:01
8109,2904,21,157,Completed,2020-07-18 12:10:39
50219,1096,17,61,Completed,2022-09-01 17:31:43
1531,1439,24,192,Completed,2021-03-26 02:45:28
41109,501,21,141,Completed,2022-03-09 09:36:11
13300,2987,46,114,Incomplete,2021-07-13 10:00:52
2848,401,15,169,Completed,2023-01-21 23:32:10
54074,2320,10,102,Completed,2019-02-07 03:37:56
55668,389,27,198,Completed,2024-07-03 16:25:33
21816,2829,34,29,Completed,2020-05-03 01:05:08
6848,3819,14,187,Completed,2023-06-04 22:33:48
8257,3100,33,75,Incomplete,2020-06-11 21:37:59
14051,4018,42,27,Completed,2019-10-11 21:27:25
24350,4415,51,41,Completed,2024-03-22 19:34:31
41713,2720,52,40,Completed,2018-08-05 05:12:01
35392,2351,58,16,Incomplete,2022-09-01 09:29:21
46252,2378,9,109,Incomplete,2017-07-28 16:33:36
14213,986,13,35,Incomplete,2018-08-06 14:50:39
48638,1176,44,76,Incomplete,2020-04-29 09:49:48
5224,2038,52,51,Incomplete,2023-03-13 15:47:55
59862,3436,21,165,Completed,2020-11-01 04:03:28
44227,592,23,195,Incomplete,2022-04-22 22:51:09
44780,4600,40,49,Completed,2019-02-14 08:02:24
18313,291,9,65,Incomplete,2023-09-17 10:27:08
35848,2995,50,178,Incomplete,2021-05-03 13:02:22
25430,3178,19,5,Completed,2017-03-07 11:37:51
16382,2382,47,87,Completed,2018-04-07 03:00:33
47608,4225,41,89,Completed,2018-08-27 20:15:00
37928,3766,15,56,Completed,2021-09-21 17:09:01
17316,919,38,185,Completed,2024-10-03 01:23:53
2215,2590,0,14,Incomplete,2021-08-18 07:39:29
25541,4621,3,1,Completed,2020-05-15 05:25:12
15218,3681,30,122,Completed,2018-07-30 03:59:13
25218,2786,34,172,Incomplete,2024-12-09 13:47:25
48031,1595,25,166,Incomplete,2024-03-21 22:08:10
14841,3151,46,66,Completed,2021-02-06 08:33:01
36017,1234,12,12,Completed,2021-08-09 20:30:09
42943,825,32,148,Incomplete,2017-03-12 06:12:34
28260,3913,39,152,Completed,2019-02-08 09:12:48
238,1085,38,90,Completed,2019-03-07 05:34:35
20039,903,33,60,Completed,2023-07-15 16:02:10
26044,2212,51,156,Incomplete,2023-09-14 00:21:21
58027,1982,29,22,Completed,2018-05-10 09:18:33
40006,3334,31,181,Incomplete,2018-02-11 19:51:01
9192,414,47,169,Completed,2021-02-02 22:29:17
55415,4268,6,133,Incomplete,2018-01-30 17:15:56
30238,422,28,48,Completed,2020-02-25 08:17:40
58573,1911,23,15,Completed,2020-02-02 02:41:38
52212,4185,29,75,Incomplete,2023-05-26 18:40:46
6424,1865,6,45,Completed,2022-06-15 08:09:49
39827,851,22,145,Completed,2017-01-22 12:25:03
6182,3577,1,161,Completed,2020-04-27 06:36:04
38887,2335,6,113,Completed,2022-01-01 03:16:39
42044,1741,24,25,Completed,2018-02-25 12:27:46
51394,2796,4,127,Completed,2017-11-26 23:48:01
9447,4449,20,114,Completed,2021-06-28 00:15:42
17674,3899,7,101,Completed,2023-10-21 09:14:40
34673,1983,45,120,Incomplete,2022-01-22 11:19:56
30935,107,24,21,Completed,2019-08-17 14:49:11
3811,329,37,169,Completed,2017-11-03 10:17:45
31146,3712,45,51,Completed,2017-01-04 07:47:59
32313,1879,17,199,Completed,2022-03-16 01:58:27
56767,2922,20,133,Completed,2019-05-21 23:29:45
48010,4801,1,89,Incomplete,2023-03-08 16:26:37
12488,3942,17,198,Incomplete,2024-11-22 19:06:39
22246,2618,37,137,Completed,2018-11-25 09:03:21
43766,4322,26,131,Incomplete,2017-11-04 05:07:25
8123,1071,42,118,Completed,2022-06-25 04:16:46
983,1326,0,141,Completed,2017-02-04 07:35:37
6373,2873,30,105,Incomplete,2017-10-06 10:46:27
4139,4651,53,175,Incomplete,2022-12-02 15:13:08
12574,1036,14,14,Incomplete,2021-07-25 19:59:03
789,2395,19,67,Completed,2017-01-06 15:23:54
48680,3114,40,32,Completed,2017-12-15 05:12:10
28313,3343,32,74,Incomplete,2020-09-27 04:46:07
3411,513,54,174,Completed,2022-03-03 04:31:53
13065,2817,30,193,Completed,2023-08-07 05:14:38
53348,1442,22,164,Incomplete,2017-02-10 17:02:35
53326,1141,47,163,Completed,2020-03-25 13:21:06
59708,4824,6,187,Completed,2024-02-23 14:34:32
8117,3547,55,166,Completed,2022-06-08 23:19:28
175,1846,0,198,Completed,2023-08-25 14:57:17
35503,664,3,105,Completed,2018-02-22 02:38:00
44391,4293,0,129,Completed,2024-04-20 11:06:17
11864,3209,40,129,Incomplete,2021-05-11 01:21:07
11988,1300,47,67,Incomplete,2017-03-09 07:05:50
37513,2211,43,84,Incomplete,2019-12-08 07:57:42
12413,1347,48,7,Incomplete,2023-01-15 23:14:45
46071,2739,29,129,Completed,2023-12-30 15:29:43
42418,3301,21,146,Completed,2021-12-02 12:00:38
55691,4679,3,180,Completed,2019-01-19 20:44:39
40690,2868,21,103,Incomplete,2018-07-14 21:03:34
58802,2547,21,3,Completed,2018-08-02 23:44:01
18331,3427,17,78,Completed,2023-08-07 12:12:47
33038,1333,32,51,Completed,2022-05-10 09:10:19
4222,1888,4,99,Incomplete,2018-09-04 01:38:54
51951,2615,16,37,Completed,2018-04-28 18:51:45
56491,3131,45,19,Incomplete,2023-04-14 21:30:53
55229,1018,55,94,Incomplete,2022-06-11 00:53:21
58756,1159,12,57,Incomplete,2020-09-09 14:12:02
26998,675,26,4,Incomplete,2020-10-29 06:02:54
29865,1548,32,17,Completed,2022-07-25 12:15:04
44393,3503,7,3,Completed,2024-03-09 05:12:24
51401,577,21,77,Completed,2023-11-09 01:34:49
39953,4234,22,34,Incomplete,2017-10-04 10:20:17
41187,1799,16,168,Completed,2019-08-25 18:50:22
8211,2780,29,114,Incomplete,2022-01-17 19:53:39
27015,512,13,169,Completed,2020-12-02 00:08:42
20233,1633,53,13,Incomplete,2024-08-19 23:09:49
30518,2525,54,9,Completed,2022-12-18 22:58:16
31114,4723,29,142,Completed,2023-12-28 07:00:05
6807,4526,48,135,Completed,2018-08-21 05:00:42
16192,3265,11,99,Completed,2023-09-11 12:28:30
5372,4170,2,74,Completed,2019-05-29 03:03:31
18309,1984,6,16,Completed,2021-11-29 14:37:32
47823,3107,11,196,Incomplete,2022-05-16 02:13:40
42964,1027,57,120,Incomplete,2017-12-08 13:32:39
48366,4035,33,199,Incomplete,2017-01-19 17:56:30
29988,2263,8,98,Completed,2018-11-05 06:16:37
5568,55,27,80,Completed,2023-10-09 22:42:04
52580,2960,25,158,Completed,2017-11-17 23:10:47
20650,2632,43,155,Completed,2024-06-10 18:46:37
43911,4511,3,174,Completed,2019-04-05 01:53:35
52959,3519,56,24,Incomplete,2022-07-26 08:22:24
25954,3619,16,138,Completed,2022-06-11 07:39:15
30408,2847,36,177,Completed,2021-03-13 10:09:03
37143,141,19,29,Completed,2024-02-01 04:10:33
47360,456,28,151,Incomplete,2022-04-27 06:26:48
26484,1575,22,173,Completed,2018-02-04 20:40:14
32779,792,55,58,Completed,2017-02-11 12:04:53
8768,2920,9,155,Incomplete,2024-12-05 03:21:25
9966,2041,39,81,Completed,2023-04-01 16:18:50
55139,1060,41,143,Incomplete,2021-03-07 05:33:38
44698,2185,26,44,Completed,2019-09-06 09:29:01
50793,583,23,151,Completed,2020-04-04 10:09:17
2117,4507,30,142,Completed,2022-12-31 03:19:42
11587,2304,6,82,Incomplete,2017-06-10 11:04:13
48795,4368,20,29,Completed,2024-12-03 06:12:26
37794,3888,35,100,Completed,2020-09-22 17:44:12
27853,3204,27,35,Completed,2019-09-01 07:50:30
29226,868,31,56,Incomplete,2023-03-29 04:04:50
41262,1458,16,148,Completed,2018-11-29 00:01:21
30672,2370,27,93,Incomplete,2023-05-08 06:56:08
4309,2809,40,84,Completed,2019-12-23 16:41:21
36086,3686,36,101,Incomplete,2018-03-11 16:23:45
38752,3528,12,142,Completed,2019-08-15 22:46:48
52442,3467,46,32,Completed,2019-06-28 12:27:11
21828,3469,29,149,Completed,2020-07-16 22:20:48
5573,286,46,195,Completed,2023-10-03 22:33:45
28082,2339,22,70,Completed,2022-10-22 04:21:04
29176,3473,48,134,Completed,2019-11-12 01:59:32
40973,2631,34,25,Completed,2021-07-03 18:29:04
18630,2089,46,60,Completed,2017-10-08 02:51:28
59302,1235,26,175,Incomplete,2018-03-03 22:14:22
35186,4521,55,116,Completed,2020-08-12 18:02:51
39876,4711,30,6,Incomplete,2022-08-06 15:01:55
8520,4890,25,17,Completed,2020-05-16 02:46:45
31128,2409,50,169,Completed,2022-12-06 09:28:17
43322,3050,4,74,Incomplete,2017-04-08 15:55:48
13973,1985,55,74,Completed,2020-10-27 09:08:15
19273,4853,6,43,Completed,2020-02-25 21:48:31
9084,1262,55,101,Incomplete,2022-08-06 07:21:05
47925,908,33,29,Completed,2019-07-29 23:24:02
52781,1507,16,33,Completed,2017-05-15 12:52:53
47861,2752,1,116,Incomplete,2021-07-28 05:42:18
9772,4676,42,29,Incomplete,2023-02-09 14:27:47
903,3257,4,118,Completed,2023-11-27 06:21:22
57235,226,44,157,Completed,2017-12-14 17:18:16
18880,4389,39,82,Completed,2024-01-06 15:44:28
3585,748,9,179,Completed,2018-04-28 00:09:48
36462,1753,10,158,Completed,2022-11-03 14:18:57
51286,4015,40,141,Incomplete,2017-05-11 18:36:55
58244,3400,16,115,Completed,2024-07-01 04:58:47
15143,2442,59,56,Completed,2020-07-08 01:29:44
28305,4574,22,57,Completed,2022-07-21 23:47:59
37089,4385,25,51,Completed,2024-08-01 07:46:58
17005,241,34,36,Completed,2022-05-30 22:22:39
27206,2412,14,172,Incomplete,2018-05-12 12:24:02
10104,3337,46,103,Incomplete,2017-09-21 05:44:58
49990,3620,19,10,Incomplete,2018-01-22 06:38:18
13136,4750,49,185,Incomplete,2024-07-25 19:35:08
24849,3728,28,135,Completed,2020-08-29 19:55:49
15153,2424,48,144,Completed,2022-09-04 22:07:46
46798,3244,56,98,Incomplete,2022-05-14 16:13:08
44873,3077,5,125,Incomplete,2020-02-28 17:08:15
18195,4832,34,14,Incomplete,2019-10-17 05:43:55
1756,671,27,126,Incomplete,2017-05-19 23:31:31
29232,3150,11,135,Incomplete,2020-12-30 21:16:40
48498,2243,59,51,Incomplete,2022-06-27 16:10:24
2444,2928,15,33,Completed,2019-04-22 23:03:29
47666,1210,28,197,Incomplete,2023-02-26 12:48:52
36627,3107,1,86,Incomplete,2017-08-21 06:44:45
4650,4837,1,156,Completed,2017-02-22 13:33:14
24727,3058,5,134,Incomplete,2021-01-15 12:40:13
14725,1679,48,116,Completed,2022-06-13 13:10:21
16543,2291,51,149,Incomplete,2024-12-25 21:22:46
58240,200,19,30,Incomplete,2019-04-06 15:06:55
27828,2985,16,141,Completed,2019-11-13 21:47:46
24063,177,11,53,Incomplete,2022-11-23 05:24:23
19979,4368,52,149,Incomplete,2020-07-15 18:22:51
57432,281,54,19,Completed,2020-05-23 07:51:52
5327,4600,11,63,Incomplete,2021-04-17 10:24:38
14070,4819,42,97,Incomplete,2018-06-03 02:22:42
24595,25,24,12,Incomplete,2017-01-13 22:19:44
50781,729,5,134,Incomplete,2024-10-29 02:51:34
24809,279,16,177,Incomplete,2020-05-18 13:46:13
48101,3216,12,175,Completed,2020-04-20 13:00:10
49617,540,17,187,Completed,2022-07-15 23:13:41
56088,4406,16,102,Completed,2022-11-16 03:57:56
4661,3516,43,1,Completed,2017-08-03 17:17:36
34003,660,50,31,Incomplete,2023-08-13 16:03:46
19991,4258,47,36,Completed,2022-08-04 16:14:42
17485,3678,16,11,Completed,2017-09-07 05:19:09
24702,3106,46,111,Completed,2018-09-01 13:31:43
38001,2075,50,92,Completed,2017-04-26 21:53:22
4616,2585,49,195,Incomplete,2024-04-22 06:34:46
16015,1064,4,139,Completed,2018-08-22 08:53:27
44427,646,45,182,Completed,2020-11-09 06:45:43
24421,1858,40,40,Completed,2022-07-08 10:13:27
46030,2827,51,114,Incomplete,2017-04-13 17:38:21
7318,1555,17,55,Completed,2023-09-24 22:52:26
6594,2787,32,182,Incomplete,2021-12-31 03:50:43
57911,3633,9,111,Incomplete,2021-04-06 16:18:48
24371,3929,38,43,Incomplete,2023-11-12 03:21:38
21621,987,55,155,Completed,2024-11-22 23:54:08
17432,929,59,58,Incomplete,2019-10-04 23:29:28
20108,1051,33,198,Completed,2023-01-28 05:32:18
30291,3616,27,184,Incomplete,2024-03-14 05:03:37
48219,1380,24,188,Completed,2024-12-16 21:10:15
54592,4010,37,12,Incomplete,2022-11-25 04:54:12
42059,1914,24,197,Completed,2023-12-23 05:28:26
52628,1909,11,91,Completed,2022-12-01 12:29:53
47145,131,15,142,Incomplete,2021-01-29 23:06:52
11442,1959,56,144,Incomplete,2019-05-06 06:06:31
27752,17,37,189,Incomplete,2017-07-22 10:55:37
14767,3253,47,65,Completed,2022-10-06 22:32:01
55727,3683,28,33,Incomplete,2019-09-20 04:09:26
58606,1302,10,117,Completed,2020-07-11 16:22:29
2295,4763,28,101,Completed,2018-08-04 12:41:40
18292,629,29,76,Completed,2022-11-01 23:17:05
43196,1574,34,90,Completed,2021-03-03 03:21:42
28878,899,19,8,Completed,2023-05-20 17:04:57
53388,267,19,79,Completed,2022-02-08 21:33:08
54184,4482,0,52,Incomplete,2017-05-07 17:04:23
34991,3963,35,47,Incomplete,2018-10-18 12:21:38
14270,3744,58,83,Incomplete,2023-10-31 21:21:12
41673,2765,46,66,Completed,2024-06-29 15:09:18
47578,2975,58,144,Completed,2020-09-19 01:43:30
19883,424,21,96,Incomplete,2017-03-06 14:17:26
35327,1793,54,150,Completed,2024-07-30 19:40:57
21234,1191,0,2,Completed,2020-07-21 09:57:56
43571,1274,31,22,Incomplete,2023-05-28 15:01:56
10173,3906,15,66,Incomplete,2017-05-30 00:10:18
4699,1422,3,116,Incomplete,2018-04-23 17:56:21
57483,334,10,195,Incomplete,2021-03-20 01:11:10
56141,2376,3,140,Completed,2017-06-23 05:06:58
51014,4961,33,32,Completed,2018-10-11 09:51:00
54715,3898,1,20,Incomplete,2017-05-31 20:45:41
59857,1965,46,134,Incomplete,2023-09-28 04:42:32
16040,4814,52,111,Completed,2023-08-22 01:59:57
1395,2392,17,14,Incomplete,2018-10-07 00:43:44
30901,4763,37,167,Completed,2021-01-15 13:25:57
8177,2948,1,145,Completed,2024-07-11 06:40:08
7004,729,23,65,Incomplete,2018-11-22 21:48:28
20413,603,7,17,Completed,2023-12-27 21:22:57
25361,2234,35,16,Incomplete,2018-05-15 00:55:50
33666,4186,31,196,Incomplete,2021-10-22 22:20:11
50238,606,27,135,Completed,2018-01-13 15:48:15
21191,2681,4,163,Incomplete,2024-10-12 21:02:57
11674,4300,54,19,Incomplete,2024-05-05 21:14:14
34136,2608,14,81,Completed,2022-09-27 08:26:35
41011,2133,24,136,Completed,2021-03-16 22:46:05
14672,2118,16,41,Incomplete,2021-10-09 00:56:49
37644,4843,49,125,Completed,2021-06-07 10:07:23
10007,606,29,146,Incomplete,2022-08-18 02:22:18
7616,4205,49,180,Completed,2024-07-22 22:38:07
8027,1677,18,182,Incomplete,2021-03-13 03:49:38
39443,4445,11,141,Completed,2024-01-07 04:26:46
34713,2187,58,6,Incomplete,2021-05-07 06:25:05
23416,1570,51,16,Incomplete,2017-06-30 03:56:25
15607,3980,0,107,Completed,2024-11-06 01:49:17
52518,1860,14,13,Incomplete,2023-03-26 21:14:23
14611,4427,22,45,Completed,2018-02-05 09:56:00
28197,576,56,180,Completed,2020-06-02 00:10:22
23639,1156,10,151,Incomplete,2018-10-12 09:53:33
30823,3026,20,199,Completed,2017-01-16 01:46:33
20698,2254,50,23,Incomplete,2022-11-22 05:59:41
21989,1383,15,121,Incomplete,2024-02-23 16:47:08
43785,3337,0,128,Completed,2024-08-11 07:34:39
49193,1445,27,163,Completed,2023-06-16 10:24:17
26186,703,55,77,Incomplete,2021-05-07 23:32:33
13100,2303,40,155,Completed,2018-01-06 22:30:05
34209,1017,52,116,Completed,2020-12-07 19:28:56
44577,3386,38,136,Incomplete,2021-04-28 05:31:22
47359,2387,35,142,Completed,2024-11-14 17:45:39
22427,262,25,148,Completed,2022-08-04 10:59:54
5306,1360,53,142,Completed,2019-05-22 04:26:24
47935,852,46,119,Incomplete,2019-11-15 15:40:38
58671,152,26,12,Completed,2018-11-06 23:41:33
12470,4523,26,69,Completed,2021-03-13 22:56:35
28675,37,10,56,Completed,2017-10-16 01:09:06
51981,792,51,116,Incomplete,2018-06-26 11:50:12
58004,1468,18,169,Completed,2023-12-03 19:45:15
19587,4564,13,79,Incomplete,2022-05-23 08:30:09
15126,420,37,30,Completed,2023-06-18 09:48:53
23598,556,8,196,Incomplete,2022-06-23 03:26:07
9509,2974,40,30,Completed,2020-08-12 10:15:59
11075,2233,7,7,Completed,2024-07-12 19:35:50
52499,259,45,11,Incomplete,2022-03-17 19:55:22
39715,1806,51,84,Completed,2020-06-13 03:15:43
50467,47,31,126,Incomplete,2018-03-05 10:55:57
46754,4741,21,166,Completed,2017-04-08 04:26:40
48225,2765,17,60,Completed,2019-02-03 05:30:40
37041,2404,16,187,Completed,2017-07-23 16:55:35
14904,1760,11,16,Incomplete,2019-06-20 10:49:01
29951,3760,13,120,Completed,2017-08-11 21:49:13
38,223,24,32,Completed,2019-01-30 09:59:21
48583,3608,10,118,Completed,2022-06-09 04:31:29
57832,4621,36,197,Incomplete,2019-04-23 11:49:15
31543,4373,46,168,Completed,2018-06-09 00:46:59
58255,1823,14,76,Completed,2018-06-09 19:10:17
18232,634,39,37,Completed,2017-07-30 19:02:30
11522,2616,6,8,Completed,2017-05-11 06:13:31
49674,3276,24,99,Completed,2018-09-27 04:10:02
17027,836,26,183,Incomplete,2020-11-27 07:40:38
55799,1536,16,9,Completed,2022-01-27 16:55:00
38995,4732,48,188,Incomplete,2024-03-01 16:32:30
29952,613,23,15,Completed,2023-05-03 12:33:28
12730,4422,46,36,Completed,2024-08-18 02:20:28
17855,406,5,31,Completed,2020-03-23 20:19:41
36806,4740,57,116,Completed,2020-11-26 08:05:05
27084,1534,1,64,Incomplete,2021-10-29 13:46:29
19939,1290,47,86,Completed,2019-04-25 09:30:34
37749,3740,33,64,Incomplete,2024-12-20 16:10:55
27945,3131,11,121,Incomplete,2017-07-19 17:55:38
47303,1895,43,142,Completed,2018-01-03 21:35:39
53544,4122,26,61,Completed,2020-07-09 23:55:09
19039,1143,20,5,Completed,2022-03-10 21:05:43
1201,4944,57,15,Incomplete,2022-11-11 14:45:20
16748,1438,33,12,Completed,2017-08-03 00:56:59
48001,937,48,109,Incomplete,2022-01-16 13:21:22
47507,1716,48,176,Completed,2020-03-17 22:54:46
11062,1141,51,27,Incomplete,2017-11-28 13:08:27
7010,2826,51,115,Incomplete,2020-05-11 00:00:41
44836,425,34,108,Completed,2021-09-12 07:20:34
19198,4843,34,14,Completed,2020-02-08 18:46:32
8702,422,18,124,Completed,2018-09-25 18:01:42
31907,4142,5,44,Completed,2018-05-21 14:20:02
33633,2696,15,13,Incomplete,2017-10-14 19:10:58
24563,1464,33,172,Completed,2022-12-20 00:00:49
45347,1446,38,93,Incomplete,2023-04-02 02:36:44
32328,2761,26,94,Completed,2020-03-16 00:52:29
26677,212,51,44,Completed,2021-05-05 22:06:15
32099,612,27,186,Incomplete,2018-12-22 23:37:55
58548,2566,20,99,Incomplete,2023-07-11 14:16:26
37983,301,3,172,Incomplete,2017-07-20 16:52:30
21167,2558,53,29,Completed,2023-07-03 01:27:57
50127,2192,14,166,Completed,2019-09-02 07:46:38
24919,3544,55,148,Completed,2017-11-23 07:32:40
14941,249,8,19,Incomplete,2021-09-12 11:42:13
33278,4930,36,47,Completed,2021-04-26 10:01:52
46720,2300,11,46,Completed,2017-07-28 18:12:45
9344,831,1,90,Completed,2023-08-03 05:38:08
12205,2828,56,81,Completed,2018-12-28 04:23:57
51826,4178,11,90,Completed,2020-10-25 18:45:10
57361,2168,18,178,Incomplete,2017-10-21 18:10:18
50122,3869,8,69,Completed,2024-04-27 06:29:02
10020,4677,21,120,Incomplete,2020-08-26 02:34:20
23930,1548,56,126,Incomplete,2023-04-10 00:39:03
52853,2357,1,152,Completed,2019-03-29 20:40:49
23374,1823,26,19,Completed,2020-08-02 04:46:19
3783,4896,1,6,Incomplete,2018-06-15 10:41:33
54438,4293,36,39,Incomplete,2020-04-18 04:09:17
20200,2578,39,166,Incomplete,2017-04-01 13:43:23
37612,389,21,142,Incomplete,2022-08-16 20:28:56
36226,1087,13,126,Completed,2019-04-27 02:47:58
31556,255,0,54,Incomplete,2024-02-01 01:23:23
41522,4172,24,18,Incomplete,2022-08-15 07:13:41
