student_id,age,gender,city,education_level,enrollment_date
31541,27,Male,Bangalore,Undergraduate,2021-01-29 06:14:07
25587,22,Female,Kolkata,Postgraduate,2020-01-01 07:52:01
23818,23,Female,Mumbai,Undergraduate,2023-02-27 06:28:23
39302,19,Female,Delhi,School,2018-08-29 01:47:31
29451,26,Female,Delhi,School,2021-11-07 03:41:36
24743,25,Female,Delhi,Undergraduate,2018-10-15 12:00:10
12238,25,Female,Delhi,Undergraduate,2018-06-23 13:15:05
11553,15,Female,Bangalore,Undergraduate,2018-11-11 11:11:11
25154,18,Male,Kolkata,School,2023-04-28 21:51:15
1138,25,Male,Delhi,School,2020-06-04 20:54:36
26198,17,Female,Mumbai,School,2022-03-20 00:02:29
37808,22,Male,Delhi,School,2019-02-12 09:09:03
42047,15,Female,Bangalore,Postgraduate,2020-04-29 08:24:36
2969,22,Male,Bangalore,School,2020-12-26 14:20:08
11722,20,Male,Bangalore,School,2024-12-16 14:07:16
31109,25,Female,Kolkata,Postgraduate,2022-04-10 17:04:11
17796,16,Male,Kolkata,Postgraduate,2022-10-28 17:15:28
47029,18,Male,Mumbai,Undergraduate,2023-10-23 01:04:19
13393,20,Male,Delhi,Undergraduate,2019-09-08 04:32:40
33466,22,Male,Kolkata,Postgraduate,2021-08-24 11:57:51
31224,24,Male,Mumbai,School,2019-03-09 08:08:49
23378,16,Male,Mumbai,School,2020-09-30 06:21:13
25739,26,Male,Delhi,School,2019-05-07 07:13:23
43693,25,Male,Bangalore,School,2018-10-26 09:01:47
25291,19,Female,Bangalore,Postgraduate,2021-02-01 22:40:08
152,28,Male,Delhi,Postgraduate,2018-09-23 18:48:06
14219,24,Female,Mumbai,Undergraduate,2018-11-29 13:47:15
37245,25,Female,Delhi,Postgraduate,2024-07-08 19:34:07
23651,28,Female,Delhi,Undergraduate,2018-12-19 12:26:55
37511,22,Female,Mumbai,Undergraduate,2018-06-02 22:41:52
28807,26,Male,Chennai,Undergraduate,2020-01-11 08:36:06
5268,22,Male,Delhi,Postgraduate,2023-02-27 00:34:42
22567,17,Female,Bangalore,Postgraduate,2018-11-09 20:44:01
46835,15,Female,Mumbai,School,2020-12-14 22:14:48
45473,19,Male,Chennai,Postgraduate,2019-12-08 21:32:38
44876,22,Male,Delhi,Postgraduate,2023-12-22 03:34:39
12009,18,Female,Bangalore,Postgraduate,2019-04-04 23:02:43
10097,16,Female,Kolkata,School,2017-03-02 09:24:42
19211,20,Female,Mumbai,School,2021-04-04 22:28:28
7934,17,Female,Bangalore,School,2017-08-01 19:51:29
14458,25,Female,Delhi,School,2017-11-26 08:32:53
19388,20,Male,Chennai,School,2018-08-13 13:37:44
27978,28,Female,Delhi,School,2024-04-05 15:50:48
28630,18,Male,Mumbai,Postgraduate,2018-10-15 12:54:48
7060,20,Male,Bangalore,School,2023-02-20 02:10:56
27463,18,Male,Chennai,Postgraduate,2024-05-08 06:01:14
17511,22,Female,Mumbai,Postgraduate,2020-05-04 21:14:47
26324,16,Female,Kolkata,Postgraduate,2022-12-12 06:29:52
43598,16,Female,Chennai,Undergraduate,2022-03-04 22:31:47
30276,15,Female,Chennai,Undergraduate,2020-10-05 14:04:34
26321,20,Female,Chennai,School,2022-12-08 11:06:41
26128,24,Female,Bangalore,Postgraduate,2022-10-05 09:24:16
26350,23,Female,Chennai,School,2023-02-19 21:41:33
11607,17,Male,Chennai,Postgraduate,2020-12-10 15:15:31
23888,21,Male,Delhi,Postgraduate,2020-05-08 23:31:00
43554,24,Female,Bangalore,Postgraduate,2018-06-09 12:38:28
28363,27,Male,Mumbai,Postgraduate,2021-11-02 05:55:08
37797,23,Female,Bangalore,Undergraduate,2018-11-03 06:16:51
34028,29,Female,Mumbai,Postgraduate,2021-07-10 00:20:48
14262,18,Female,Chennai,School,2017-01-16 14:17:11
3482,23,Male,Chennai,School,2017-02-23 09:47:13
40032,28,Female,Delhi,School,2022-12-09 10:20:05
12136,27,Male,Mumbai,Postgraduate,2017-07-07 10:19:32
46861,25,Male,Kolkata,School,2018-01-24 13:03:43
28894,28,Female,Kolkata,School,2022-09-18 10:39:03
35936,27,Female,Chennai,School,2022-04-27 03:17:30
37245,17,Female,Mumbai,School,2017-08-21 04:03:06
10421,29,Male,Bangalore,School,2019-03-26 00:32:57
40248,23,Female,Chennai,School,2023-02-01 20:19:43
47728,21,Male,Delhi,Postgraduate,2019-08-01 22:28:12
28529,27,Male,Chennai,Undergraduate,2024-01-24 04:00:41
28985,22,Male,Delhi,Postgraduate,2021-08-11 11:09:03
35930,27,Female,Bangalore,Postgraduate,2017-07-17 08:46:02
46634,18,Male,Bangalore,Undergraduate,2022-01-09 22:13:16
36787,28,Male,Bangalore,School,2022-06-12 07:19:15
26841,26,Female,Delhi,Undergraduate,2021-09-20 11:49:07
9898,17,Female,Chennai,Undergraduate,2024-06-25 09:47:51
7963,26,Female,Mumbai,Postgraduate,2021-10-27 10:00:35
11455,20,Female,Kolkata,School,2018-03-22 04:20:04
4663,19,Female,Mumbai,Undergraduate,2020-05-12 00:27:29
48137,19,Female,Bangalore,School,2019-01-06 14:42:50
5968,26,Male,Chennai,Postgraduate,2023-06-15 12:45:35
5625,16,Female,Mumbai,Undergraduate,2017-09-12 18:43:59
32845,20,Male,Bangalore,Undergraduate,2019-05-02 01:39:26
43014,19,Female,Mumbai,Postgraduate,2019-11-03 04:48:48
43415,23,Female,Mumbai,School,2020-07-05 10:28:22
43258,24,Female,Chennai,Postgraduate,2017-09-19 15:18:04
39967,20,Female,Kolkata,Undergraduate,2019-08-16 15:24:09
1796,25,Male,Kolkata,Postgraduate,2024-02-09 05:32:32
7070,21,Female,Bangalore,Undergraduate,2020-07-07 22:36:40
41054,25,Male,Kolkata,Undergraduate,2020-08-20 00:38:02
26077,20,Male,Bangalore,Postgraduate,2023-10-05 10:59:25
9791,27,Male,Mumbai,School,2021-01-15 21:44:33
10286,19,Male,Bangalore,School,2020-07-29 04:38:09
36931,23,Male,Chennai,Postgraduate,2017-03-27 15:25:08
36182,23,Male,Mumbai,School,2017-09-06 05:42:19
39741,25,Male,Chennai,School,2024-10-12 07:31:26
27708,26,Male,Delhi,School,2024-11-13 20:37:36
21729,20,Female,Kolkata,Undergraduate,2020-08-20 02:19:15
25660,27,Female,Delhi,Postgraduate,2021-06-24 04:20:31
29214,19,Female,Chennai,Undergraduate,2017-05-31 11:52:50
16594,29,Female,Mumbai,Undergraduate,2023-04-25 12:03:19
22509,21,Male,Mumbai,School,2024-05-06 20:51:42
28910,21,Male,Kolkata,Undergraduate,2020-03-23 21:10:43
40780,18,Female,Chennai,Undergraduate,2023-10-19 22:45:58
20492,22,Male,Chennai,Postgraduate,2024-07-27 19:54:38
16995,22,Male,Chennai,Undergraduate,2018-03-07 08:12:10
35270,15,Male,Bangalore,Postgraduate,2022-05-18 09:52:49
14295,24,Male,Kolkata,Undergraduate,2020-05-21 00:55:08
11437,15,Female,Delhi,Undergraduate,2021-02-25 08:14:22
29962,26,Male,Kolkata,Undergraduate,2022-08-07 09:09:37
39835,19,Female,Delhi,School,2023-09-16 21:13:07
16828,17,Male,Kolkata,Postgraduate,2021-03-21 12:13:58
43276,28,Female,Chennai,Postgraduate,2023-10-26 23:08:17
23828,26,Female,Mumbai,School,2023-12-04 04:28:02
42615,20,Male,Chennai,Postgraduate,2017-07-14 01:16:55
24891,18,Male,Chennai,Postgraduate,2017-05-10 06:54:09
12070,18,Male,Kolkata,Postgraduate,2019-01-27 14:56:13
48512,16,Female,Mumbai,Undergraduate,2021-09-13 04:22:46
27678,28,Female,Mumbai,School,2022-03-14 12:51:21
16510,27,Male,Bangalore,Undergraduate,2023-12-25 14:04:40
30331,16,Female,Mumbai,School,2019-08-06 06:03:58
47430,22,Female,Chennai,Undergraduate,2022-01-21 13:54:46
31117,16,Female,Mumbai,Undergraduate,2021-08-15 18:54:24
9538,27,Male,Bangalore,Undergraduate,2019-05-28 02:16:48
39407,29,Male,Kolkata,Undergraduate,2019-09-27 13:18:03
8148,27,Female,Bangalore,School,2022-02-14 19:28:16
44652,28,Female,Delhi,Postgraduate,2021-10-12 17:15:45
39214,25,Male,Chennai,Undergraduate,2023-07-13 00:26:46
15709,22,Male,Delhi,Postgraduate,2018-02-24 13:29:53
13289,16,Male,Mumbai,Postgraduate,2017-03-20 17:32:49
39725,20,Female,Bangalore,Postgraduate,2022-09-26 09:39:55
23006,27,Female,Bangalore,School,2017-06-10 07:45:21
12463,18,Female,Delhi,School,2017-11-16 23:46:42
19123,27,Female,Chennai,Undergraduate,2018-12-07 21:31:20
11821,29,Male,Kolkata,Postgraduate,2018-10-08 15:18:20
5356,29,Male,Delhi,Postgraduate,2021-04-13 05:48:54
23507,25,Female,Bangalore,Undergraduate,2024-02-01 04:32:20
9710,23,Male,Delhi,Undergraduate,2017-03-17 11:09:45
17524,17,Male,Mumbai,Postgraduate,2022-09-11 04:17:24
48595,22,Male,Kolkata,Postgraduate,2021-07-23 19:19:58
18183,21,Female,Delhi,School,2018-02-02 18:59:52
43514,28,Female,Chennai,Undergraduate,2020-01-16 16:05:29
26639,19,Female,Delhi,Postgraduate,2017-10-28 20:26:54
23266,29,Male,Mumbai,School,2018-03-27 13:12:37
46175,24,Female,Mumbai,School,2017-08-05 05:10:21
23553,28,Female,Delhi,Undergraduate,2018-07-04 16:56:58
29097,28,Female,Kolkata,Postgraduate,2019-05-04 10:21:35
49626,27,Male,Chennai,Undergraduate,2023-11-14 23:29:02
35385,18,Male,Mumbai,Undergraduate,2017-03-03 05:26:38
45771,24,Female,Kolkata,Postgraduate,2019-07-30 15:05:50
35602,29,Male,Bangalore,School,2021-01-16 21:46:54
38143,21,Male,Mumbai,Undergraduate,2022-12-26 03:41:49
25454,22,Male,Chennai,Postgraduate,2024-04-19 23:34:13
33099,24,Male,Delhi,Undergraduate,2020-10-09 09:31:54
22438,25,Female,Bangalore,Undergraduate,2020-01-25 06:12:35
7117,21,Female,Kolkata,School,2022-07-01 07:27:49
22323,22,Male,Kolkata,Undergraduate,2020-11-10 23:38:37
29193,23,Female,Mumbai,Postgraduate,2018-03-25 09:57:44
31934,19,Male,Chennai,Postgraduate,2021-08-03 00:26:56
31620,26,Male,Bangalore,Undergraduate,2020-04-19 13:35:57
22136,25,Male,Chennai,School,2022-03-30 04:45:30
46762,29,Male,Kolkata,Postgraduate,2023-07-29 09:01:27
44632,20,Male,Kolkata,Postgraduate,2020-02-06 06:48:22
26318,24,Male,Delhi,Postgraduate,2020-05-20 19:24:08
10225,15,Male,Delhi,Postgraduate,2019-01-05 21:11:32
18809,21,Female,Kolkata,School,2024-12-04 09:39:14
3133,22,Female,Delhi,School,2024-08-20 07:17:11
19576,17,Male,Delhi,School,2018-04-09 04:08:28
33409,28,Male,Mumbai,Undergraduate,2022-07-06 17:10:27
7997,26,Male,Chennai,Undergraduate,2024-09-05 01:25:05
42334,22,Female,Chennai,Undergraduate,2022-06-15 13:00:36
24110,15,Female,Bangalore,Postgraduate,2024-09-22 16:32:59
14197,27,Female,Kolkata,Undergraduate,2019-10-25 10:44:53
34217,25,Male,Bangalore,Undergraduate,2021-10-13 23:38:08
44502,18,Male,Chennai,Postgraduate,2023-11-09 09:51:20
28291,25,Female,Bangalore,School,2021-12-05 06:36:34
45225,19,Male,Mumbai,Postgraduate,2021-07-22 16:16:03
4988,23,Male,Mumbai,School,2021-01-11 08:32:44
41626,16,Male,Kolkata,Undergraduate,2020-12-27 01:46:42
39984,24,Male,Delhi,Undergraduate,2020-06-20 16:45:53
45357,22,Female,Bangalore,Undergraduate,2018-11-10 04:02:26
7589,16,Female,Delhi,Undergraduate,2020-07-17 02:42:06
21332,16,Female,Mumbai,Postgraduate,2018-09-12 14:07:11
4725,27,Female,Chennai,School,2021-03-04 22:20:20
24993,27,Male,Kolkata,Undergraduate,2022-03-16 05:06:58
11823,16,Female,Chennai,Postgraduate,2017-12-26 06:57:26
36586,18,Female,Bangalore,School,2024-05-15 10:03:47
33082,21,Male,Chennai,School,2021-01-02 08:47:18
22211,25,Female,Mumbai,Undergraduate,2021-05-19 11:48:27
31773,21,Female,Kolkata,Postgraduate,2022-06-23 17:40:06
39131,16,Male,Mumbai,School,2024-06-28 15:47:16
11484,17,Male,Delhi,Postgraduate,2018-03-10 08:49:39
33759,29,Male,Mumbai,Undergraduate,2017-03-17 20:36:18
48792,29,Female,Chennai,School,2022-02-07 10:11:55
40793,26,Male,Mumbai,Postgraduate,2021-07-16 11:09:41
10348,29,Male,Kolkata,Postgraduate,2023-01-04 21:29:43
21262,15,Male,Delhi,Postgraduate,2020-11-26 04:48:04
40306,23,Female,Kolkata,Postgraduate,2022-10-30 08:31:39
33645,22,Female,Kolkata,Undergraduate,2023-12-22 06:13:43
3678,18,Female,Chennai,School,2021-02-14 09:12:23
4649,28,Female,Kolkata,Undergraduate,2023-07-15 11:18:54
38564,18,Female,Chennai,School,2017-02-16 11:09:22
17553,28,Male,Kolkata,Postgraduate,2021-08-31 03:49:12
23596,21,Female,Chennai,Postgraduate,2020-11-27 19:34:19
18994,16,Male,Chennai,Postgraduate,2022-05-25 20:38:34
31541,17,Male,Chennai,School,2024-05-30 14:49:53
1855,24,Male,Chennai,Undergraduate,2019-09-14 13:38:41
13753,22,Male,Kolkata,Postgraduate,2019-04-19 02:19:56
28363,19,Female,Delhi,School,2022-09-21 09:38:18
31444,18,Female,Chennai,School,2023-04-18 18:39:29
47001,21,Male,Kolkata,Postgraduate,2021-09-12 16:46:28
1162,23,Male,Kolkata,School,2023-12-11 04:17:07
29057,21,Male,Mumbai,Postgraduate,2024-09-14 11:33:10
47645,28,Female,Kolkata,School,2022-05-26 22:18:03
30181,17,Female,Delhi,Postgraduate,2019-01-11 08:01:13
23144,21,Male,Mumbai,Undergraduate,2020-11-23 03:31:03
39533,18,Male,Kolkata,School,2017-05-03 04:06:38
41392,20,Male,Kolkata,School,2022-11-02 10:07:58
1863,27,Male,Kolkata,School,2017-08-27 01:21:02
8768,26,Female,Bangalore,Undergraduate,2022-08-19 16:54:34
28792,17,Female,Delhi,Postgraduate,2021-08-24 23:39:37
49744,21,Male,Delhi,Undergraduate,2017-05-22 22:34:24
32786,21,Female,Bangalore,Postgraduate,2024-01-06 03:23:20
26053,21,Female,Bangalore,School,2017-02-19 12:58:36
1144,27,Male,Kolkata,Postgraduate,2022-11-19 17:42:09
31237,29,Female,Chennai,School,2023-10-09 02:43:51
41580,27,Male,Mumbai,Undergraduate,2021-10-06 17:49:18
23957,24,Female,Kolkata,Undergraduate,2017-01-20 22:44:36
32955,27,Female,Kolkata,School,2022-07-06 11:01:23
17229,28,Female,Delhi,Undergraduate,2020-10-19 17:08:29
15144,16,Female,Kolkata,Undergraduate,2024-11-24 08:22:00
21236,29,Male,Kolkata,Undergraduate,2020-08-17 07:40:11
6094,28,Male,Mumbai,Postgraduate,2018-09-20 19:34:52
35810,21,Male,Mumbai,Postgraduate,2019-07-24 05:51:16
45843,28,Male,Mumbai,School,2023-08-04 09:23:41
17053,16,Male,Delhi,Undergraduate,2022-03-28 01:29:50
24228,29,Male,Kolkata,Undergraduate,2021-02-27 21:09:42
46573,22,Male,Mumbai,Postgraduate,2019-08-04 18:14:33
4532,15,Female,Bangalore,Undergraduate,2019-02-28 07:30:13
21211,22,Male,Bangalore,School,2018-09-01 16:57:53
26438,19,Female,Bangalore,Undergraduate,2024-12-22 01:48:40
25877,19,Female,Chennai,School,2019-04-03 23:02:11
34097,28,Male,Bangalore,Postgraduate,2019-10-20 22:54:02
41076,29,Male,Bangalore,Postgraduate,2023-05-20 21:56:24
26421,23,Female,Bangalore,Postgraduate,2021-05-09 00:37:40
35451,18,Female,Bangalore,School,2017-08-14 18:53:33
20466,18,Female,Bangalore,Postgraduate,2024-06-10 00:09:12
48926,20,Female,Bangalore,School,2024-12-19 03:33:56
15644,15,Male,Mumbai,Undergraduate,2018-03-07 01:33:53
23902,20,Female,Chennai,Postgraduate,2019-11-08 00:42:08
34589,24,Male,Mumbai,Postgraduate,2021-02-20 01:09:57
2691,22,Male,Mumbai,Postgraduate,2023-02-05 12:24:23
5845,21,Female,Kolkata,Undergraduate,2024-12-24 08:57:03
20658,18,Female,Mumbai,Postgraduate,2024-01-25 03:23:12
23194,26,Female,Kolkata,Postgraduate,2023-02-23 16:36:08
2988,20,Male,Kolkata,School,2019-08-03 00:31:56
10698,23,Female,Kolkata,Undergraduate,2018-06-15 13:14:25
574,18,Female,Bangalore,Undergraduate,2021-02-17 21:37:55
42546,29,Male,Mumbai,Undergraduate,2017-07-24 02:33:34
45490,21,Female,Kolkata,Undergraduate,2024-09-22 06:43:25
26255,21,Female,Delhi,School,2022-01-21 15:32:40
38899,20,Female,Bangalore,School,2020-12-28 04:09:02
46047,15,Female,Chennai,Undergraduate,2023-09-20 16:09:07
34992,23,Female,Kolkata,Postgraduate,2017-02-01 20:18:44
9204,19,Female,Mumbai,Postgraduate,2018-08-16 00:52:55
32239,15,Male,Kolkata,Undergraduate,2023-06-18 02:23:13
31285,21,Male,Delhi,School,2021-08-08 21:36:32
2913,21,Female,Kolkata,Undergraduate,2020-10-30 11:41:48
1820,24,Female,Mumbai,School,2022-07-24 15:08:49
32509,26,Male,Mumbai,School,2024-12-05 00:02:55
38078,26,Female,Delhi,Undergraduate,2021-06-04 09:47:52
14624,20,Female,Bangalore,Postgraduate,2021-11-05 22:32:08
5922,22,Male,Kolkata,Undergraduate,2023-11-16 20:34:39
4511,22,Female,Kolkata,School,2019-06-07 07:05:39
22356,26,Male,Bangalore,Undergraduate,2021-12-05 23:20:59
42582,25,Female,Delhi,Postgraduate,2019-07-12 21:14:19
42955,15,Male,Delhi,Postgraduate,2021-08-24 19:59:02
45474,29,Female,Mumbai,Undergraduate,2018-03-06 20:27:30
42661,15,Male,Kolkata,School,2019-03-15 07:27:35
3074,16,Male,Bangalore,School,2022-02-10 19:24:58
23447,29,Female,Mumbai,Undergraduate,2017-04-03 08:37:22
49995,26,Female,Mumbai,Undergraduate,2019-02-14 08:02:33
21623,28,Male,Mumbai,School,2024-04-10 06:56:04
17168,27,Male,Delhi,Undergraduate,2018-07-20 21:32:49
14605,18,Female,Kolkata,Postgraduate,2022-01-15 20:42:06
23175,16,Male,Mumbai,School,2021-01-04 17:54:18
45181,21,Male,Mumbai,Postgraduate,2021-02-26 11:54:47
22265,27,Male,Delhi,Postgraduate,2021-05-11 05:48:21
39441,28,Female,Delhi,School,2024-08-25 23:43:28
376,23,Male,Bangalore,Undergraduate,2024-10-20 04:55:36
21080,18,Female,Bangalore,Undergraduate,2019-01-08 14:12:23
629,26,Female,Kolkata,School,2019-08-03 00:29:38
42130,25,Female,Delhi,Postgraduate,2022-03-14 17:51:04
33663,15,Male,Bangalore,Postgraduate,2019-05-14 11:34:27
49633,15,Female,Chennai,Postgraduate,2018-12-12 12:03:31
17569,20,Male,Bangalore,Postgraduate,2021-12-05 07:03:24
16695,20,Male,Kolkata,Undergraduate,2021-09-26 05:55:08
27019,16,Female,Bangalore,Postgraduate,2020-12-07 23:02:51
41897,22,Male,Kolkata,School,2017-11-27 11:22:03
37733,27,Female,Kolkata,School,2018-12-08 02:49:50
25086,18,Female,Bangalore,Postgraduate,2023-05-06 13:38:46
1469,24,Male,Chennai,Postgraduate,2017-05-18 19:24:28
22959,19,Male,Mumbai,Postgraduate,2022-10-16 22:49:01
7419,28,Male,Bangalore,School,2017-08-06 09:56:24
15239,28,Female,Delhi,School,2022-12-26 08:49:09
42479,17,Female,Bangalore,School,2022-01-14 10:18:27
27801,15,Male,Mumbai,School,2020-04-07 10:13:08
4401,21,Male,Delhi,School,2022-03-26 17:28:08
849,15,Female,Kolkata,Undergraduate,2017-05-01 05:26:24
13113,23,Female,Mumbai,Postgraduate,2024-03-07 09:18:48
37701,25,Female,Chennai,Undergraduate,2024-05-10 22:30:43
34516,26,Female,Mumbai,School,2021-06-12 10:43:53
34035,15,Male,Bangalore,Undergraduate,2020-05-25 17:27:50
17146,24,Female,Delhi,Undergraduate,2017-02-16 00:04:59
3809,22,Female,Delhi,Undergraduate,2022-08-03 19:12:19
11291,19,Male,Bangalore,School,2023-08-27 13:59:43
26880,15,Female,Mumbai,Postgraduate,2020-03-12 17:00:26
38325,29,Male,Chennai,Postgraduate,2023-10-10 06:29:48
11622,18,Male,Bangalore,School,2017-08-14 17:25:36
21580,23,Male,Bangalore,Undergraduate,2019-04-04 09:49:12
28324,21,Female,Kolkata,Undergraduate,2022-04-23 12:59:18
24531,16,Female,Delhi,School,2021-11-13 23:33:54
22491,22,Female,Delhi,Undergraduate,2020-09-07 23:46:21
40818,19,Female,Kolkata,Undergraduate,2020-05-11 00:04:01
8686,21,Female,Delhi,Undergraduate,2018-10-11 16:45:45
22538,16,Male,Bangalore,Undergraduate,2019-04-06 09:53:40
34971,16,Male,Bangalore,School,2022-09-07 13:19:58
48428,19,Female,Bangalore,School,2023-08-03 18:09:14
45697,24,Male,Mumbai,School,2020-08-04 12:50:57
745,22,Female,Delhi,Postgraduate,2017-07-27 15:27:54
21730,26,Female,Delhi,Undergraduate,2017-03-25 21:17:37
6454,18,Female,Bangalore,Postgraduate,2024-07-14 02:28:40
34005,15,Female,Bangalore,School,2019-06-17 23:09:25
48731,23,Male,Mumbai,Postgraduate,2024-05-11 18:50:21
11274,22,Female,Mumbai,Postgraduate,2024-06-21 14:40:01
8277,20,Male,Chennai,Postgraduate,2021-08-08 21:51:55
29153,26,Male,Mumbai,Undergraduate,2023-03-03 11:00:00
35834,19,Male,Mumbai,Postgraduate,2023-07-10 19:03:40
45625,15,Male,Bangalore,Postgraduate,2023-04-29 09:53:34
1779,15,Male,Bangalore,Postgraduate,2020-06-27 23:35:27
39672,19,Female,Kolkata,School,2023-08-14 13:34:29
38868,18,Female,Chennai,Undergraduate,2018-05-25 05:15:19
33043,16,Male,Chennai,School,2019-03-02 20:13:51
1578,21,Female,Bangalore,Postgraduate,2017-06-29 14:42:37
23304,28,Male,Bangalore,School,2023-12-08 08:50:39
25305,21,Male,Mumbai,School,2017-02-22 06:36:07
18232,28,Female,Mumbai,Undergraduate,2017-11-17 23:16:20
4471,15,Male,Bangalore,Undergraduate,2024-07-18 11:25:34
22840,28,Male,Bangalore,Undergraduate,2024-04-28 18:11:37
5369,18,Male,Kolkata,School,2022-05-02 23:31:36
13973,23,Male,Kolkata,School,2020-10-21 15:29:41
15468,21,Male,Delhi,School,2018-02-04 19:32:25
27055,17,Male,Chennai,Postgraduate,2024-07-08 14:21:48
24243,24,Male,Chennai,Undergraduate,2023-06-16 19:23:29
5474,15,Male,Kolkata,Undergraduate,2024-04-06 13:04:39
19957,27,Male,Bangalore,School,2017-05-26 10:28:17
9300,17,Female,Mumbai,School,2018-09-09 23:43:01
10283,22,Male,Kolkata,School,2023-08-02 17:03:10
22842,28,Female,Chennai,Postgraduate,2018-06-15 06:28:36
20972,24,Male,Mumbai,School,2018-06-05 21:14:19
15912,25,Male,Chennai,Postgraduate,2024-07-07 03:09:50
37470,25,Female,Delhi,Undergraduate,2018-10-03 12:11:58
8965,18,Male,Delhi,Undergraduate,2020-01-23 21:06:58
37804,29,Male,Kolkata,Postgraduate,2019-01-02 06:09:50
32086,27,Male,Delhi,Postgraduate,2017-03-06 13:52:09
37671,15,Female,Delhi,School,2022-05-19 05:49:14
4500,28,Female,Kolkata,Undergraduate,2022-04-25 04:38:32
4764,21,Male,Chennai,School,2020-09-09 21:14:08
5468,21,Male,Kolkata,Postgraduate,2023-03-25 17:37:39
11205,29,Male,Mumbai,School,2024-09-02 07:41:18
13227,19,Male,Chennai,School,2023-12-06 01:52:28
43499,24,Female,Delhi,Undergraduate,2024-11-15 20:51:40
38546,26,Female,Delhi,School,2019-05-22 23:34:30
39019,27,Female,Mumbai,Postgraduate,2019-04-19 19:58:39
33105,18,Male,Bangalore,Postgraduate,2021-04-26 03:53:03
26611,20,Male,Delhi,Postgraduate,2021-03-06 12:55:45
42951,22,Female,Kolkata,Postgraduate,2017-11-07 10:33:15
40137,25,Male,Kolkata,Undergraduate,2020-08-04 11:33:04
21577,16,Male,Kolkata,School,2023-11-22 18:40:55
23472,20,Male,Delhi,Undergraduate,2021-02-03 05:56:13
11135,18,Female,Mumbai,Undergraduate,2020-12-03 00:29:30
7031,16,Male,Delhi,School,2017-09-24 20:21:09
27567,19,Male,Kolkata,Undergraduate,2017-04-05 11:08:16
40224,26,Male,Chennai,Undergraduate,2020-04-01 05:43:35
32314,16,Male,Mumbai,Postgraduate,2022-03-13 21:11:29
13711,24,Male,Chennai,Postgraduate,2023-08-18 06:25:13
22611,25,Female,Chennai,School,2022-02-12 08:07:54
22300,23,Female,Chennai,Postgraduate,2018-10-13 23:30:25
23917,15,Male,Chennai,Postgraduate,2022-11-17 19:24:26
23847,22,Female,Chennai,Undergraduate,2017-01-30 09:02:03
26976,21,Female,Mumbai,Postgraduate,2020-02-02 08:47:50
37049,16,Male,Delhi,Undergraduate,2022-08-02 10:14:59
44708,29,Male,Bangalore,School,2024-02-01 06:54:45
21765,26,Male,Mumbai,Postgraduate,2023-12-26 11:11:59
20755,19,Male,Kolkata,Undergraduate,2020-03-31 02:45:14
21167,19,Male,Mumbai,Postgraduate,2018-06-22 07:38:10
36132,29,Male,Delhi,School,2024-05-19 15:20:49
2096,20,Male,Delhi,School,2017-09-06 02:06:10
47082,27,Male,Bangalore,Postgraduate,2024-03-07 11:47:02
44663,28,Male,Delhi,Undergraduate,2024-09-01 05:26:12
19580,29,Female,Chennai,Undergraduate,2024-10-02 15:44:20
17327,19,Male,Chennai,School,2018-05-30 06:05:30
32689,26,Male,Mumbai,Postgraduate,2019-05-14 21:16:59
41693,29,Female,Mumbai,Postgraduate,2017-04-08 21:43:26
14492,16,Male,Bangalore,Postgraduate,2024-07-14 06:29:36
1610,17,Male,Chennai,School,2022-10-03 19:54:54
23366,17,Female,Mumbai,Undergraduate,2020-10-10 13:06:20
4941,29,Female,Delhi,Undergraduate,2022-09-23 18:51:30
47097,23,Female,Kolkata,Undergraduate,2018-11-20 15:06:33
42931,21,Female,Mumbai,School,2018-08-03 09:43:04
31131,20,Female,Kolkata,School,2021-10-22 15:34:25
40724,24,Male,Kolkata,School,2020-01-19 19:25:01
10302,22,Female,Delhi,Undergraduate,2024-08-07 17:06:24
45918,19,Female,Chennai,School,2019-01-26 07:50:26
20784,23,Female,Delhi,Undergraduate,2022-01-31 15:02:11
5763,19,Male,Mumbai,School,2017-11-25 07:17:41
11149,17,Female,Kolkata,School,2020-02-11 03:52:22
3280,15,Female,Bangalore,Postgraduate,2018-02-10 11:33:33
33376,19,Male,Kolkata,Postgraduate,2022-08-16 20:34:29
12288,20,Female,Chennai,Undergraduate,2021-07-10 10:01:09
1281,24,Female,Mumbai,School,2018-06-27 05:31:46
49871,16,Female,Kolkata,Undergraduate,2020-03-05 18:06:03
19625,29,Female,Kolkata,Undergraduate,2024-12-16 10:13:47
2242,25,Male,Kolkata,School,2018-11-07 00:32:14
44,25,Male,Delhi,Postgraduate,2021-02-14 17:33:14
24371,20,Female,Delhi,Undergraduate,2018-02-17 15:20:23
27602,29,Female,Kolkata,School,2017-12-24 16:43:38
37619,26,Male,Kolkata,School,2019-12-26 01:46:48
25566,27,Female,Bangalore,Undergraduate,2021-08-28 22:09:04
36552,16,Male,Chennai,Undergraduate,2017-08-16 23:23:52
37987,23,Male,Bangalore,School,2018-01-02 03:27:48
47559,18,Male,Chennai,School,2022-10-21 13:09:34
45478,29,Male,Bangalore,School,2017-05-09 22:18:50
13512,20,Female,Chennai,Postgraduate,2017-11-23 03:19:35
21485,27,Male,Bangalore,Undergraduate,2017-08-28 11:38:44
29995,17,Female,Bangalore,Postgraduate,2020-07-19 11:49:27
